,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,site_name,lat,lon
66,2023-06-05 06:00:00+00:00,0.019287711,0.021,0.023469394,0.024886975,0.029481089,0.031531706,0.029371116,Idaho Springs,39.792519,-105.49127
67,2023-06-05 07:00:00+00:00,0.02095934,0.022,0.019658936,0.023079924,0.024401583,0.028737402,0.030649971,Idaho Springs,39.792519,-105.49127
68,2023-06-05 08:00:00+00:00,0.02172182,0.022,0.02091127,0.01984287,0.023015548,0.024266599,0.028305355,Idaho Springs,39.792519,-105.49127
69,2023-06-05 09:00:00+00:00,0.021852205,0.021,0.021629961,0.020941535,0.019928364,0.022993715,0.024181746,Idaho Springs,39.792519,-105.49127
70,2023-06-05 10:00:00+00:00,0.02258597,0.019,0.023254758,0.023067893,0.022432042,0.021477921,0.024313254,Idaho Springs,39.792519,-105.49127
71,2023-06-05 11:00:00+00:00,0.021353308,0.021,0.024158314,0.024732616,0.024557961,0.023956351,0.02306764,Idaho Springs,39.792519,-105.49127
72,2023-06-05 12:00:00+00:00,0.024896046,0.026,0.025177969,0.027513253,0.028030701,0.02787242,0.02733988,Idaho Springs,39.792519,-105.49127
73,2023-06-05 13:00:00+00:00,0.02899523,0.027000000000000003,0.02807266,0.028313898,0.030467978,0.03094041,0.030800475,Idaho Springs,39.792519,-105.49127
74,2023-06-05 14:00:00+00:00,0.030859284,0.019,0.032570943,0.031780392,0.031998422,0.033930846,0.034337386,Idaho Springs,39.792519,-105.49127
75,2023-06-05 15:00:00+00:00,0.027696088,0.053000000000000005,0.037369236,0.038772967,0.038104672,0.038286123,0.039816204,Idaho Springs,39.792519,-105.49127
76,2023-06-05 16:00:00+00:00,0.05858099,0.048,0.032718748,0.041256554,0.04257502,0.041965958,0.042122696,Idaho Springs,39.792519,-105.49127
77,2023-06-05 17:00:00+00:00,0.047817755,0.04900000000000001,0.05941658,0.03533714,0.043626778,0.044872146,0.044324305,Idaho Springs,39.792519,-105.49127
78,2023-06-05 18:00:00+00:00,0.050963342,0.053000000000000005,0.049774796,0.0600193,0.03697058,0.045068797,0.046212316,Idaho Springs,39.792519,-105.49127
79,2023-06-05 19:00:00+00:00,0.053852778,0.058,0.051705882,0.050640386,0.06005567,0.038014993,0.04583967,Idaho Springs,39.792519,-105.49127
80,2023-06-05 20:00:00+00:00,0.057874266,0.056,0.053467896,0.051550206,0.050538786,0.05930626,0.038533684,Idaho Springs,39.792519,-105.49127
81,2023-06-05 21:00:00+00:00,0.05412691,0.05,0.05603106,0.05213021,0.050331514,0.049361,0.057571396,Idaho Springs,39.792519,-105.49127
82,2023-06-05 22:00:00+00:00,0.048084587,0.048,0.05184305,0.053411502,0.049945306,0.048295494,0.047401536,Idaho Springs,39.792519,-105.49127
83,2023-06-05 23:00:00+00:00,0.046751685,0.046,0.04682453,0.049744006,0.051078323,0.0480246,0.046553843,Idaho Springs,39.792519,-105.49127
84,2023-06-06 00:00:00+00:00,0.044296447,0.046,0.04496121,0.045020375,0.047654394,0.048890743,0.046056505,Idaho Springs,39.792519,-105.49127
85,2023-06-06 01:00:00+00:00,0.04262553,0.048,0.04097981,0.041484237,0.041534886,0.04386612,0.044958115,Idaho Springs,39.792519,-105.49127
86,2023-06-06 02:00:00+00:00,0.042944398,0.035,0.037480842,0.036206692,0.036635347,0.03667872,0.038691137,Idaho Springs,39.792519,-105.49127
87,2023-06-06 03:00:00+00:00,0.030769644,0.035,0.038375508,0.033909068,0.032726105,0.033137735,0.033178482,Idaho Springs,39.792519,-105.49127
88,2023-06-06 04:00:00+00:00,0.03285417,0.033,0.02895092,0.035165012,0.030988446,0.029813489,0.030219272,Idaho Springs,39.792519,-105.49127
89,2023-06-06 05:00:00+00:00,0.029409874,0.035,0.029272886,0.025906732,0.0319208,0.02775211,0.0265699,Idaho Springs,39.792519,-105.49127
90,2023-06-06 06:00:00+00:00,0.032314498,0.036,0.027255204,0.027139667,0.023908313,0.029848317,0.025774576,Idaho Springs,39.792519,-105.49127
91,2023-06-06 07:00:00+00:00,0.03336267,0.037,0.030048402,0.025777088,0.025668215,0.022500372,0.028271843,Idaho Springs,39.792519,-105.49127
92,2023-06-06 08:00:00+00:00,0.034963388,0.036,0.031759504,0.02899314,0.025028506,0.024923714,0.021872563,Idaho Springs,39.792519,-105.49127
93,2023-06-06 09:00:00+00:00,0.03453598,0.039,0.03365335,0.030977005,0.02843605,0.024661519,0.02456175,Idaho Springs,39.792519,-105.49127
94,2023-06-06 10:00:00+00:00,0.037003446,0.041,0.033161033,0.032400522,0.029894179,0.027442439,0.023788814,Idaho Springs,39.792519,-105.49127
95,2023-06-06 11:00:00+00:00,0.03970098,0.037,0.036264997,0.0330399,0.03235839,0.030058222,0.02781033,Idaho Springs,39.792519,-105.49127
