,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
44,2023-06-04 10:00:00+00:00,0.011585626,0.010000000000000002,0.013755737,0.01379469,0.014356042,0.015020544,0.016392427,0.01511897,0.019788874,Evergreen,39.620408,-105.33872
45,2023-06-04 11:00:00+00:00,0.010248606,0.009000000000000001,0.01145572,0.013136274,0.013168586,0.0136523135,0.014215554,0.015369373,0.014300489,Evergreen,39.620408,-105.33872
46,2023-06-04 12:00:00+00:00,0.009645797,0.010000000000000002,0.010607165,0.011530348,0.012930598,0.012958729,0.013375459,0.013858401,0.014853941,Evergreen,39.620408,-105.33872
47,2023-06-04 13:00:00+00:00,0.011227015,0.014000000000000002,0.010935708,0.011673791,0.0124576865,0.013694506,0.013719128,0.01408196,0.014503263,Evergreen,39.620408,-105.33872
48,2023-06-04 14:00:00+00:00,0.017826565,0.017,0.015403656,0.015184727,0.015803525,0.0164862,0.01755235,0.017573368,0.017882617,Evergreen,39.620408,-105.33872
49,2023-06-04 15:00:00+00:00,0.022209996,0.028999999999999998,0.02296758,0.021132534,0.020954333,0.021466505,0.022014432,0.022843495,0.022859484,Evergreen,39.620408,-105.33872
50,2023-06-04 16:00:00+00:00,0.03475629,0.041,0.028324217,0.028897213,0.027464878,0.027327262,0.027698642,0.02807196,0.028605374,Evergreen,39.620408,-105.33872
51,2023-06-04 17:00:00+00:00,0.043231662,0.046,0.037013393,0.031900577,0.032354485,0.031248197,0.031150913,0.031390306,0.031609207,Evergreen,39.620408,-105.33872
52,2023-06-04 18:00:00+00:00,0.046722814,0.04900000000000001,0.04387915,0.038637906,0.03429844,0.034677554,0.03382028,0.033752378,0.033899017,Evergreen,39.620408,-105.33872
53,2023-06-04 19:00:00+00:00,0.04921377,0.053000000000000005,0.04674392,0.044223752,0.03958149,0.035827085,0.036133222,0.035508655,0.035467416,Evergreen,39.620408,-105.33872
54,2023-06-04 20:00:00+00:00,0.052075703,0.054,0.048026327,0.045859896,0.043608807,0.039480105,0.036229897,0.03648255,0.03600991,Evergreen,39.620408,-105.33872
55,2023-06-04 21:00:00+00:00,0.053083427,0.053000000000000005,0.05101705,0.047367357,0.04534024,0.043239024,0.03945486,0.036541674,0.036758285,Evergreen,39.620408,-105.33872
56,2023-06-04 22:00:00+00:00,0.05190633,0.052,0.051997602,0.05008299,0.046565354,0.04461951,0.04263975,0.039130338,0.03648835,Evergreen,39.620408,-105.33872
57,2023-06-04 23:00:00+00:00,0.05063213,0.052,0.050531488,0.050614074,0.048818525,0.045533367,0.04374408,0.041948613,0.038804255,Evergreen,39.620408,-105.33872
58,2023-06-05 00:00:00+00:00,0.050116938,0.05500000000000001,0.04866585,0.048575737,0.048652466,0.046990894,0.043993574,0.042378694,0.04077678,Evergreen,39.620408,-105.33872
59,2023-06-05 01:00:00+00:00,0.049814284,0.053000000000000005,0.04460213,0.043391548,0.043313228,0.0433801,0.04194415,0.039349783,0.037947223,Evergreen,39.620408,-105.33872
60,2023-06-05 02:00:00+00:00,0.04572178,0.033,0.04215226,0.037763692,0.03671832,0.03665131,0.0367073,0.03551525,0.033361413,Evergreen,39.620408,-105.33872
61,2023-06-05 03:00:00+00:00,0.027062705,0.024000000000000004,0.04069462,0.03769364,0.03384689,0.0329226,0.032864362,0.03291265,0.03188505,Evergreen,39.620408,-105.33872
62,2023-06-05 04:00:00+00:00,0.022567036,0.017,0.025530864,0.036789488,0.03408287,0.030523771,0.029680664,0.02962776,0.029671732,Evergreen,39.620408,-105.33872
63,2023-06-05 05:00:00+00:00,0.015299877,0.015,0.020297289,0.022713913,0.032818377,0.030289827,0.027006919,0.026235647,0.026187241,Evergreen,39.620408,-105.33872
64,2023-06-05 06:00:00+00:00,0.013420291,0.013000000000000001,0.013670749,0.01769578,0.019826166,0.029140789,0.026816048,0.023834689,0.02314178,Evergreen,39.620408,-105.33872
