,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
55,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,07:00,2023-05-03,14:00,0.004,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
56,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,08:00,2023-05-03,15:00,0.022,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
57,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,09:00,2023-05-03,16:00,0.035,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
58,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,10:00,2023-05-03,17:00,0.046,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
59,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,11:00,2023-05-03,18:00,0.054,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
60,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,12:00,2023-05-03,19:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,BA - Maintenance/Routine Repairs.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
61,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,13:00,2023-05-03,20:00,0.06,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
62,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,14:00,2023-05-03,21:00,0.062,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
63,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,15:00,2023-05-03,22:00,0.063,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
64,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,16:00,2023-05-03,23:00,0.064,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
65,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,17:00,2023-05-04,00:00,0.061,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
66,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,18:00,2023-05-04,01:00,0.054,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
67,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,19:00,2023-05-04,02:00,0.05,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
68,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,20:00,2023-05-04,03:00,0.041,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
69,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,21:00,2023-05-04,04:00,0.039,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
70,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,22:00,2023-05-04,05:00,0.039,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
71,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,23:00,2023-05-04,06:00,0.036,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
72,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,00:00,2023-05-04,07:00,0.028,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
73,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,01:00,2023-05-04,08:00,0.033,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
74,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,02:00,2023-05-04,09:00,0.034,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
75,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,03:00,2023-05-04,10:00,0.028,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
76,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,04:00,2023-05-04,11:00,0.023,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
77,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,05:00,2023-05-04,12:00,0.015,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
78,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,06:00,2023-05-04,13:00,0.011,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
79,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,07:00,2023-05-04,14:00,0.012,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
80,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,08:00,2023-05-04,15:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
81,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,09:00,2023-05-04,16:00,0.033,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
82,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,10:00,2023-05-04,17:00,0.044,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
83,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,11:00,2023-05-04,18:00,0.054,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
84,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,12:00,2023-05-04,19:00,0.057,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
85,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,13:00,2023-05-04,20:00,0.061,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
86,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,14:00,2023-05-04,21:00,0.062,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
87,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,15:00,2023-05-04,22:00,0.051,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
88,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,16:00,2023-05-04,23:00,0.054,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
89,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,17:00,2023-05-05,00:00,0.053,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
90,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,18:00,2023-05-05,01:00,0.053,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
91,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-04,19:00,2023-05-05,02:00,0.049,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
