,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,site_name,lat,lon
97,2023-05-06 06:00:00+00:00,0.042953532,0.046,0.04250509,0.042280354,0.04148747,0.041291248,0.04032816,Highlands Ranch,39.567887,-104.957193
98,2023-05-06 07:00:00+00:00,0.041168038,0.046,0.04055676,0.0401869,0.039999396,0.03933312,0.039167505,Highlands Ranch,39.567887,-104.957193
99,2023-05-06 08:00:00+00:00,0.039771665,0.041,0.038802776,0.03829903,0.03799059,0.037833273,0.037271436,Highlands Ranch,39.567887,-104.957193
100,2023-05-06 09:00:00+00:00,0.03817288,0.037,0.037926473,0.037129294,0.036709506,0.036450732,0.03631818,Highlands Ranch,39.567887,-104.957193
101,2023-05-06 10:00:00+00:00,0.036455236,0.044,0.036690067,0.036486942,0.035821903,0.03546918,0.035250723,Highlands Ranch,39.567887,-104.957193
102,2023-05-06 11:00:00+00:00,0.03686945,0.04700000000000001,0.035356745,0.03555079,0.035381135,0.034821793,0.034523766,Highlands Ranch,39.567887,-104.957193
103,2023-05-06 12:00:00+00:00,0.037971884,0.045,0.03594158,0.034694217,0.034855902,0.034713525,0.034241866,Highlands Ranch,39.567887,-104.957193
104,2023-05-06 13:00:00+00:00,0.03893322,0.044,0.037528563,0.035859335,0.034822598,0.034957904,0.034838177,Highlands Ranch,39.567887,-104.957193
105,2023-05-06 14:00:00+00:00,0.041101042,0.04700000000000001,0.040091418,0.03894326,0.037563555,0.036699645,0.036813013,Highlands Ranch,39.567887,-104.957193
106,2023-05-06 15:00:00+00:00,0.04500994,0.048,0.043835152,0.04301496,0.04206949,0.040922802,0.0402001,Highlands Ranch,39.567887,-104.957193
107,2023-05-06 16:00:00+00:00,0.050244663,0.052,0.049653884,0.048708744,0.04804,0.04726128,0.046310723,Highlands Ranch,39.567887,-104.957193
108,2023-05-06 17:00:00+00:00,0.054861143,0.05500000000000001,0.054514255,0.05403688,0.05326284,0.052709233,0.05205949,Highlands Ranch,39.567887,-104.957193
109,2023-05-06 18:00:00+00:00,0.058573864,0.058,0.058546584,0.058267448,0.057878982,0.057241987,0.05678279,Highlands Ranch,39.567887,-104.957193
110,2023-05-06 19:00:00+00:00,0.060575396,0.06,0.060687236,0.06066533,0.060438573,0.060119804,0.059592854,Highlands Ranch,39.567887,-104.957193
111,2023-05-06 20:00:00+00:00,0.06340411,0.061000000000000006,0.0635159,0.06360569,0.0635879,0.063401826,0.06313825,Highlands Ranch,39.567887,-104.957193
112,2023-05-06 21:00:00+00:00,0.060871087,0.062,0.06133679,0.06142619,0.061498776,0.06148425,0.061331116,Highlands Ranch,39.567887,-104.957193
113,2023-05-06 22:00:00+00:00,0.056353956,0.06,0.056135874,0.056508616,0.05658078,0.056639966,0.05662804,Highlands Ranch,39.567887,-104.957193
114,2023-05-06 23:00:00+00:00,0.056166388,0.058,0.055450395,0.055272885,0.05557944,0.055639226,0.05568863,Highlands Ranch,39.567887,-104.957193
115,2023-05-07 00:00:00+00:00,0.055707585,0.054,0.05534865,0.054779306,0.05463612,0.054885827,0.054934807,Highlands Ranch,39.567887,-104.957193
116,2023-05-07 01:00:00+00:00,0.05062037,0.05500000000000001,0.050956134,0.05066497,0.05019726,0.050078295,0.050287195,Highlands Ranch,39.567887,-104.957193
117,2023-05-07 02:00:00+00:00,0.05041991,0.053000000000000005,0.049546137,0.04982397,0.04958062,0.049185812,0.049084663,Highlands Ranch,39.567887,-104.957193
118,2023-05-07 03:00:00+00:00,0.049143724,0.046,0.048626475,0.04790889,0.04814035,0.047936127,0.0476023,Highlands Ranch,39.567887,-104.957193
119,2023-05-07 04:00:00+00:00,0.04575712,0.04700000000000001,0.046386074,0.04596414,0.045370057,0.04556303,0.04539179,Highlands Ranch,39.567887,-104.957193
120,2023-05-07 05:00:00+00:00,0.044074986,0.052,0.04382703,0.04433991,0.04399089,0.04349667,0.043658,Highlands Ranch,39.567887,-104.957193
121,2023-05-07 06:00:00+00:00,0.043790165,0.045,0.042204365,0.042001672,0.042427365,0.042135965,0.04172161,Highlands Ranch,39.567887,-104.957193
122,2023-05-07 07:00:00+00:00,0.04212036,0.038,0.041877702,0.040572725,0.040403694,0.04076108,0.040515464,Highlands Ranch,39.567887,-104.957193
123,2023-05-07 08:00:00+00:00,0.038867727,0.035,0.039695006,0.03949437,0.03840224,0.03825989,0.03856229,Highlands Ranch,39.567887,-104.957193
124,2023-05-07 09:00:00+00:00,0.03645863,0.037,0.037234243,0.037916157,0.037748832,0.036832254,0.036712278,Highlands Ranch,39.567887,-104.957193
125,2023-05-07 10:00:00+00:00,0.0356181,0.041,0.035509937,0.036149386,0.036717523,0.036577217,0.035805363,Highlands Ranch,39.567887,-104.957193
126,2023-05-07 11:00:00+00:00,0.03579524,0.042,0.034720056,0.034631107,0.03516293,0.03563875,0.035520703,Highlands Ranch,39.567887,-104.957193
127,2023-05-07 12:00:00+00:00,0.03612813,0.041,0.03488662,0.03400397,0.03393013,0.03437502,0.03477501,Highlands Ranch,39.567887,-104.957193
128,2023-05-07 13:00:00+00:00,0.03596029,0.041,0.03498307,0.033962004,0.033227883,0.033165995,0.033540927,Highlands Ranch,39.567887,-104.957193
129,2023-05-07 14:00:00+00:00,0.037847783,0.043,0.03683581,0.036029596,0.035178356,0.034561533,0.034509253,Highlands Ranch,39.567887,-104.957193
130,2023-05-07 15:00:00+00:00,0.042345274,0.048,0.04131349,0.040483024,0.039813597,0.03910115,0.03858194,Highlands Ranch,39.567887,-104.957193
131,2023-05-07 16:00:00+00:00,0.048185684,0.051,0.047061395,0.046224844,0.045542628,0.044987533,0.04439335,Highlands Ranch,39.567887,-104.957193
132,2023-05-07 17:00:00+00:00,0.05359858,0.053000000000000005,0.05304482,0.05213955,0.05145748,0.050895356,0.050434694,Highlands Ranch,39.567887,-104.957193
133,2023-05-07 18:00:00+00:00,0.057710633,0.054,0.057827488,0.057384536,0.056650948,0.05609193,0.05562737,Highlands Ranch,39.567887,-104.957193
134,2023-05-07 19:00:00+00:00,0.060317688,0.053000000000000005,0.061036658,0.06113006,0.060771585,0.060171034,0.0597096,Highlands Ranch,39.567887,-104.957193
135,2023-05-07 20:00:00+00:00,0.05870507,0.056,0.060125858,0.060702886,0.060778704,0.06048445,0.059987374,Highlands Ranch,39.567887,-104.957193
136,2023-05-07 21:00:00+00:00,0.054466214,0.058,0.05499582,0.056142785,0.05661308,0.056675512,0.0564313,Highlands Ranch,39.567887,-104.957193
137,2023-05-07 22:00:00+00:00,0.05785098,0.058,0.057158776,0.057584587,0.058516305,0.058901813,0.058953393,Highlands Ranch,39.567887,-104.957193
138,2023-05-07 23:00:00+00:00,0.058973737,0.054,0.058944765,0.05839629,0.058739573,0.05949798,0.059814055,Highlands Ranch,39.567887,-104.957193
139,2023-05-08 00:00:00+00:00,0.05173659,0.051,0.052700594,0.052677486,0.052233987,0.052515294,0.053140786,Highlands Ranch,39.567887,-104.957193
140,2023-05-08 01:00:00+00:00,0.047865372,0.052,0.04801041,0.048792142,0.048773196,0.04840573,0.048641115,Highlands Ranch,39.567887,-104.957193
141,2023-05-08 02:00:00+00:00,0.045722704,0.046,0.044907466,0.04502457,0.04566624,0.045650568,0.04534423,Highlands Ranch,39.567887,-104.957193
142,2023-05-08 03:00:00+00:00,0.0439365,0.039,0.043881837,0.04322144,0.043317687,0.043850183,0.043837115,Highlands Ranch,39.567887,-104.957193
143,2023-05-08 04:00:00+00:00,0.040934786,0.041,0.041913666,0.041869294,0.041324552,0.041404516,0.04185045,Highlands Ranch,39.567887,-104.957193
144,2023-05-08 05:00:00+00:00,0.039124697,0.039,0.039111752,0.03991199,0.03987523,0.03942061,0.039487686,Highlands Ranch,39.567887,-104.957193
145,2023-05-08 06:00:00+00:00,0.03758035,0.033,0.03760506,0.037594516,0.038255416,0.038224857,0.037844863,Highlands Ranch,39.567887,-104.957193
146,2023-05-08 07:00:00+00:00,0.035029925,0.039,0.03593857,0.0359587,0.03594999,0.036500063,0.0364745,Highlands Ranch,39.567887,-104.957193
147,2023-05-08 08:00:00+00:00,0.03439956,0.037,0.03360769,0.03435317,0.0343699,0.03436261,0.034825582,Highlands Ranch,39.567887,-104.957193
148,2023-05-08 09:00:00+00:00,0.033823587,0.035,0.03330599,0.032660205,0.03327573,0.033289645,0.033283547,Highlands Ranch,39.567887,-104.957193
149,2023-05-08 10:00:00+00:00,0.03263634,0.031999999999999994,0.032401837,0.03197776,0.031441838,0.031956352,0.031968042,Highlands Ranch,39.567887,-104.957193
150,2023-05-08 11:00:00+00:00,0.03173281,0.03,0.03185952,0.03166788,0.031317256,0.03087075,0.03130156,Highlands Ranch,39.567887,-104.957193
151,2023-05-08 12:00:00+00:00,0.030816898,0.026,0.031160763,0.031264205,0.031105883,0.03081405,0.030440364,Highlands Ranch,39.567887,-104.957193
152,2023-05-08 13:00:00+00:00,0.029217146,0.027000000000000003,0.03017591,0.030456934,0.030542508,0.0304104,0.030165523,Highlands Ranch,39.567887,-104.957193
153,2023-05-08 14:00:00+00:00,0.030800322,0.019,0.031240499,0.032021787,0.03225328,0.032324404,0.032213923,Highlands Ranch,39.567887,-104.957193
154,2023-05-08 15:00:00+00:00,0.033025287,0.041,0.035376314,0.03573501,0.036379836,0.036572542,0.036632128,Highlands Ranch,39.567887,-104.957193
155,2023-05-08 16:00:00+00:00,0.040756386,0.044,0.039185133,0.041079327,0.041371353,0.041901987,0.04206162,Highlands Ranch,39.567887,-104.957193
156,2023-05-08 17:00:00+00:00,0.04747826,0.048,0.04683968,0.04557938,0.047120083,0.04736016,0.04780003,Highlands Ranch,39.567887,-104.957193
157,2023-05-08 18:00:00+00:00,0.053755682,0.056,0.053654265,0.05314603,0.052130572,0.053386673,0.053583924,Highlands Ranch,39.567887,-104.957193
158,2023-05-08 19:00:00+00:00,0.0564034,0.056999999999999995,0.055970076,0.0558898,0.05548244,0.054659847,0.055686105,Highlands Ranch,39.567887,-104.957193
159,2023-05-08 20:00:00+00:00,0.05329988,0.054,0.053184524,0.05283684,0.052771844,0.052438594,0.05176065,Highlands Ranch,39.567887,-104.957193
160,2023-05-08 21:00:00+00:00,0.05206495,0.05500000000000001,0.05192985,0.051837333,0.051556505,0.051503565,0.051230147,Highlands Ranch,39.567887,-104.957193
161,2023-05-08 22:00:00+00:00,0.052599825,0.054,0.05203303,0.05192496,0.051850032,0.05162083,0.05157735,Highlands Ranch,39.567887,-104.957193
162,2023-05-08 23:00:00+00:00,0.05684091,0.052,0.05656881,0.056110516,0.056022156,0.05596012,0.05576928,Highlands Ranch,39.567887,-104.957193
163,2023-05-09 00:00:00+00:00,0.051346686,0.052,0.05228051,0.052064024,0.051694877,0.051622838,0.05157183,Highlands Ranch,39.567887,-104.957193
164,2023-05-09 01:00:00+00:00,0.048717264,0.051,0.04859008,0.049338892,0.049163513,0.0488605,0.048800834,Highlands Ranch,39.567887,-104.957193
165,2023-05-09 02:00:00+00:00,0.046477634,0.04900000000000001,0.046030957,0.045928348,0.046541158,0.04639644,0.046144053,Highlands Ranch,39.567887,-104.957193
166,2023-05-09 03:00:00+00:00,0.043981135,0.042,0.043480925,0.043114554,0.04302924,0.043544233,0.04342195,Highlands Ranch,39.567887,-104.957193
