,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,site_name,lat,lon
66,2023-06-05 06:00:00+00:00,0.022073653,0.012,0.025423959,0.028193101,0.03143452,0.032061383,0.031541497,Five Points,39.751184,-104.987625
67,2023-06-05 07:00:00+00:00,0.017482769,0.007000000000000001,0.020237612,0.023283727,0.025787095,0.028707307,0.029270563,Five Points,39.751184,-104.987625
68,2023-06-05 08:00:00+00:00,0.013457122,0.019,0.016315196,0.018816566,0.0215606,0.023808053,0.026421767,Five Points,39.751184,-104.987625
69,2023-06-05 09:00:00+00:00,0.014520013,0.019,0.013010059,0.015602558,0.017851831,0.020310175,0.022318209,Five Points,39.751184,-104.987625
70,2023-06-05 10:00:00+00:00,0.015606346,0.019,0.014388785,0.01302168,0.015350347,0.017363181,0.019556686,Five Points,39.751184,-104.987625
71,2023-06-05 11:00:00+00:00,0.015965348,0.019,0.015045291,0.01393882,0.012705712,0.014799265,0.016603626,Five Points,39.751184,-104.987625
72,2023-06-05 12:00:00+00:00,0.016866524,0.019,0.01604339,0.015209758,0.014215651,0.013111424,0.014980805,Five Points,39.751184,-104.987625
73,2023-06-05 13:00:00+00:00,0.018198151,0.019,0.017618963,0.016873645,0.016125154,0.015235359,0.014249592,Five Points,39.751184,-104.987625
74,2023-06-05 14:00:00+00:00,0.02035051,0.019,0.020132981,0.019611347,0.018945403,0.018278966,0.017488861,Five Points,39.751184,-104.987625
75,2023-06-05 15:00:00+00:00,0.02476792,0.019,0.025137676,0.024941195,0.024473837,0.023879098,0.0232858,Five Points,39.751184,-104.987625
76,2023-06-05 16:00:00+00:00,0.021585314,0.019,0.023149684,0.023484204,0.023307241,0.022887314,0.022354135,Five Points,39.751184,-104.987625
77,2023-06-05 17:00:00+00:00,0.024313474,0.019,0.025024988,0.026446274,0.026746524,0.026588023,0.026212981,Five Points,39.751184,-104.987625
78,2023-06-05 18:00:00+00:00,0.028978491,0.019,0.03045912,0.031103637,0.03238097,0.032649457,0.032508053,Five Points,39.751184,-104.987625
79,2023-06-05 19:00:00+00:00,0.025370548,0.019,0.028111182,0.029449094,0.030028727,0.031175772,0.03141598,Five Points,39.751184,-104.987625
80,2023-06-05 20:00:00+00:00,0.030769926,0.019,0.032556918,0.03504008,0.03623751,0.036755044,0.03777618,Five Points,39.751184,-104.987625
81,2023-06-05 21:00:00+00:00,0.027585547,0.019,0.030854376,0.032479115,0.03473138,0.035813104,0.036279682,Five Points,39.751184,-104.987625
82,2023-06-05 22:00:00+00:00,0.02096221,0.019,0.023282133,0.026232928,0.027683735,0.029695623,0.030658236,Five Points,39.751184,-104.987625
83,2023-06-05 23:00:00+00:00,0.019514142,0.019,0.020040791,0.022130044,0.024740687,0.026018266,0.027787156,Five Points,39.751184,-104.987625
84,2023-06-06 00:00:00+00:00,0.018823417,0.019,0.018959867,0.019431036,0.021275865,0.023570053,0.024688572,Five Points,39.751184,-104.987625
85,2023-06-06 01:00:00+00:00,0.01874231,0.019,0.018694583,0.018818092,0.019236611,0.020867988,0.022885267,Five Points,39.751184,-104.987625
86,2023-06-06 02:00:00+00:00,0.019219765,0.019,0.019149398,0.019105459,0.019217331,0.01959453,0.021059377,Five Points,39.751184,-104.987625
87,2023-06-06 03:00:00+00:00,0.019219035,0.019,0.019279089,0.019214666,0.019174876,0.019275706,0.019614292,Five Points,39.751184,-104.987625
88,2023-06-06 04:00:00+00:00,0.018790787,0.019,0.018850625,0.018905599,0.018847253,0.018811306,0.018902028,Five Points,39.751184,-104.987625
89,2023-06-06 05:00:00+00:00,0.018284928,0.019,0.018227762,0.018282369,0.018332098,0.018279485,0.01824715,Five Points,39.751184,-104.987625
90,2023-06-06 06:00:00+00:00,0.018186742,0.019,0.01799174,0.01793973,0.017988952,0.018033648,0.017986499,Five Points,39.751184,-104.987625
91,2023-06-06 07:00:00+00:00,0.018062964,0.019,0.017840227,0.017662553,0.017615503,0.01765987,0.01770006,Five Points,39.751184,-104.987625
92,2023-06-06 08:00:00+00:00,0.018281754,0.019,0.018024972,0.017822938,0.01766275,0.017620455,0.01766024,Five Points,39.751184,-104.987625
93,2023-06-06 09:00:00+00:00,0.017967448,0.019,0.017770547,0.01753693,0.017354151,0.017209612,0.017171543,Five Points,39.751184,-104.987625
94,2023-06-06 10:00:00+00:00,0.018142968,0.019,0.017861595,0.017683558,0.017473578,0.017309783,0.017180571,Five Points,39.751184,-104.987625
95,2023-06-06 11:00:00+00:00,0.017663749,0.019,0.017430212,0.017173905,0.017012825,0.016823372,0.01667594,Five Points,39.751184,-104.987625
96,2023-06-06 12:00:00+00:00,0.017449277,0.019,0.017086368,0.016874049,0.016642833,0.016498024,0.016328111,Five Points,39.751184,-104.987625
97,2023-06-06 13:00:00+00:00,0.018968416,0.019,0.018548599,0.018220427,0.018030344,0.017824063,0.017695254,Five Points,39.751184,-104.987625
98,2023-06-06 14:00:00+00:00,0.022051604,0.019,0.022043006,0.021662293,0.021367533,0.021197507,0.021013528,Five Points,39.751184,-104.987625
99,2023-06-06 15:00:00+00:00,0.026046205,0.019,0.026889114,0.026881302,0.026538135,0.026273511,0.026121408,Five Points,39.751184,-104.987625
100,2023-06-06 16:00:00+00:00,0.029888984,0.019,0.03185865,0.03262419,0.03261713,0.032308344,0.032071058,Five Points,39.751184,-104.987625
101,2023-06-06 17:00:00+00:00,0.03209368,0.019,0.035159517,0.03695172,0.037644867,0.037638493,0.037360374,Five Points,39.751184,-104.987625
102,2023-06-06 18:00:00+00:00,0.032988053,0.019,0.036698237,0.039482184,0.041101888,0.0417268,0.041721076,Five Points,39.751184,-104.987625
103,2023-06-06 19:00:00+00:00,0.032675434,0.019,0.036656924,0.040026333,0.04254394,0.044005327,0.044567525,Five Points,39.751184,-104.987625
