,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,site_name,lat,lon
113,2023-06-07 05:00:00+00:00,0.032297518,0.027000000000000003,0.032581054,0.032153703,0.029658362,0.029601509,0.030395513,Evergreen,39.620408,-105.33872
114,2023-06-07 06:00:00+00:00,0.028334236,0.025000000000000005,0.029670324,0.029925464,0.029547496,0.027351333,0.027301434,Evergreen,39.620408,-105.33872
115,2023-06-07 07:00:00+00:00,0.026109226,0.022,0.026953304,0.028160775,0.028386911,0.028053274,0.026122175,Evergreen,39.620408,-105.33872
116,2023-06-07 08:00:00+00:00,0.025119815,0.022,0.026159648,0.02692172,0.027991218,0.028190294,0.027897524,Evergreen,39.620408,-105.33872
117,2023-06-07 09:00:00+00:00,0.024272772,0.021,0.025072988,0.02602044,0.02670161,0.02765212,0.027828284,Evergreen,39.620408,-105.33872
118,2023-06-07 10:00:00+00:00,0.023855342,0.023,0.024694221,0.025419585,0.02626204,0.02686423,0.027700838,Evergreen,39.620408,-105.33872
119,2023-06-07 11:00:00+00:00,0.024625294,0.022,0.024845667,0.025607584,0.026254563,0.027001105,0.027532406,Evergreen,39.620408,-105.33872
120,2023-06-07 12:00:00+00:00,0.02513083,0.019,0.025814923,0.026016084,0.026698995,0.02727522,0.02793684,Evergreen,39.620408,-105.33872
121,2023-06-07 13:00:00+00:00,0.026680656,0.026,0.028281752,0.028904999,0.029084988,0.029691814,0.030201333,Evergreen,39.620408,-105.33872
122,2023-06-07 14:00:00+00:00,0.031904917,0.045,0.03208359,0.03353671,0.03409225,0.0342516,0.034786206,Evergreen,39.620408,-105.33872
123,2023-06-07 15:00:00+00:00,0.042601544,0.054,0.03919447,0.039353408,0.040624443,0.041107345,0.041245166,Evergreen,39.620408,-105.33872
124,2023-06-07 16:00:00+00:00,0.051828954,0.058,0.048834883,0.04582403,0.04596265,0.047065586,0.047482755,Evergreen,39.620408,-105.33872
125,2023-06-07 17:00:00+00:00,0.05730513,0.06299999999999999,0.05566943,0.05304584,0.050431598,0.0505517,0.051503975,Evergreen,39.620408,-105.33872
126,2023-06-07 18:00:00+00:00,0.0626253,0.068,0.06110559,0.059683576,0.057413794,0.05515513,0.055258725,Evergreen,39.620408,-105.33872
127,2023-06-07 19:00:00+00:00,0.06611778,0.073,0.064668834,0.063344814,0.06210659,0.06013123,0.058167692,Evergreen,39.620408,-105.33872
128,2023-06-07 20:00:00+00:00,0.069065176,0.077,0.067197844,0.065929756,0.0647706,0.0636857,0.06195632,Evergreen,39.620408,-105.33872
129,2023-06-07 21:00:00+00:00,0.06984649,0.069,0.06770435,0.06606259,0.06494728,0.063928045,0.06297458,Evergreen,39.620408,-105.33872
130,2023-06-07 22:00:00+00:00,0.06494398,0.059,0.06516809,0.06328091,0.061840147,0.060862064,0.059969593,Evergreen,39.620408,-105.33872
131,2023-06-07 23:00:00+00:00,0.0547473,0.06299999999999999,0.056364596,0.056567553,0.054874364,0.05358288,0.05270642,Evergreen,39.620408,-105.33872
132,2023-06-08 00:00:00+00:00,0.057383187,0.056999999999999995,0.05525136,0.056659576,0.056834023,0.055386398,0.054285906,Evergreen,39.620408,-105.33872
133,2023-06-08 01:00:00+00:00,0.047542926,0.056999999999999995,0.047638662,0.045797557,0.04699958,0.047147695,0.0459222,Evergreen,39.620408,-105.33872
134,2023-06-08 02:00:00+00:00,0.044286285,0.048,0.04198369,0.042065885,0.040509816,0.041520234,0.041644085,Evergreen,39.620408,-105.33872
135,2023-06-08 03:00:00+00:00,0.04015301,0.036,0.039242897,0.037227035,0.037297856,0.035962842,0.036826614,Evergreen,39.620408,-105.33872
136,2023-06-08 04:00:00+00:00,0.034171104,0.03,0.03520529,0.0343949,0.032632872,0.03269449,0.031536244,Evergreen,39.620408,-105.33872
137,2023-06-08 05:00:00+00:00,0.029434938,0.028000000000000004,0.030467527,0.031385172,0.030680781,0.02915564,0.029208787,Evergreen,39.620408,-105.33872
138,2023-06-08 06:00:00+00:00,0.026926309,0.028999999999999998,0.027285999,0.028213436,0.029020844,0.028404994,0.027075715,Evergreen,39.620408,-105.33872
139,2023-06-08 07:00:00+00:00,0.025547344,0.025000000000000005,0.025019929,0.0253465,0.02617145,0.026885416,0.026343223,Evergreen,39.620408,-105.33872
140,2023-06-08 08:00:00+00:00,0.025717417,0.023,0.025856264,0.02537906,0.02566829,0.026394138,0.027019298,Evergreen,39.620408,-105.33872
141,2023-06-08 09:00:00+00:00,0.024376474,0.022,0.025070589,0.025196407,0.024772625,0.02502777,0.025665285,Evergreen,39.620408,-105.33872
142,2023-06-08 10:00:00+00:00,0.023228284,0.02,0.023838418,0.024467947,0.024579793,0.02420525,0.02442964,Evergreen,39.620408,-105.33872
143,2023-06-08 11:00:00+00:00,0.023603868,0.017,0.024429355,0.02497933,0.025535924,0.025634129,0.02530681,Evergreen,39.620408,-105.33872
144,2023-06-08 12:00:00+00:00,0.02264065,0.017,0.024350105,0.025099488,0.025589632,0.026082225,0.026168706,Evergreen,39.620408,-105.33872
145,2023-06-08 13:00:00+00:00,0.022707012,0.022,0.024171846,0.025720835,0.026387349,0.026820412,0.027253373,Evergreen,39.620408,-105.33872
146,2023-06-08 14:00:00+00:00,0.025353873,0.034,0.02553944,0.026865667,0.028243588,0.02883215,0.029212745,Evergreen,39.620408,-105.33872
147,2023-06-08 15:00:00+00:00,0.03487578,0.05500000000000001,0.03264049,0.032805428,0.033964697,0.035159215,0.03566614,Evergreen,39.620408,-105.33872
148,2023-06-08 16:00:00+00:00,0.047900055,0.058,0.042615205,0.040648885,0.04079191,0.04178997,0.042812675,Evergreen,39.620408,-105.33872
149,2023-06-08 17:00:00+00:00,0.0563641,0.061000000000000006,0.053683657,0.04906623,0.047364097,0.047487423,0.048343457,Evergreen,39.620408,-105.33872
150,2023-06-08 18:00:00+00:00,0.059402354,0.064,0.05817516,0.055835467,0.051825337,0.050350785,0.050457276,Evergreen,39.620408,-105.33872
151,2023-06-08 19:00:00+00:00,0.06381654,0.069,0.062587656,0.061520867,0.059501972,0.05604583,0.05477681,Evergreen,39.620408,-105.33872
152,2023-06-08 20:00:00+00:00,0.06530268,0.069,0.06390369,0.06282463,0.061889768,0.060124155,0.057105005,Evergreen,39.620408,-105.33872
153,2023-06-08 21:00:00+00:00,0.06212842,0.07,0.061158948,0.059941232,0.059005868,0.05819627,0.05667196,Evergreen,39.620408,-105.33872
154,2023-06-08 22:00:00+00:00,0.061992377,0.078,0.059934396,0.059088074,0.05803471,0.05722738,0.056529332,Evergreen,39.620408,-105.33872
155,2023-06-08 23:00:00+00:00,0.06702015,0.082,0.06275341,0.06094038,0.060202237,0.059286885,0.058586568,Evergreen,39.620408,-105.33872
156,2023-06-09 00:00:00+00:00,0.07109493,0.075,0.06706592,0.06329844,0.061710514,0.061065212,0.060267616,Evergreen,39.620408,-105.33872
157,2023-06-09 01:00:00+00:00,0.060740497,0.067,0.059763648,0.0563224,0.053124912,0.051780887,0.051235925,Evergreen,39.620408,-105.33872
158,2023-06-09 02:00:00+00:00,0.052484877,0.05500000000000001,0.05094552,0.050100993,0.047167927,0.044448357,0.043307662,Evergreen,39.620408,-105.33872
159,2023-06-09 03:00:00+00:00,0.044643674,0.054,0.044024777,0.04267952,0.04195275,0.03944032,0.037114114,Evergreen,39.620408,-105.33872
160,2023-06-09 04:00:00+00:00,0.042376544,0.043,0.04007563,0.039533027,0.03837383,0.037750956,0.035606295,Evergreen,39.620408,-105.33872
161,2023-06-09 05:00:00+00:00,0.037692953,0.035,0.03753771,0.035502892,0.035030924,0.034027282,0.03348972,Evergreen,39.620408,-105.33872
162,2023-06-09 06:00:00+00:00,0.03315537,0.026,0.033836383,0.033697102,0.031902604,0.03148832,0.030610371,Evergreen,39.620408,-105.33872
163,2023-06-09 07:00:00+00:00,0.029548442,0.021,0.0313611,0.031976182,0.031852834,0.030271731,0.029908022,Evergreen,39.620408,-105.33872
164,2023-06-09 08:00:00+00:00,0.02508585,0.019,0.027245937,0.028876655,0.029419035,0.029310958,0.027930006,Evergreen,39.620408,-105.33872
