,o3,site,latitude,longitude
o3_sim_26,40.90518,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,42.898457,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,37.944897,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,43.13,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,43.087646,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,42.10189,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,39.92454,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,37.57906,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,35.969803,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,38.09799,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,34.74942,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,36.377678,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,42.30676,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,42.19624,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,39.394688,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,35.37234,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,42.004852,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,43.61929,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,39.95323,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,42.239365,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,40.75444,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,37.21436,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,32.39146,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,31.167519,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,33.862083,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,34.61228,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,36.779972,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,31.976452,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,37.10276,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,31.913773,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,45.88208,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,41.145107,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,42.506058,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,42.63593,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,41.38777,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,31.685581,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,31.353313,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,23.769392,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,26.765444,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,32.10895,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,33.078075,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,31.985516,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,24.128088,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,45.38407,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,37.570683,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,43.59385,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,42.564167,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,42.28889,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,39.918827,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,38.02127,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,33.448486,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,26.66486,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,28.628136,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,35.118553,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,38.63171,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,42.568596,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,40.024162,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,32.457005,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,44.830467,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,40.959087,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,40.533653,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,43.320835,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,40.80191,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,35.473724,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,34.81628,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,27.669674,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,30.227024,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,32.770084,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,34.225746,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,35.353764,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,39.854046,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,35.737915,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,39.898766,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,41.48079,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,37.838963,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,39.10973,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,38.071365,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,35.499508,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,34.412094,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,35.114426,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,33.82634,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,29.161142,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,21.473042,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,36.498333,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,34.587875,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,36.22773,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,43.98759,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,38.86151,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,37.06997,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,40.049496,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,36.2039,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,36.91902,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,34.94595,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,33.216736,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,28.348923,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,31.343231,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,31.663427,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,41.025074,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,36.75011,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,33.40096,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,43.49893,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,36.080345,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.672665,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,36.960293,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,36.087543,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,38.10949,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,37.8781,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,38.15976,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,35.332558,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,27.050316,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,22.710976,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,23.491766,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,32.175243,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,44.19582,o3_sim_139,40.2452011,-105.6169968
