,o3,site,latitude,longitude
o3_sim_83,32.02819,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,47.05536,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,38.3414,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,38.803776,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,41.925404,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,39.96899,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,37.464138,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,36.06347,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,26.522322,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,32.12927,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,35.807037,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,31.309025,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,29.44503,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,37.942085,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,34.114964,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,39.76126,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,37.70473,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,37.70995,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,37.199665,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,38.23748,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,36.714764,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.812447,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,37.29219,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,35.35838,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,34.265778,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,26.509386,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,35.374496,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,39.25285,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,32.051025,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,41.185074,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,36.426662,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,37.77524,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,36.155125,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,36.222855,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,36.15429,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,36.89491,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,35.86617,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,34.293312,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,35.50093,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,29.160904,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,42.731426,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,43.588654,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,39.79992,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,42.607025,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,38.32439,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.64298,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,37.129364,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,36.787926,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,37.89546,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,39.06417,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,39.093796,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,35.888725,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,36.418465,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,32.16694,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,28.197823,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,35.302753,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,43.17901,o3_sim_139,40.2452011,-105.6169968
