,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,site_name,lat,lon
105,2023-05-06 14:00:00+00:00,0.047402643,0.044,0.045759335,0.044624068,0.043820556,0.04348518,0.042614873,South Table,39.743724,-105.177989
106,2023-05-06 15:00:00+00:00,0.046720833,0.04,0.04916518,0.04798055,0.047183584,0.046608932,0.04636671,South Table,39.743724,-105.177989
107,2023-05-06 16:00:00+00:00,0.044675816,0.05,0.04963728,0.051486317,0.050639875,0.05006938,0.049655158,South Table,39.743724,-105.177989
108,2023-05-06 17:00:00+00:00,0.052555762,0.054,0.048248373,0.05215815,0.05353984,0.05291972,0.052502777,South Table,39.743724,-105.177989
109,2023-05-06 18:00:00+00:00,0.055757873,0.059,0.054515406,0.051025487,0.05402588,0.0550575,0.05460338,South Table,39.743724,-105.177989
110,2023-05-06 19:00:00+00:00,0.056833025,0.064,0.05419666,0.05323768,0.05053656,0.052898366,0.05369593,South Table,39.743724,-105.177989
111,2023-05-06 20:00:00+00:00,0.062437095,0.067,0.056166332,0.054215446,0.053550553,0.05157438,0.053307064,South Table,39.743724,-105.177989
112,2023-05-06 21:00:00+00:00,0.06415156,0.068,0.06011471,0.055269103,0.053770725,0.05325986,0.051692016,South Table,39.743724,-105.177989
113,2023-05-06 22:00:00+00:00,0.0631623,0.067,0.06012455,0.057283286,0.05384636,0.052716225,0.052331097,South Table,39.743724,-105.177989
114,2023-05-06 23:00:00+00:00,0.0621578,0.06299999999999999,0.059305884,0.057317145,0.05543469,0.052937616,0.052076284,South Table,39.743724,-105.177989
115,2023-05-07 00:00:00+00:00,0.05954714,0.059,0.05895068,0.05712329,0.05582615,0.054471724,0.052554138,South Table,39.743724,-105.177989
116,2023-05-07 01:00:00+00:00,0.05493158,0.059,0.055388574,0.05501754,0.05382221,0.052903794,0.05185932,South Table,39.743724,-105.177989
117,2023-05-07 02:00:00+00:00,0.053723503,0.058,0.05033029,0.050602935,0.05036643,0.04958126,0.048916537,South Table,39.743724,-105.177989
118,2023-05-07 03:00:00+00:00,0.05238833,0.054,0.048886683,0.04683195,0.047021125,0.046853106,0.04626889,South Table,39.743724,-105.177989
119,2023-05-07 04:00:00+00:00,0.050284505,0.052,0.04900048,0.04678989,0.04530966,0.045456372,0.045321677,South Table,39.743724,-105.177989
120,2023-05-07 05:00:00+00:00,0.04963453,0.051,0.048291564,0.04743418,0.04580492,0.044633042,0.044757865,South Table,39.743724,-105.177989
121,2023-05-07 06:00:00+00:00,0.04922637,0.04900000000000001,0.048151426,0.047211524,0.046567485,0.04527454,0.044284698,South Table,39.743724,-105.177989
122,2023-05-07 07:00:00+00:00,0.047919635,0.038,0.04809363,0.04731781,0.046603076,0.046089664,0.045008484,South Table,39.743724,-105.177989
123,2023-05-07 08:00:00+00:00,0.039860617,0.043,0.04691817,0.047045693,0.04645406,0.045887478,0.045465264,South Table,39.743724,-105.177989
124,2023-05-07 09:00:00+00:00,0.04277939,0.045,0.04053567,0.045760896,0.045860503,0.045381304,0.044909246,South Table,39.743724,-105.177989
125,2023-05-07 10:00:00+00:00,0.043941583,0.045,0.042302605,0.040636778,0.04466432,0.044743516,0.04435419,South Table,39.743724,-105.177989
126,2023-05-07 11:00:00+00:00,0.043661438,0.044,0.04288135,0.041659255,0.040377535,0.043565445,0.04362914,South Table,39.743724,-105.177989
127,2023-05-07 12:00:00+00:00,0.04276153,0.042,0.042518195,0.041942388,0.041007206,0.039997224,0.042540267,South Table,39.743724,-105.177989
128,2023-05-07 13:00:00+00:00,0.041282877,0.044,0.04181192,0.04163302,0.04119302,0.040453486,0.039645877,South Table,39.743724,-105.177989
129,2023-05-07 14:00:00+00:00,0.04422297,0.048,0.042308114,0.042692035,0.042561308,0.042232964,0.041674085,South Table,39.743724,-105.177989
130,2023-05-07 15:00:00+00:00,0.049404763,0.04900000000000001,0.0465077,0.04507838,0.045356452,0.045261208,0.045020476,South Table,39.743724,-105.177989
131,2023-05-07 16:00:00+00:00,0.051172115,0.052,0.051494434,0.049239557,0.048178375,0.048383925,0.048313867,South Table,39.743724,-105.177989
132,2023-05-07 17:00:00+00:00,0.05392083,0.05500000000000001,0.053222794,0.053480648,0.051788475,0.051004034,0.051153906,South Table,39.743724,-105.177989
133,2023-05-07 18:00:00+00:00,0.05626128,0.056,0.055311326,0.054739036,0.0549408,0.05362513,0.05302251,South Table,39.743724,-105.177989
134,2023-05-07 19:00:00+00:00,0.055916097,0.054,0.05613378,0.055389002,0.054953743,0.055109654,0.054102458,South Table,39.743724,-105.177989
135,2023-05-07 20:00:00+00:00,0.053468633,0.056,0.05495186,0.05510918,0.054588694,0.054271933,0.054385744,South Table,39.743724,-105.177989
136,2023-05-07 21:00:00+00:00,0.05517279,0.059,0.053149663,0.05422167,0.054330774,0.0539547,0.053718064,South Table,39.743724,-105.177989
137,2023-05-07 22:00:00+00:00,0.057438817,0.05500000000000001,0.054193888,0.052637603,0.05345153,0.053535126,0.053238068,South Table,39.743724,-105.177989
138,2023-05-07 23:00:00+00:00,0.053951755,0.053000000000000005,0.05590057,0.053442165,0.052277923,0.052907426,0.052972596,South Table,39.743724,-105.177989
139,2023-05-08 00:00:00+00:00,0.051807094,0.058,0.052515212,0.053921543,0.052166943,0.051281583,0.05176734,South Table,39.743724,-105.177989
140,2023-05-08 01:00:00+00:00,0.05579793,0.053000000000000005,0.05017797,0.050660517,0.051604353,0.05035164,0.049694378,South Table,39.743724,-105.177989
141,2023-05-08 02:00:00+00:00,0.04797937,0.045,0.05042388,0.04671829,0.04704746,0.047712766,0.0467964,South Table,39.743724,-105.177989
142,2023-05-08 03:00:00+00:00,0.042254914,0.044,0.044612415,0.04613923,0.043563288,0.043804746,0.04429246,South Table,39.743724,-105.177989
143,2023-05-08 04:00:00+00:00,0.042703107,0.044,0.04134232,0.04289767,0.044044245,0.041935623,0.04213783,South Table,39.743724,-105.177989
144,2023-05-08 05:00:00+00:00,0.04293466,0.037,0.041893765,0.04094247,0.042120595,0.04305229,0.041249655,South Table,39.743724,-105.177989
145,2023-05-08 06:00:00+00:00,0.037645806,0.036,0.04220395,0.041445527,0.040711716,0.041668046,0.042458378,South Table,39.743724,-105.177989
146,2023-05-08 07:00:00+00:00,0.037008878,0.03,0.03822288,0.0416177,0.04102016,0.040415622,0.041223273,South Table,39.743724,-105.177989
147,2023-05-08 08:00:00+00:00,0.032343816,0.035,0.03737677,0.038294308,0.040979918,0.040493052,0.0399938,South Table,39.743724,-105.177989
148,2023-05-08 09:00:00+00:00,0.035503507,0.034,0.033577655,0.037363224,0.038095467,0.04029811,0.03989619,South Table,39.743724,-105.177989
149,2023-05-08 10:00:00+00:00,0.034432292,0.033,0.035553582,0.034076363,0.037111375,0.03771403,0.039532103,South Table,39.743724,-105.177989
150,2023-05-08 11:00:00+00:00,0.03348893,0.033,0.03453608,0.03538619,0.034214657,0.0366778,0.037167285,South Table,39.743724,-105.177989
151,2023-05-08 12:00:00+00:00,0.03327629,0.031999999999999994,0.033627234,0.034412432,0.03508327,0.03413408,0.036132105,South Table,39.743724,-105.177989
152,2023-05-08 13:00:00+00:00,0.032681573,0.035,0.03357159,0.033832207,0.03444485,0.034981925,0.034220643,South Table,39.743724,-105.177989
153,2023-05-08 14:00:00+00:00,0.03678135,0.019,0.035114083,0.035770994,0.035966735,0.036432404,0.036840074,South Table,39.743724,-105.177989
154,2023-05-08 15:00:00+00:00,0.02803547,0.04,0.040075947,0.0387715,0.039276104,0.0394267,0.03978176,South Table,39.743724,-105.177989
155,2023-05-08 16:00:00+00:00,0.04358069,0.044,0.034002848,0.043799724,0.042766776,0.043161158,0.043276098,South Table,39.743724,-105.177989
156,2023-05-08 17:00:00+00:00,0.047719594,0.04900000000000001,0.04734118,0.038883116,0.047012012,0.046185344,0.046493325,South Table,39.743724,-105.177989
157,2023-05-08 18:00:00+00:00,0.051718455,0.051,0.050540514,0.050208207,0.043074317,0.049836494,0.04918897,South Table,39.743724,-105.177989
158,2023-05-08 19:00:00+00:00,0.05272106,0.05500000000000001,0.053381506,0.052346297,0.052067947,0.0459555,0.0515554,South Table,39.743724,-105.177989
159,2023-05-08 20:00:00+00:00,0.0538978,0.058,0.0520199,0.05254602,0.051731657,0.051506717,0.046613034,South Table,39.743724,-105.177989
160,2023-05-08 21:00:00+00:00,0.057623353,0.059,0.053989973,0.052539486,0.052919727,0.052305855,0.0521372,South Table,39.743724,-105.177989
161,2023-05-08 22:00:00+00:00,0.0568025,0.058,0.055649824,0.052853946,0.051730774,0.052031975,0.051534478,South Table,39.743724,-105.177989
162,2023-05-08 23:00:00+00:00,0.055948157,0.056,0.054999515,0.05416305,0.05216979,0.051318493,0.051545706,South Table,39.743724,-105.177989
163,2023-05-09 00:00:00+00:00,0.05271706,0.053000000000000005,0.05268121,0.052029327,0.051437307,0.049913537,0.049239296,South Table,39.743724,-105.177989
164,2023-05-09 01:00:00+00:00,0.050214317,0.05,0.049979944,0.049957383,0.049524806,0.04909341,0.047931157,South Table,39.743724,-105.177989
165,2023-05-09 02:00:00+00:00,0.046313066,0.048,0.046490632,0.04634541,0.046330478,0.04603003,0.045706358,South Table,39.743724,-105.177989
166,2023-05-09 03:00:00+00:00,0.04467441,0.048,0.043315306,0.043425627,0.043323863,0.04331309,0.04309014,South Table,39.743724,-105.177989
