,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,preds_6_Welby,preds_7_Welby,site_name,lat,lon
64,2023-05-04 23:00:00+00:00,0.049418814,0.054,0.058337986,0.05652848,0.055287294,0.05463765,0.053158626,0.053118512,0.052869096,Welby,39.838119,-104.94984
65,2023-05-05 00:00:00+00:00,0.054363046,0.053,0.049677327,0.057289973,0.05582006,0.05479839,0.054265082,0.05306073,0.05302783,Welby,39.838119,-104.94984
66,2023-05-05 01:00:00+00:00,0.052321937,0.053,0.053843375,0.04973446,0.055753365,0.054617893,0.05384207,0.053449508,0.052565206,Welby,39.838119,-104.94984
67,2023-05-05 02:00:00+00:00,0.048599448,0.049,0.047767483,0.04912716,0.045888558,0.050348528,0.049565177,0.049075026,0.048850838,Welby,39.838119,-104.94984
68,2023-05-05 03:00:00+00:00,0.04423391,0.035,0.043734416,0.042994387,0.044102263,0.041562337,0.044880606,0.044327386,0.04400574,Welby,39.838119,-104.94984
69,2023-05-05 04:00:00+00:00,0.027590835,0.022,0.037952058,0.037499644,0.036879994,0.03778707,0.03577689,0.038348593,0.03790407,Welby,39.838119,-104.94984
70,2023-05-05 05:00:00+00:00,0.020486575,0.023,0.025083784,0.033015054,0.03264868,0.03215621,0.03287415,0.031275082,0.033440087,Welby,39.838119,-104.94984
71,2023-05-05 06:00:00+00:00,0.021061517,0.03,0.019039802,0.022541147,0.029207287,0.028901527,0.02849287,0.02910562,0.027665777,Welby,39.838119,-104.94984
72,2023-05-05 07:00:00+00:00,0.028816158,0.035,0.020205334,0.0185295,0.021586513,0.02731139,0.027048333,0.026698742,0.027240274,Welby,39.838119,-104.94984
73,2023-05-05 08:00:00+00:00,0.03390403,0.029000000000000005,0.02667471,0.018617233,0.017147144,0.019607933,0.024471609,0.02423725,0.02392095,Welby,39.838119,-104.94984
74,2023-05-05 09:00:00+00:00,0.026711106,0.02,0.03292642,0.025381587,0.017780349,0.016658312,0.018372046,0.022156466,0.0219562,Welby,39.838119,-104.94984
75,2023-05-05 10:00:00+00:00,0.018787798,0.021,0.02725591,0.034023754,0.025992531,0.019432861,0.018731058,0.019660437,0.02229324,Welby,39.838119,-104.94984
76,2023-05-05 11:00:00+00:00,0.020189485,0.005,0.017468585,0.0254151,0.032308504,0.024825642,0.020277249,0.020019548,0.020284839,Welby,39.838119,-104.94984
77,2023-05-05 12:00:00+00:00,0.007805653,0.003,0.025479663,0.022914404,0.030008482,0.03623826,0.029990053,0.027269484,0.027261581,Welby,39.838119,-104.94984
78,2023-05-05 13:00:00+00:00,0.013671328,0.011,0.01862603,0.034285095,0.03208715,0.037572764,0.04263489,0.0377362,0.03608138,Welby,39.838119,-104.94984
79,2023-05-05 14:00:00+00:00,0.020598367,0.024,0.023578562,0.027837642,0.04076891,0.039034378,0.04311747,0.04721692,0.04317817,Welby,39.838119,-104.94984
80,2023-05-05 15:00:00+00:00,0.03315499,0.039,0.02904395,0.031776715,0.035264727,0.04568941,0.044309173,0.047445714,0.050843343,Welby,39.838119,-104.94984
81,2023-05-05 16:00:00+00:00,0.04761516,0.053,0.040913496,0.037004177,0.03938302,0.042162158,0.050270144,0.049233854,0.051519644,Welby,39.838119,-104.94984
82,2023-05-05 17:00:00+00:00,0.057376508,0.059000000000000004,0.051731072,0.045345515,0.04176704,0.043802515,0.04595738,0.051616397,0.050959453,Welby,39.838119,-104.94984
83,2023-05-05 18:00:00+00:00,0.061008755,0.06,0.05928551,0.053976245,0.04815726,0.044993,0.04666351,0.04818254,0.05142055,Welby,39.838119,-104.94984
84,2023-05-05 19:00:00+00:00,0.058958627,0.063,0.060063645,0.058528606,0.054028638,0.049156867,0.0465494,0.047810927,0.048731636,Welby,39.838119,-104.94984
85,2023-05-05 20:00:00+00:00,0.061848186,0.062000000000000006,0.057426423,0.0584008,0.057123713,0.05349042,0.049589057,0.047539163,0.048445676,Welby,39.838119,-104.94984
86,2023-05-05 21:00:00+00:00,0.06141884,0.062000000000000006,0.06127601,0.057924937,0.058631178,0.05774464,0.055299487,0.052743994,0.051437575,Welby,39.838119,-104.94984
