,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,site_name,lat,lon
43,2023-05-04 02:00:00+00:00,0.05258317,0.055,0.051599678,0.052437283,0.051480953,0.050654016,0.049993537,0.050106287,0.0495056,Highlands Ranch,39.567887,-104.957193
44,2023-05-04 03:00:00+00:00,0.051153194,0.053,0.04921894,0.04856722,0.04905252,0.048442297,0.04785786,0.047369722,0.047455795,Highlands Ranch,39.567887,-104.957193
45,2023-05-04 04:00:00+00:00,0.049991786,0.055,0.04848046,0.04718777,0.046788912,0.04713087,0.04664886,0.04618552,0.04580845,Highlands Ranch,39.567887,-104.957193
46,2023-05-04 05:00:00+00:00,0.052489717,0.056,0.048257366,0.047193896,0.046322424,0.046022475,0.04629021,0.045914758,0.045567494,Highlands Ranch,39.567887,-104.957193
47,2023-05-04 06:00:00+00:00,0.053080656,0.054,0.049955264,0.04692288,0.046195384,0.045556065,0.045338623,0.045524184,0.045260027,Highlands Ranch,39.567887,-104.957193
48,2023-05-04 07:00:00+00:00,0.051564742,0.056,0.050705954,0.048375424,0.046182517,0.045627344,0.045148287,0.04500135,0.045120154,Highlands Ranch,39.567887,-104.957193
49,2023-05-04 08:00:00+00:00,0.053925015,0.056,0.049663343,0.04901066,0.047314685,0.04564762,0.04522507,0.044881985,0.044782948,Highlands Ranch,39.567887,-104.957193
50,2023-05-04 09:00:00+00:00,0.05388557,0.048,0.051790968,0.04842153,0.047933534,0.046625666,0.04532001,0.044997036,0.044736147,Highlands Ranch,39.567887,-104.957193
51,2023-05-04 10:00:00+00:00,0.045533534,0.037,0.05167002,0.049943876,0.047372673,0.046992913,0.04595095,0.0448879,0.044607256,Highlands Ranch,39.567887,-104.957193
52,2023-05-04 11:00:00+00:00,0.035441276,0.038,0.044251334,0.04945162,0.048098225,0.046064515,0.045753453,0.044850305,0.043798473,Highlands Ranch,39.567887,-104.957193
53,2023-05-04 12:00:00+00:00,0.038786836,0.03,0.03600971,0.04308365,0.047343895,0.04621324,0.044417318,0.04411967,0.043159988,Highlands Ranch,39.567887,-104.957193
