,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,preds_8_Evergreen,preds_9_Evergreen,preds_10_Evergreen,preds_11_Evergreen,preds_12_Evergreen,preds_13_Evergreen,preds_14_Evergreen,preds_15_Evergreen,preds_16_Evergreen,preds_17_Evergreen,preds_18_Evergreen,preds_19_Evergreen,preds_20_Evergreen,preds_21_Evergreen,preds_22_Evergreen,preds_23_Evergreen,site_name,lat,lon
295,2023-06-19 10:00:00+00:00,0.028355522,0.031000000000000003,0.026783183,0.025348056,0.02337328,0.023810768,0.023002476,0.023349628,0.023558404,0.023081,0.024132153,0.022948902,0.022028435,0.021728497,0.021594547,0.021615194,0.021731593,0.021706289,0.021712355,0.021747937,0.021683598,0.021681888,0.021671025,0.021618271,0.021612937,Evergreen,39.620408,-105.33872
296,2023-06-19 11:00:00+00:00,0.029649913,0.03,0.027547732,0.02614421,0.024819097,0.022982826,0.023378568,0.02266459,0.022969758,0.023156306,0.022713276,0.023737827,0.022522543,0.021477401,0.021070177,0.020859988,0.020902036,0.021177392,0.021118397,0.021136029,0.021231279,0.021062894,0.021059692,0.02104799,0.02104175,Evergreen,39.620408,-105.33872
297,2023-06-19 12:00:00+00:00,0.026765086,0.028000000000000004,0.026476337,0.024669213,0.023452254,0.022306886,0.020745078,0.021077326,0.020482456,0.02073913,0.020901319,0.020500725,0.021470835,0.0203067,0.019369068,0.019066809,0.018948786,0.018961437,0.01901507,0.019005068,0.019005207,0.019006066,0.019014006,0.019013537,0.018998044,Evergreen,39.620408,-105.33872
298,2023-06-19 13:00:00+00:00,0.03157667,0.031999999999999994,0.030625144,0.030401131,0.02897508,0.028005775,0.027115425,0.025918053,0.026174331,0.025705047,0.025915064,0.026053904,0.025698371,0.026566282,0.02555235,0.024842383,0.024738103,0.024769312,0.024734888,0.024363372,0.024456643,0.024421612,0.02423697,0.024480946,0.024478432,Evergreen,39.620408,-105.33872
299,2023-06-19 14:00:00+00:00,0.04142297,0.041,0.04109535,0.040441044,0.040296994,0.039413244,0.038864017,0.03839124,0.03777538,0.037907466,0.037659347,0.03777624,0.037859052,0.03763442,0.038198564,0.037514895,0.037020493,0.03696132,0.036983162,0.036960978,0.036724504,0.036779713,0.036760673,0.036678564,0.03668389,Evergreen,39.620408,-105.33872
300,2023-06-19 15:00:00+00:00,0.046629816,0.056999999999999995,0.04699195,0.046770032,0.046383824,0.0463078,0.045941796,0.045767736,0.045650773,0.04551556,0.045547325,0.045476247,0.04551649,0.045550443,0.045450494,0.045715347,0.04535311,0.045036405,0.04494217,0.04488247,0.044898182,0.045049235,0.04500257,0.04502073,0.045143746,Evergreen,39.620408,-105.33872
301,2023-06-19 16:00:00+00:00,0.057761576,0.06,0.04793855,0.04820067,0.048048228,0.047815077,0.04777956,0.04767715,0.047677614,0.04771023,0.04775833,0.047755357,0.0477397,0.04775748,0.047777012,0.047715385,0.047886875,0.047615394,0.047311023,0.047156725,0.047030583,0.04707176,0.047470793,0.047360998,0.04740069,Evergreen,39.620408,-105.33872
302,2023-06-19 17:00:00+00:00,0.05730728,0.061000000000000006,0.054898217,0.04712555,0.047341336,0.047227528,0.047077425,0.047061022,0.04707305,0.047140043,0.047221437,0.04731922,0.047308784,0.047301676,0.047317054,0.047335036,0.047277898,0.047438625,0.04716834,0.04683019,0.0466328,0.046469573,0.046523243,0.047035184,0.046898685,Evergreen,39.620408,-105.33872
303,2023-06-19 18:00:00+00:00,0.059442207,0.061000000000000006,0.055316657,0.0532862,0.0462511,0.046425153,0.04634045,0.04624901,0.046245713,0.046331484,0.046439633,0.046550218,0.046676874,0.046661884,0.04666096,0.04667394,0.046690024,0.046638515,0.046785202,0.046526168,0.046177316,0.04595728,0.045773778,0.045834266,0.04640245,Evergreen,39.620408,-105.33872
304,2023-06-19 19:00:00+00:00,0.059026193,0.061000000000000006,0.05721906,0.053575974,0.051605724,0.045251265,0.045401778,0.045334175,0.045278788,0.04528433,0.045428388,0.045574386,0.04571655,0.045881007,0.045858882,0.045869652,0.045877736,0.045890585,0.045847278,0.045975108,0.045730263,0.045373112,0.04513243,0.04492898,0.044996254,Evergreen,39.620408,-105.33872
305,2023-06-19 20:00:00+00:00,0.060095508,0.06,0.057821076,0.056188248,0.052492455,0.05064719,0.044827934,0.044962697,0.044905733,0.04487507,0.044887006,0.045074314,0.045249786,0.045418102,0.04561557,0.045586836,0.04560908,0.045612168,0.045621704,0.04558653,0.045696482,0.045464996,0.04510115,0.044843003,0.044623166,Evergreen,39.620408,-105.33872
306,2023-06-19 21:00:00+00:00,0.058891237,0.061000000000000006,0.059002336,0.05698927,0.055322826,0.051740274,0.049995862,0.0444846,0.044611268,0.044562045,0.044549156,0.044566054,0.044790793,0.044994052,0.0451885,0.0454207,0.04538478,0.045419794,0.045417365,0.045423437,0.045396067,0.045490768,0.04526663,0.04488684,0.044608183,Evergreen,39.620408,-105.33872
307,2023-06-19 22:00:00+00:00,0.060459405,0.061000000000000006,0.058143377,0.058237776,0.05626882,0.054742947,0.051515166,0.049932398,0.04488615,0.044999953,0.044956982,0.044953894,0.044972092,0.045197826,0.045397196,0.045584694,0.04580457,0.04577151,0.045801178,0.045801144,0.045808688,0.045777023,0.045884296,0.04564165,0.04523651,Evergreen,39.620408,-105.33872
308,2023-06-19 23:00:00+00:00,0.059549067,0.061000000000000006,0.058968768,0.057078518,0.057169314,0.055370588,0.05400079,0.05108009,0.049630135,0.045004606,0.04511022,0.045071807,0.045072123,0.045089815,0.045302786,0.04548695,0.04565519,0.04584377,0.045818225,0.045832764,0.045840014,0.04585249,0.04580737,0.04594969,0.045662045,Evergreen,39.620408,-105.33872
309,2023-06-20 00:00:00+00:00,0.05876867,0.067,0.057339765,0.05688364,0.055188663,0.055265486,0.053755462,0.052598152,0.05010167,0.04885527,0.044818882,0.044910725,0.044876967,0.044876907,0.044891614,0.045065578,0.045210443,0.045332037,0.04544652,0.045438454,0.045418706,0.045441817,0.045464434,0.045394048,0.04559247,Evergreen,39.620408,-105.33872
310,2023-06-20 01:00:00+00:00,0.05904168,0.064,0.05086096,0.049915906,0.04955116,0.04825715,0.048316166,0.047145985,0.046232883,0.044253405,0.043253306,0.039995942,0.04007207,0.040042255,0.040032275,0.0400402,0.04013914,0.040211227,0.040245187,0.04021255,0.04024168,0.040143788,0.040204857,0.040251955,0.040125504,Evergreen,39.620408,-105.33872
311,2023-06-20 02:00:00+00:00,0.051694535,0.04900000000000001,0.046997845,0.042107414,0.041472815,0.041227505,0.040340725,0.04038257,0.039536994,0.038868386,0.037412226,0.036670912,0.034234606,0.03429276,0.034267005,0.03424708,0.034248117,0.034274723,0.034280345,0.034238163,0.034078825,0.034140777,0.033971053,0.03406786,0.03413705,Evergreen,39.620408,-105.33872
312,2023-06-20 03:00:00+00:00,0.04238726,0.043,0.044690188,0.041665077,0.03804108,0.037536394,0.037343245,0.036627106,0.036661666,0.03596593,0.035413895,0.03422026,0.03361512,0.03164634,0.0316935,0.031672087,0.03165298,0.031652518,0.03166042,0.031649843,0.03159218,0.03141044,0.03147774,0.031297103,0.031398427,Evergreen,39.620408,-105.33872
313,2023-06-20 04:00:00+00:00,0.039964296,0.038,0.03948061,0.041034516,0.038715124,0.035603777,0.035173215,0.035007093,0.034379907,0.034410134,0.033806317,0.03332848,0.03230777,0.031794395,0.030142676,0.03018181,0.030163884,0.030147312,0.03014647,0.03014704,0.030129831,0.030065877,0.029874863,0.029944038,0.029761622,Evergreen,39.620408,-105.33872
314,2023-06-20 05:00:00+00:00,0.036103636,0.037,0.037581302,0.037243865,0.038465288,0.036508847,0.033905543,0.03354283,0.03340093,0.032864217,0.032890085,0.032377325,0.031973325,0.031119186,0.03069274,0.029336194,0.029368255,0.029353265,0.029338095,0.029336661,0.029328257,0.029302035,0.02922757,0.02902044,0.02909247,Evergreen,39.620408,-105.33872
315,2023-06-20 06:00:00+00:00,0.035181962,0.039,0.034526207,0.03559623,0.03532173,0.036376316,0.03471204,0.03248237,0.03216795,0.032044493,0.031578053,0.031600453,0.031161062,0.03081623,0.030095262,0.029737992,0.028612053,0.028638598,0.028625833,0.028611712,0.028609835,0.028593853,0.028558789,0.028473476,0.028251898,Evergreen,39.620408,-105.33872
316,2023-06-20 07:00:00+00:00,0.03608142,0.039,0.033309862,0.032811284,0.033715695,0.033473723,0.034389388,0.032945354,0.03098875,0.030711347,0.030602269,0.030192219,0.030211797,0.029831523,0.02953435,0.028919553,0.02861682,0.02767124,0.027693557,0.027682438,0.027669106,0.027666867,0.027642928,0.027597785,0.027500756,Evergreen,39.620408,-105.33872
317,2023-06-20 08:00:00+00:00,0.035797153,0.038,0.03363929,0.03147946,0.03105295,0.031846553,0.031638306,0.03242343,0.031175422,0.029472847,0.029231092,0.029136203,0.028782733,0.028799476,0.028478023,0.028228007,0.027716726,0.027466768,0.026694119,0.026712425,0.026702838,0.026690576,0.02668795,0.026653506,0.026595639,Evergreen,39.620408,-105.33872
318,2023-06-20 09:00:00+00:00,0.035714023,0.039,0.034078337,0.032372594,0.030504094,0.030131107,0.030805627,0.030630693,0.031293415,0.03023084,0.028776487,0.028570253,0.028489837,0.028194508,0.028208341,0.027946873,0.027745003,0.02733961,0.027144141,0.026554398,0.026568446,0.026560498,0.026549859,0.026546452,0.026492279,Evergreen,39.620408,-105.33872
319,2023-06-20 10:00:00+00:00,0.037199378,0.036,0.03472867,0.033421498,0.031930532,0.030278858,0.02996057,0.030522596,0.030377878,0.030928168,0.030041795,0.02882958,0.028658856,0.028593615,0.028360603,0.028371293,0.028174823,0.028024761,0.027732281,0.02759356,0.027179161,0.02718977,0.027183041,0.02717261,0.027167175,Evergreen,39.620408,-105.33872
320,2023-06-20 11:00:00+00:00,0.035794165,0.034,0.036717363,0.034582842,0.033386484,0.032002494,0.030502627,0.030218907,0.0307187,0.030588165,0.031096801,0.030250583,0.029051619,0.02887627,0.02880636,0.028546471,0.02855874,0.028322887,0.028135395,0.027737152,0.027532663,0.026853267,0.026869293,0.026861891,0.026858147,Evergreen,39.620408,-105.33872
321,2023-06-20 12:00:00+00:00,0.03136989,0.027000000000000003,0.03279214,0.033641323,0.031612117,0.030478692,0.029192306,0.027811388,0.027550055,0.028020533,0.02789273,0.02841334,0.027511692,0.026230026,0.026043376,0.025968099,0.02569329,0.0257059,0.025469942,0.025293194,0.024953332,0.024802467,0.024412166,0.02442048,0.024414757,Evergreen,39.620408,-105.33872
322,2023-06-20 13:00:00+00:00,0.029094651,0.025000000000000005,0.032466356,0.033622924,0.03434608,0.032618117,0.03168209,0.03063472,0.029491857,0.029268159,0.029688278,0.029569589,0.0300668,0.029203618,0.028026475,0.027874665,0.027830571,0.027757145,0.027756914,0.027836422,0.027934464,0.02823377,0.02839888,0.028786218,0.028793477,Evergreen,39.620408,-105.33872
323,2023-06-20 14:00:00+00:00,0.03389039,0.02,0.036802124,0.03915857,0.039998353,0.040522482,0.03931197,0.038671833,0.03795461,0.03714598,0.036979258,0.03731056,0.03721276,0.037634447,0.036893927,0.035872955,0.035743926,0.035714295,0.03571749,0.03571295,0.035883907,0.036043596,0.036422182,0.03658212,0.036695626,Evergreen,39.620408,-105.33872
324,2023-06-20 15:00:00+00:00,0.033014953,0.024000000000000004,0.042772014,0.044572674,0.046039745,0.046549868,0.04684387,0.04619581,0.04586538,0.045489024,0.045044214,0.04494711,0.045151398,0.045088474,0.04536735,0.044867292,0.044143204,0.04404173,0.044012185,0.043958284,0.04395897,0.043976467,0.04398561,0.04397675,0.04392711,Evergreen,39.620408,-105.33872
325,2023-06-20 16:00:00+00:00,0.035365403,0.022,0.0416341,0.047432795,0.048549235,0.049432833,0.049707547,0.049855877,0.04954814,0.049395453,0.049210295,0.04897321,0.048917923,0.04904069,0.04900144,0.04917964,0.048850812,0.048341833,0.048258737,0.048225194,0.04809858,0.04810507,0.0479644,0.047832467,0.04750722,Evergreen,39.620408,-105.33872
326,2023-06-20 17:00:00+00:00,0.031807125,0.039,0.04119017,0.045028545,0.048834566,0.049569204,0.05008778,0.05023843,0.050314985,0.0501602,0.050080992,0.0499715,0.04981697,0.049778927,0.04986625,0.049837705,0.049969602,0.049718644,0.049304675,0.049228482,0.049191084,0.049017362,0.04902736,0.0487973,0.048593245,Evergreen,39.620408,-105.33872
327,2023-06-20 18:00:00+00:00,0.04321769,0.05500000000000001,0.03792971,0.04387274,0.046491493,0.049124263,0.049584307,0.049883574,0.049960654,0.049998164,0.049920693,0.04987567,0.049799956,0.04968261,0.049652595,0.04972271,0.04969951,0.04980788,0.04959577,0.049228694,0.04915556,0.049115635,0.048914272,0.048926167,0.048652995,Evergreen,39.620408,-105.33872
328,2023-06-20 19:00:00+00:00,0.05566141,0.056999999999999995,0.04341844,0.039478876,0.043909166,0.04584104,0.047573406,0.047857665,0.04801816,0.048056707,0.048079066,0.048017208,0.04797133,0.047889236,0.047764122,0.04773292,0.047804352,0.047780912,0.047890786,0.04767165,0.04728494,0.04720556,0.04716017,0.04692599,0.04693976,Evergreen,39.620408,-105.33872
329,2023-06-20 20:00:00+00:00,0.054572083,0.06,0.053062286,0.04231835,0.038577907,0.042435147,0.043961316,0.045235388,0.04541958,0.0455031,0.04552079,0.04553707,0.045473736,0.04541934,0.045321424,0.04517551,0.045139857,0.04522013,0.04519396,0.045316864,0.045068286,0.04462406,0.04453186,0.04447823,0.044201896,Evergreen,39.620408,-105.33872
330,2023-06-20 21:00:00+00:00,0.060285263,0.062,0.05422709,0.052868128,0.04173929,0.037990604,0.041715737,0.04313986,0.04427123,0.04442161,0.044473805,0.044483304,0.04449835,0.044427767,0.04436372,0.04424858,0.044078276,0.044036917,0.044129554,0.04409938,0.044241533,0.0439517,0.043430034,0.043321352,0.04325852,Evergreen,39.620408,-105.33872
331,2023-06-20 22:00:00+00:00,0.059393752,0.067,0.057781246,0.05296172,0.051694863,0.04193907,0.03864535,0.041931316,0.043159883,0.04410503,0.044219624,0.04424524,0.04424736,0.044259723,0.044190772,0.044124983,0.0440056,0.043828517,0.04378545,0.04388161,0.043850373,0.043997344,0.043696716,0.043152142,0.04303939,Evergreen,39.620408,-105.33872
332,2023-06-20 23:00:00+00:00,0.06267439,0.067,0.055933222,0.054793004,0.050986204,0.049998663,0.042511914,0.039887365,0.042517964,0.043492384,0.04422874,0.044313207,0.04432679,0.044328347,0.044341594,0.044268187,0.044198986,0.044076595,0.04389715,0.0438537,0.043950018,0.043919027,0.04406364,0.043770134,0.04324336,Evergreen,39.620408,-105.33872
333,2023-06-21 00:00:00+00:00,0.0611017,0.066,0.057008166,0.05229485,0.05146111,0.048519198,0.047782853,0.04214619,0.040143773,0.04217936,0.042937577,0.04350957,0.04358021,0.043605693,0.04361966,0.04364462,0.04353318,0.04343663,0.043279175,0.043058604,0.04300691,0.043117687,0.04308321,0.043239497,0.042934805,Evergreen,39.620408,-105.33872
334,2023-06-21 01:00:00+00:00,0.055515643,0.062,0.051098924,0.04851308,0.04500557,0.04437756,0.04212359,0.041562945,0.037269827,0.03576702,0.03735099,0.03796518,0.03846105,0.038537588,0.03859225,0.03862433,0.038664278,0.03850694,0.0383764,0.03816947,0.037880313,0.037812725,0.037953842,0.03791186,0.038089447,Evergreen,39.620408,-105.33872
335,2023-06-21 02:00:00+00:00,0.05179093,0.04700000000000001,0.04599416,0.043293107,0.041550938,0.03907561,0.03862013,0.036947247,0.036530692,0.033380453,0.03230868,0.03348474,0.03397193,0.034396283,0.034475666,0.03454986,0.034592714,0.03463963,0.03446563,0.03432393,0.03409986,0.033783123,0.03370877,0.03386076,0.03381777,Evergreen,39.620408,-105.33872
336,2023-06-21 03:00:00+00:00,0.040836982,0.043,0.044805627,0.040979285,0.038954318,0.037520252,0.03556288,0.03518886,0.03379926,0.033463668,0.030987464,0.03018075,0.031089023,0.031478975,0.03182686,0.03189652,0.031967737,0.03200947,0.032054067,0.03189038,0.03175649,0.031542502,0.031235551,0.03116308,0.031309057,Evergreen,39.620408,-105.33872
337,2023-06-21 04:00:00+00:00,0.039932024,0.038,0.03828224,0.041060876,0.038007345,0.036253285,0.035013177,0.033318285,0.032986738,0.031752616,0.031463318,0.02938678,0.028741954,0.02948017,0.029804701,0.030093346,0.030152785,0.030216692,0.030255152,0.030296385,0.030144112,0.030017465,0.029811159,0.029510327,0.029438943,Evergreen,39.620408,-105.33872
338,2023-06-21 05:00:00+00:00,0.036021587,0.035,0.037480626,0.03626211,0.03854433,0.035865445,0.034348685,0.033269413,0.031794373,0.03150066,0.030418022,0.030172937,0.028471591,0.027974432,0.028553605,0.028814593,0.029045282,0.029094622,0.029151248,0.029186504,0.029224597,0.029081853,0.028960142,0.028758537,0.028462958,Evergreen,39.620408,-105.33872
339,2023-06-21 06:00:00+00:00,0.033559714,0.035,0.034325775,0.035413805,0.034403585,0.036389988,0.034099765,0.032797776,0.03186028,0.030587513,0.030331608,0.029401757,0.029200003,0.02785819,0.027498934,0.027926238,0.028126044,0.028301409,0.02834113,0.02839042,0.028422209,0.028457137,0.028322104,0.028203426,0.028005743,Evergreen,39.620408,-105.33872
340,2023-06-21 07:00:00+00:00,0.0332365,0.034,0.03214711,0.03271951,0.033623833,0.032754745,0.034429006,0.03250856,0.03140389,0.030599557,0.029518513,0.029299876,0.02852124,0.028360656,0.02735343,0.02712029,0.027407387,0.027550466,0.027674548,0.027705122,0.02774652,0.02777456,0.027806919,0.027674777,0.027555669,Evergreen,39.620408,-105.33872
341,2023-06-21 08:00:00+00:00,0.032055028,0.031999999999999994,0.031477824,0.030643167,0.031127192,0.03191155,0.0311762,0.03258167,0.030960994,0.030018412,0.029325463,0.02840681,0.028220968,0.02757644,0.027452094,0.026740346,0.026618771,0.02678114,0.026873352,0.026950128,0.026971778,0.027004812,0.027030211,0.027062835,0.026921315,Evergreen,39.620408,-105.33872
342,2023-06-21 09:00:00+00:00,0.030310446,0.031000000000000003,0.030352062,0.029894894,0.029174455,0.029599216,0.030265946,0.029649112,0.03083012,0.029458664,0.028654216,0.028057562,0.027284924,0.027129741,0.026612883,0.026523564,0.026095537,0.026074924,0.026125018,0.02616963,0.026199205,0.026211115,0.026237337,0.02626484,0.026304558,Evergreen,39.620408,-105.33872
343,2023-06-21 10:00:00+00:00,0.029802572,0.031999999999999994,0.02928012,0.02931386,0.028912421,0.028274829,0.028636348,0.02919199,0.02868059,0.029663678,0.028513867,0.027833475,0.027323341,0.026682794,0.026555454,0.02615174,0.026091937,0.02585965,0.025877455,0.025886098,0.025908483,0.025913686,0.025921227,0.025952112,0.025988497,Evergreen,39.620408,-105.33872
344,2023-06-21 11:00:00+00:00,0.030341005,0.031000000000000003,0.028581198,0.02813911,0.028169425,0.027806036,0.027251113,0.027557706,0.028025363,0.027592365,0.028434932,0.027432201,0.0268244,0.02635969,0.025774702,0.02565778,0.025286201,0.025228307,0.024905775,0.024835726,0.024940426,0.024999894,0.025049211,0.025062962,0.025084991,Evergreen,39.620408,-105.33872
345,2023-06-21 12:00:00+00:00,0.029449103,0.027000000000000003,0.028919455,0.027395574,0.026995897,0.027023826,0.026697312,0.026205584,0.026479233,0.02690785,0.026496312,0.027327953,0.02630147,0.025659714,0.025165396,0.024505159,0.02437241,0.023926051,0.023838567,0.023241987,0.023070144,0.023289511,0.02340329,0.023486255,0.02347423,Evergreen,39.620408,-105.33872
346,2023-06-21 13:00:00+00:00,0.026296746,0.031000000000000003,0.028299162,0.027853291,0.026528172,0.02617324,0.026197799,0.025912927,0.025479296,0.025727997,0.026135024,0.025728108,0.026579177,0.025505861,0.024835212,0.024329353,0.023660302,0.02353223,0.023125535,0.023052009,0.022664065,0.022606824,0.022710998,0.022795008,0.022880513,Evergreen,39.620408,-105.33872
347,2023-06-21 14:00:00+00:00,0.0330405,0.037,0.029081192,0.030598484,0.03025802,0.029219743,0.02894373,0.028962813,0.028739216,0.028391141,0.028596891,0.028944213,0.028591821,0.029330501,0.02841121,0.027856406,0.027454725,0.027039697,0.026978547,0.02690251,0.026939822,0.027455496,0.027712414,0.027479298,0.027535869,Evergreen,39.620408,-105.33872
348,2023-06-21 15:00:00+00:00,0.041948162,0.05,0.038399372,0.03563294,0.03660561,0.03638744,0.035741076,0.03557233,0.035584033,0.035444383,0.035222296,0.03535626,0.03558612,0.035353165,0.03583369,0.035249483,0.034904294,0.034649905,0.03454127,0.034549974,0.034775816,0.034904618,0.035882697,0.036220264,0.035923913,Evergreen,39.620408,-105.33872
349,2023-06-21 16:00:00+00:00,0.053992067,0.056999999999999995,0.046256702,0.04387815,0.042213432,0.042765494,0.042655624,0.042357888,0.042284355,0.042289395,0.0422279,0.042127796,0.04219136,0.042309433,0.042180862,0.04246693,0.042083662,0.041824967,0.041588996,0.041419387,0.041398365,0.041417975,0.041464437,0.04166177,0.041707247,Evergreen,39.620408,-105.33872
350,2023-06-21 17:00:00+00:00,0.05766509,0.062,0.054477304,0.048423443,0.046657518,0.045552667,0.045857124,0.045806132,0.045697127,0.045673065,0.04567479,0.04565099,0.045608543,0.045639332,0.045707118,0.04562194,0.045838486,0.045502726,0.04523973,0.044960726,0.044625185,0.044552688,0.044289343,0.04423697,0.043681074,Evergreen,39.620408,-105.33872
351,2023-06-21 18:00:00+00:00,0.06257655,0.067,0.05758705,0.054754086,0.04919957,0.047730073,0.04692009,0.047092468,0.04707589,0.047075402,0.04708013,0.04707996,0.047076724,0.04706428,0.04707852,0.04712133,0.047057044,0.04724159,0.046921954,0.046646908,0.046330545,0.045880333,0.045773268,0.045328096,0.04521552,Evergreen,39.620408,-105.33872
352,2023-06-21 19:00:00+00:00,0.066905595,0.069,0.061556384,0.056871753,0.05412431,0.0492786,0.048092883,0.047527704,0.04759374,0.047602262,0.047684103,0.04771111,0.04770941,0.04772387,0.047738727,0.04773706,0.047754236,0.047713306,0.04785666,0.047572687,0.047304496,0.046975285,0.046460427,0.04633242,0.045771983,Evergreen,39.620408,-105.33872
353,2023-06-21 20:00:00+00:00,0.06696999,0.07,0.064501755,0.05961505,0.055007715,0.052581,0.048531454,0.047598645,0.047241535,0.047225572,0.047254246,0.047400523,0.047445174,0.047442228,0.047471486,0.04750993,0.047494132,0.047487915,0.04746921,0.04757083,0.04732879,0.04707694,0.04674899,0.04619516,0.04605418,Evergreen,39.620408,-105.33872
354,2023-06-21 21:00:00+00:00,0.06564596,0.071,0.062373612,0.06031227,0.055879395,0.05204976,0.05009818,0.046865944,0.046155542,0.04594529,0.045884766,0.045921464,0.046087377,0.04613682,0.04613354,0.046167076,0.046212822,0.046192255,0.04617718,0.046167895,0.046249658,0.04603264,0.04579738,0.04548627,0.044947352,Evergreen,39.620408,-105.33872
355,2023-06-21 22:00:00+00:00,0.06629104,0.071,0.06030893,0.05758435,0.05576364,0.052072108,0.048989702,0.047420695,0.04481753,0.04427583,0.044146672,0.044072304,0.044108395,0.044261597,0.044305746,0.04430293,0.04433042,0.044365887,0.044351473,0.044346,0.04432791,0.044426337,0.044191927,0.043950446,0.04364319,Evergreen,39.620408,-105.33872
356,2023-06-21 23:00:00+00:00,0.0639821,0.062,0.059558127,0.054993078,0.05265559,0.05116849,0.04818744,0.045691047,0.044405937,0.042287264,0.041848592,0.041753225,0.041690126,0.04171898,0.041836724,0.041868683,0.041866858,0.041881207,0.04189405,0.041893385,0.04190957,0.04187189,0.042005103,0.0417385,0.04148755,Evergreen,39.620408,-105.33872
357,2023-06-22 00:00:00+00:00,0.056014515,0.054,0.057684105,0.05460914,0.051094595,0.04930441,0.04815902,0.045843855,0.043859687,0.042834897,0.04112454,0.040776037,0.040696118,0.040648352,0.040669248,0.040750265,0.040770058,0.04076921,0.040770516,0.040760096,0.040774014,0.04081308,0.040755577,0.040918905,0.040640857,Evergreen,39.620408,-105.33872
358,2023-06-22 01:00:00+00:00,0.04651713,0.048,0.048451044,0.049562294,0.0473549,0.044675358,0.043352973,0.042485125,0.040718265,0.039209474,0.038430776,0.03713672,0.03687581,0.03680864,0.03678277,0.036793184,0.036825303,0.036828436,0.036828972,0.036811087,0.036765475,0.03680183,0.036876388,0.0367883,0.036995914,Evergreen,39.620408,-105.33872
359,2023-06-22 02:00:00+00:00,0.040030207,0.04900000000000001,0.038735032,0.04001394,0.040782183,0.03917996,0.037232727,0.036275253,0.035628818,0.03433287,0.033240717,0.032683086,0.03175443,0.031569917,0.031508148,0.031502604,0.031504136,0.031497277,0.031487893,0.031489428,0.031457845,0.031385884,0.03143995,0.03154339,0.031430993,Evergreen,39.620408,-105.33872
360,2023-06-22 03:00:00+00:00,0.04204601,0.043,0.0343534,0.03346036,0.034447577,0.035066318,0.03377142,0.032179717,0.031388476,0.030846627,0.029777551,0.02889352,0.028448729,0.02771591,0.027574224,0.027522258,0.027523112,0.027521595,0.027501335,0.027487885,0.02748973,0.027453765,0.027372345,0.027433202,0.027547125,Evergreen,39.620408,-105.33872
361,2023-06-22 04:00:00+00:00,0.03710322,0.037,0.03621772,0.03027278,0.02955022,0.030402398,0.03091681,0.029823277,0.028473556,0.027812753,0.027359646,0.026488148,0.025788505,0.025444731,0.024889147,0.024788678,0.02475002,0.024753526,0.02475027,0.024722086,0.024706328,0.024708342,0.024669865,0.024582922,0.02464747,Evergreen,39.620408,-105.33872
362,2023-06-22 05:00:00+00:00,0.03274833,0.028000000000000004,0.03283827,0.03211671,0.027069936,0.026443165,0.027154759,0.027584828,0.02665873,0.025527962,0.024986813,0.02461708,0.023926565,0.0233883,0.023130009,0.022719512,0.022649392,0.022619046,0.02262533,0.022620833,0.022588091,0.022571262,0.02257334,0.022534005,0.022445517,Evergreen,39.620408,-105.33872
363,2023-06-22 06:00:00+00:00,0.024699185,0.041,0.02865087,0.02872222,0.028095433,0.023606518,0.023069067,0.023676177,0.024047054,0.023235835,0.022256462,0.021797324,0.021485582,0.020919798,0.020492509,0.020292727,0.019980729,0.019931056,0.019906258,0.019914258,0.019909063,0.019873485,0.019855667,0.019857835,0.019817403,Evergreen,39.620408,-105.33872
364,2023-06-22 07:00:00+00:00,0.03597489,0.042,0.021794671,0.024880188,0.024940966,0.024404576,0.020693349,0.02025566,0.020752331,0.021060048,0.020377757,0.019566828,0.019196998,0.01894827,0.018513,0.018197356,0.018054403,0.017835619,0.017803835,0.01778338,0.017792722,0.01778712,0.017749494,0.01773077,0.017733006,Evergreen,39.620408,-105.33872
365,2023-06-22 08:00:00+00:00,0.03641,0.036,0.03094045,0.019063992,0.021785617,0.021839024,0.021388639,0.018330518,0.017972639,0.018382685,0.018641412,0.018059734,0.017383005,0.017084163,0.016885694,0.016551971,0.016320936,0.016219964,0.016068,0.016048051,0.01602975,0.016039722,0.016033825,0.015992982,0.015972598,Evergreen,39.620408,-105.33872
366,2023-06-22 09:00:00+00:00,0.03160435,0.031999999999999994,0.03196344,0.027145827,0.016369,0.018782502,0.018827565,0.018454874,0.01596119,0.015670495,0.016008291,0.016226392,0.015729215,0.015166296,0.01492779,0.014772052,0.014523586,0.014363431,0.014297813,0.014204074,0.014195111,0.014180332,0.0141894,0.014182997,0.01413487,Evergreen,39.620408,-105.33872
367,2023-06-22 10:00:00+00:00,0.02861776,0.03,0.028286638,0.028601198,0.024182327,0.014528694,0.016565915,0.016603015,0.016299462,0.014292235,0.01405858,0.014335059,0.014518283,0.014094855,0.013633859,0.013451371,0.013335048,0.013166246,0.01307364,0.013042418,0.013005436,0.01300675,0.012996331,0.0130050685,0.012996882,Evergreen,39.620408,-105.33872
