,date,preds_0_Chatfield Reservoir,actual,preds_1_Chatfield Reservoir,preds_2_Chatfield Reservoir,preds_3_Chatfield Reservoir,preds_4_Chatfield Reservoir,preds_5_Chatfield Reservoir,preds_6_Chatfield Reservoir,preds_7_Chatfield Reservoir,preds_8_Chatfield Reservoir,preds_9_Chatfield Reservoir,preds_10_Chatfield Reservoir,preds_11_Chatfield Reservoir,preds_12_Chatfield Reservoir,preds_13_Chatfield Reservoir,preds_14_Chatfield Reservoir,preds_15_Chatfield Reservoir,preds_16_Chatfield Reservoir,preds_17_Chatfield Reservoir,preds_18_Chatfield Reservoir,preds_19_Chatfield Reservoir,preds_20_Chatfield Reservoir,preds_21_Chatfield Reservoir,preds_22_Chatfield Reservoir,preds_23_Chatfield Reservoir,site_name,lat,lon
339,2023-06-17 09:00:00+00:00,0.0367735,0.026,0.031232156,0.030561157,0.025039578,0.02046381,0.019728715,0.019085286,0.01799934,0.017973661,0.017499477,0.017859977,0.017953372,0.017912785,0.017866598,0.017854564,0.017850595,0.017851539,0.017850606,0.017883109,0.017989801,0.017994475,0.018091146,0.018170021,0.018258281,Chatfield Reservoir,39.534488,-105.070358
340,2023-06-17 10:00:00+00:00,0.022715697,0.018,0.034059037,0.02905485,0.028457955,0.023636375,0.019858362,0.019258723,0.018745817,0.017884513,0.01786439,0.017491112,0.017774783,0.017843924,0.017815879,0.017790487,0.017798163,0.01777781,0.017768532,0.017767774,0.017801939,0.017915865,0.017920846,0.01802343,0.01810566,Chatfield Reservoir,39.534488,-105.070358
341,2023-06-17 11:00:00+00:00,0.017146043,0.019,0.02168018,0.031437207,0.027022278,0.026507484,0.02253003,0.01946048,0.018986907,0.018583447,0.017917,0.017901454,0.017612295,0.017834252,0.017884295,0.017865963,0.0178562,0.017877752,0.017847253,0.017833045,0.017832262,0.01787204,0.018001158,0.018006744,0.018121036,Chatfield Reservoir,39.534488,-105.070358
342,2023-06-17 12:00:00+00:00,0.019717645,0.021,0.017953776,0.021475242,0.029554276,0.02582487,0.025410164,0.022247674,0.019890623,0.019535864,0.019239902,0.018760696,0.018749643,0.018542232,0.018704012,0.018735701,0.018726174,0.01872929,0.018759234,0.018725842,0.018715693,0.018714456,0.018770196,0.018938884,0.018946169,Chatfield Reservoir,39.534488,-105.070358
343,2023-06-17 13:00:00+00:00,0.021857483,0.027000000000000003,0.020635998,0.019277178,0.022104036,0.02876683,0.025775746,0.025448715,0.023031773,0.02130619,0.021061279,0.020862946,0.020554876,0.020547831,0.020411888,0.0205239,0.020542229,0.020537587,0.020544047,0.020568008,0.020549951,0.02056417,0.020561634,0.020653734,0.020911345,Chatfield Reservoir,39.534488,-105.070358
344,2023-06-17 14:00:00+00:00,0.030311102,0.031000000000000003,0.025129821,0.024193482,0.023145666,0.025356252,0.030369407,0.028132144,0.027897391,0.02622408,0.025136838,0.024997722,0.02489075,0.024733419,0.024729675,0.024647424,0.024728606,0.024742857,0.024736768,0.024733448,0.024735028,0.024748556,0.024797363,0.02479338,0.02492484,Chatfield Reservoir,39.534488,-105.070358
345,2023-06-17 15:00:00+00:00,0.035078242,0.033,0.03433024,0.030126829,0.029404344,0.028613858,0.030160882,0.03364257,0.03212028,0.03196903,0.030954594,0.030397428,0.030339949,0.03029712,0.030231807,0.030229677,0.03016449,0.030248536,0.030272441,0.03025684,0.030229038,0.030193103,0.030250503,0.030338258,0.030332794,Chatfield Reservoir,39.534488,-105.070358
346,2023-06-17 16:00:00+00:00,0.03713513,0.033,0.039370757,0.038767733,0.035503622,0.034963556,0.034426257,0.03540389,0.037515305,0.03660515,0.036522012,0.036006555,0.035801504,0.035790797,0.035778705,0.03574405,0.035742022,0.035666052,0.0357736,0.035813343,0.03578566,0.035730574,0.035657603,0.035755724,0.03587952,Chatfield Reservoir,39.534488,-105.070358
347,2023-06-17 17:00:00+00:00,0.037162025,0.035,0.041876707,0.04376375,0.043279864,0.040838033,0.040471807,0.04014855,0.04063094,0.04160897,0.041188575,0.041157734,0.04099596,0.04101365,0.04102655,0.041023653,0.04098049,0.04097759,0.040871713,0.041018248,0.041078407,0.04103656,0.0409515,0.0408403,0.04098204,Chatfield Reservoir,39.534488,-105.070358
348,2023-06-17 18:00:00+00:00,0.038925562,0.048,0.041573852,0.045878384,0.047507167,0.04714759,0.045575753,0.045387052,0.04529016,0.045262206,0.045118444,0.04517594,0.045194738,0.04536637,0.045586627,0.045619454,0.045621283,0.045560293,0.045556247,0.045414753,0.04560533,0.045687918,0.04563084,0.04551413,0.04536258,Chatfield Reservoir,39.534488,-105.070358
349,2023-06-17 19:00:00+00:00,0.052674316,0.054,0.04216049,0.044536196,0.048385628,0.049635466,0.049394634,0.048570756,0.048525598,0.04860342,0.0482085,0.047253948,0.04764694,0.04770046,0.048097767,0.048448756,0.048493035,0.04849727,0.048424978,0.048420295,0.048260484,0.048472174,0.048566252,0.048501622,0.048368767,Chatfield Reservoir,39.534488,-105.070358
350,2023-06-17 20:00:00+00:00,0.053937376,0.056,0.05250314,0.043722447,0.04576913,0.048810165,0.049703307,0.049547568,0.04918202,0.0492146,0.049371067,0.048823528,0.047545455,0.048081547,0.04814834,0.048632067,0.04902181,0.049068633,0.049073935,0.049001984,0.048997357,0.048840728,0.049046833,0.049139414,0.049075812,Chatfield Reservoir,39.534488,-105.070358
351,2023-06-17 21:00:00+00:00,0.056029465,0.06,0.053511687,0.052264694,0.04470098,0.046348978,0.048575528,0.049195606,0.049102176,0.049028616,0.049099643,0.04928475,0.048719402,0.047443673,0.047956225,0.048017405,0.04843859,0.048758935,0.048792303,0.04878595,0.04869506,0.048690088,0.048530173,0.04873363,0.048823778,Chatfield Reservoir,39.534488,-105.070358
352,2023-06-17 22:00:00+00:00,0.059199106,0.061000000000000006,0.05411342,0.051756788,0.05059633,0.044031084,0.045354247,0.04702695,0.04745718,0.04740652,0.047505543,0.047597706,0.0477848,0.047254633,0.04616291,0.046559926,0.046603773,0.04686601,0.047038164,0.04704488,0.04701389,0.046879355,0.046873357,0.046696197,0.046909146,Chatfield Reservoir,39.534488,-105.070358
353,2023-06-17 23:00:00+00:00,0.05790082,0.064,0.055968862,0.051701743,0.049605787,0.048649404,0.043342564,0.044367652,0.045623478,0.045924917,0.045895234,0.046064258,0.046153076,0.046322614,0.045870498,0.04500526,0.04528307,0.045311175,0.045439947,0.045495227,0.04548243,0.045435295,0.045275982,0.045269553,0.04508905,Chatfield Reservoir,39.534488,-105.070358
354,2023-06-18 00:00:00+00:00,0.06163525,0.064,0.054729056,0.053191047,0.04979232,0.048145898,0.047435265,0.04341653,0.044178877,0.045078542,0.045295052,0.04527766,0.045428574,0.04550156,0.045632154,0.045295086,0.044735696,0.04486642,0.0448755,0.044845127,0.0447607,0.044724863,0.04465928,0.044473648,0.04446684,Chatfield Reservoir,39.534488,-105.070358
355,2023-06-18 01:00:00+00:00,0.057732336,0.062,0.05500251,0.0498,0.04859342,0.045991607,0.044783622,0.044250835,0.041202255,0.041749846,0.042402137,0.042562805,0.042545624,0.042624768,0.042666875,0.042743944,0.042560637,0.04238367,0.04232898,0.042314056,0.042075813,0.041799992,0.041731406,0.04163875,0.04141292,Chatfield Reservoir,39.534488,-105.070358
356,2023-06-18 02:00:00+00:00,0.054923423,0.058,0.050247982,0.048202462,0.044385426,0.043472514,0.041517768,0.040609278,0.040198337,0.037832163,0.038243044,0.038747095,0.038894575,0.03887181,0.038845733,0.038857643,0.038883504,0.038835358,0.038991597,0.038776107,0.038740277,0.038316783,0.03786636,0.03776747,0.037649654,Chatfield Reservoir,39.534488,-105.070358
357,2023-06-18 03:00:00+00:00,0.05174369,0.052,0.048537116,0.044978656,0.04337697,0.0402493,0.039540917,0.037973225,0.037242286,0.036904767,0.03494425,0.035270177,0.035688315,0.035822414,0.03579694,0.035721503,0.03571696,0.03571635,0.03573973,0.036059543,0.035769008,0.035723377,0.03521413,0.03468292,0.034570858,Chatfield Reservoir,39.534488,-105.070358
358,2023-06-18 04:00:00+00:00,0.046587866,0.043,0.046318863,0.043720655,0.040793125,0.0394131,0.03680157,0.03619926,0.03484528,0.03422166,0.033927225,0.032227043,0.032497592,0.03285185,0.032973316,0.032948036,0.03284897,0.03283591,0.032819662,0.03288568,0.033300757,0.032967955,0.03291655,0.032358114,0.031783193,Chatfield Reservoir,39.534488,-105.070358
359,2023-06-18 05:00:00+00:00,0.038943402,0.038,0.04249118,0.04226796,0.040068317,0.03749831,0.036328364,0.034099173,0.033584274,0.032416556,0.031885065,0.03163253,0.030186353,0.030405309,0.030696575,0.03080182,0.030778017,0.030668862,0.030650131,0.0306232,0.0307186,0.031189417,0.030836964,0.03078305,0.030209847,Chatfield Reservoir,39.534488,-105.070358
360,2023-06-18 06:00:00+00:00,0.03514717,0.031999999999999994,0.03605359,0.038961124,0.038772624,0.036887452,0.03475171,0.03377359,0.031895004,0.03145998,0.03046917,0.030029926,0.029819159,0.02863176,0.028798942,0.029025879,0.029114148,0.02909221,0.02897438,0.028950678,0.028914087,0.029036338,0.029556744,0.029186359,0.029130097,Chatfield Reservoir,39.534488,-105.070358
361,2023-06-18 07:00:00+00:00,0.029690789,0.044,0.03271213,0.03347583,0.035986118,0.0358213,0.034234244,0.032429423,0.03159929,0.029987313,0.029613877,0.028765399,0.028403422,0.028228873,0.027268784,0.027390178,0.027558893,0.02763146,0.027611269,0.027485786,0.027457712,0.027412271,0.02756049,0.028136022,0.027740411,Chatfield Reservoir,39.534488,-105.070358
362,2023-06-18 08:00:00+00:00,0.042085998,0.046,0.028244311,0.030753408,0.031409588,0.033576153,0.033438414,0.032113153,0.030601155,0.029897029,0.02851627,0.028196817,0.027480645,0.027189659,0.027049294,0.026301498,0.026381552,0.026496002,0.02655279,0.026534712,0.026406506,0.02637565,0.026323812,0.026492633,0.02711284,Chatfield Reservoir,39.534488,-105.070358
363,2023-06-18 09:00:00+00:00,0.043292355,0.04900000000000001,0.03922429,0.027309876,0.029453462,0.030016422,0.03180985,0.031695444,0.03059267,0.029316736,0.028715685,0.027520107,0.027244812,0.026636384,0.026402377,0.026289366,0.025705675,0.025757665,0.025833925,0.025878428,0.025862308,0.02573564,0.025703555,0.025648009,0.025828447,Chatfield Reservoir,39.534488,-105.070358
364,2023-06-18 10:00:00+00:00,0.04672187,0.046,0.040904958,0.037183918,0.026649173,0.028508658,0.028980322,0.03048529,0.030388664,0.02944109,0.028325789,0.027789095,0.026705852,0.026454834,0.025907671,0.025702493,0.025603661,0.025095008,0.025141982,0.025210608,0.025250195,0.02523549,0.02511464,0.02508271,0.02502814,Chatfield Reservoir,39.534488,-105.070358
365,2023-06-18 11:00:00+00:00,0.043302666,0.044,0.044048566,0.038689867,0.03537555,0.026153723,0.027699187,0.02809063,0.029344914,0.029262427,0.028433744,0.027433252,0.026941271,0.025933424,0.025698902,0.025198005,0.025014866,0.024928035,0.024490444,0.024531465,0.024592381,0.024626637,0.024613675,0.024502134,0.02447167,Chatfield Reservoir,39.534488,-105.070358
366,2023-06-18 12:00:00+00:00,0.04105049,0.043,0.04033624,0.041007325,0.03631941,0.033460606,0.02592141,0.027150916,0.02746039,0.028472101,0.0284032,0.027687212,0.026803022,0.026361015,0.025452832,0.025247987,0.024837034,0.024708763,0.0246504,0.024402302,0.024400655,0.024409693,0.02443269,0.024419745,0.02428794,Chatfield Reservoir,39.534488,-105.070358
367,2023-06-18 13:00:00+00:00,0.042081773,0.043,0.04011264,0.03951968,0.04006547,0.03627074,0.034073465,0.02850079,0.029371964,0.029593404,0.030345012,0.030290805,0.029700698,0.028953394,0.028574644,0.027789949,0.027622437,0.027312037,0.027244098,0.027212303,0.027108612,0.027076581,0.027070187,0.027108165,0.027082935,Chatfield Reservoir,39.534488,-105.070358
368,2023-06-18 14:00:00+00:00,0.045360457,0.046,0.044412162,0.042888824,0.042454086,0.042856637,0.04018871,0.038702656,0.035162527,0.035692155,0.03583417,0.036358833,0.036317546,0.035840288,0.035212435,0.03488398,0.034169797,0.034012977,0.033702057,0.03361922,0.033573236,0.033329226,0.033343345,0.033429593,0.033512726,Chatfield Reservoir,39.534488,-105.070358
369,2023-06-18 15:00:00+00:00,0.04952763,0.04700000000000001,0.04884469,0.04811248,0.04701455,0.046705324,0.046978056,0.045215517,0.044271022,0.042144436,0.042455763,0.042550728,0.042949148,0.042914774,0.042496238,0.041923523,0.04161214,0.040893614,0.0407229,0.04034151,0.040199187,0.04011895,0.03962311,0.039705932,0.039900515,Chatfield Reservoir,39.534488,-105.070358
370,2023-06-18 16:00:00+00:00,0.050064668,0.04900000000000001,0.05277984,0.052235838,0.05168583,0.050905485,0.0507033,0.050874054,0.0498202,0.049278215,0.04813523,0.048304565,0.048371706,0.04870442,0.04867297,0.0482733,0.04770609,0.047386926,0.046613816,0.046417583,0.045941487,0.045730513,0.045613006,0.04486719,0.04501322,Chatfield Reservoir,39.534488,-105.070358
371,2023-06-18 17:00:00+00:00,0.051526487,0.051,0.052718144,0.054899074,0.05447495,0.054081663,0.053587805,0.05347516,0.053560678,0.053086992,0.05286947,0.052534014,0.05258772,0.052631956,0.05290876,0.052880142,0.052503236,0.051952425,0.051634,0.05083511,0.050622683,0.050081078,0.049818322,0.049673826,0.048752755,Chatfield Reservoir,39.534488,-105.070358
372,2023-06-18 18:00:00+00:00,0.052280013,0.051,0.052904382,0.053913202,0.05576462,0.05544935,0.055190135,0.054913867,0.05486682,0.054892663,0.05481028,0.05481129,0.055002496,0.05497999,0.055008266,0.05523845,0.055212893,0.054868337,0.054353554,0.05405041,0.053270064,0.053055957,0.052493006,0.052205298,0.052048877,Chatfield Reservoir,39.534488,-105.070358
373,2023-06-18 19:00:00+00:00,0.051534045,0.052,0.053091582,0.053652097,0.054582328,0.05607039,0.05584277,0.055676844,0.05554423,0.055537865,0.05552879,0.05567215,0.055791162,0.05626282,0.0562014,0.056220002,0.056415185,0.056392495,0.05608198,0.05561101,0.055330075,0.054593716,0.05438715,0.053834833,0.05354308,Chatfield Reservoir,39.534488,-105.070358
374,2023-06-18 20:00:00+00:00,0.052572876,0.052,0.05200719,0.053472087,0.0540249,0.0548398,0.056041583,0.05586934,0.05575933,0.05570936,0.05572387,0.055697296,0.055941403,0.05611274,0.05669832,0.056620773,0.056635242,0.0568133,0.056792144,0.056501128,0.05605568,0.055787917,0.05507689,0.054874066,0.05432614,Chatfield Reservoir,39.534488,-105.070358
375,2023-06-18 21:00:00+00:00,0.051944807,0.05,0.05263453,0.052108448,0.053572487,0.054069575,0.054755837,0.055737313,0.055605665,0.055534504,0.055529375,0.055554144,0.05552184,0.055789154,0.0559633,0.056543093,0.0564683,0.05648257,0.05665475,0.056634497,0.056356817,0.055930935,0.0556743,0.05498619,0.05478853,Chatfield Reservoir,39.534488,-105.070358
376,2023-06-18 22:00:00+00:00,0.04957522,0.048,0.051830944,0.05245667,0.051937733,0.053252015,0.05367131,0.054242168,0.05503163,0.054931406,0.054882918,0.05489918,0.054923892,0.054895125,0.055110697,0.05524406,0.055689894,0.055637237,0.05565552,0.05583229,0.055812377,0.055543467,0.055133127,0.054886803,0.054222293,Chatfield Reservoir,39.534488,-105.070358
377,2023-06-18 23:00:00+00:00,0.0476119,0.056999999999999995,0.049317703,0.051278748,0.051868588,0.051412698,0.052505117,0.052850652,0.053313565,0.053940285,0.053861704,0.053826954,0.05384038,0.05385872,0.053840924,0.053954538,0.054013886,0.05423964,0.054223534,0.054249138,0.054440748,0.05442055,0.054154057,0.053752836,0.053513747,Chatfield Reservoir,39.534488,-105.070358
378,2023-06-19 00:00:00+00:00,0.057043254,0.054,0.047452603,0.04882717,0.05055993,0.0510496,0.05068779,0.05155251,0.051823795,0.052183263,0.05267198,0.052611884,0.05258366,0.052588705,0.052597888,0.05259234,0.052594222,0.052573275,0.052546404,0.05257328,0.05260708,0.05281289,0.05279268,0.05253302,0.052148897,Chatfield Reservoir,39.534488,-105.070358
379,2023-06-19 01:00:00+00:00,0.04935719,0.046,0.05260434,0.04567838,0.046787452,0.04813113,0.04849608,0.048223343,0.048881803,0.049089987,0.049374454,0.049772248,0.049717374,0.0496839,0.049657512,0.049652528,0.049664292,0.049522694,0.049399395,0.04902988,0.049121045,0.04916948,0.049414042,0.04939198,0.049119066,Chatfield Reservoir,39.534488,-105.070358
380,2023-06-19 02:00:00+00:00,0.042193174,0.04,0.045493536,0.047770172,0.042821378,0.04362722,0.044572014,0.04483832,0.044634044,0.045139514,0.045308404,0.04554915,0.045925613,0.04586512,0.045813907,0.045745037,0.04572284,0.045753155,0.045461256,0.045232363,0.044472974,0.044646323,0.044716466,0.045030393,0.045004334,Chatfield Reservoir,39.534488,-105.070358
381,2023-06-19 03:00:00+00:00,0.03822234,0.036,0.040214352,0.042541612,0.044279445,0.040281087,0.040903013,0.041662425,0.041881207,0.04171066,0.04214485,0.042292647,0.04251025,0.04286125,0.042801335,0.042747535,0.042668253,0.04264219,0.042676635,0.042352986,0.042097688,0.041199565,0.04140807,0.041487,0.04182363,Chatfield Reservoir,39.534488,-105.070358
382,2023-06-19 04:00:00+00:00,0.034594957,0.036,0.036620937,0.038058847,0.03987785,0.04133628,0.03806076,0.0385808,0.039229143,0.039418217,0.039268494,0.03965169,0.039783522,0.03997848,0.040295374,0.040240742,0.0401913,0.040117733,0.040093176,0.040125657,0.039816827,0.03956658,0.038638946,0.038858417,0.03893828,Chatfield Reservoir,39.534488,-105.070358
383,2023-06-19 05:00:00+00:00,0.0350565,0.034,0.033824492,0.035306115,0.03644982,0.037981465,0.039180007,0.036445495,0.0368806,0.037429485,0.0375919,0.03746296,0.03779455,0.037909217,0.03807858,0.038355827,0.038307857,0.038264107,0.038197946,0.038175534,0.038205426,0.037915997,0.037674222,0.036741894,0.03696353,Chatfield Reservoir,39.534488,-105.070358
384,2023-06-19 06:00:00+00:00,0.032515656,0.031000000000000003,0.03346816,0.03253314,0.033736035,0.034709055,0.03598144,0.03700017,0.034656376,0.035028994,0.03550388,0.035644986,0.03553296,0.03582134,0.035920963,0.03606837,0.036310103,0.036267746,0.0362286,0.036167853,0.036146946,0.03617516,0.03589427,0.035651553,0.0346939,Chatfield Reservoir,39.534488,-105.070358
385,2023-06-19 07:00:00+00:00,0.0303154,0.039,0.031689897,0.032436617,0.031664398,0.032679565,0.03347419,0.034528337,0.0353827,0.03338846,0.0337026,0.03410364,0.034222823,0.034128554,0.034370195,0.03445388,0.034577545,0.034782898,0.034746148,0.034711085,0.034654886,0.034635317,0.034662224,0.03438269,0.034133367,Chatfield Reservoir,39.534488,-105.070358
386,2023-06-19 08:00:00+00:00,0.038061943,0.041,0.029948583,0.031042581,0.031666152,0.031011531,0.03183714,0.032487065,0.033355784,0.03407769,0.032370765,0.0326356,0.0329716,0.03307102,0.03299319,0.033191882,0.03326061,0.0333626,0.03353478,0.03350287,0.03347111,0.033418965,0.033400606,0.03342717,0.033134505,Chatfield Reservoir,39.534488,-105.070358
387,2023-06-19 09:00:00+00:00,0.039171595,0.04,0.03632909,0.029631782,0.030549644,0.031078681,0.030544268,0.031218944,0.031750474,0.03247729,0.033096727,0.031603225,0.03183129,0.03211827,0.032202385,0.032137208,0.032302212,0.032359205,0.032443997,0.032589592,0.032561664,0.032532778,0.032484535,0.03246683,0.032494154,Chatfield Reservoir,39.534488,-105.070358
388,2023-06-19 10:00:00+00:00,0.03820403,0.042,0.037416242,0.035008825,0.02935154,0.0301343,0.030570293,0.0301294,0.03068663,0.03113381,0.03176221,0.032315075,0.03095229,0.031161893,0.031423498,0.031499583,0.031441342,0.031586908,0.031636443,0.03170898,0.031831745,0.03180844,0.03178377,0.031740543,0.03172474,Chatfield Reservoir,39.534488,-105.070358
389,2023-06-19 11:00:00+00:00,0.03986672,0.043,0.036140703,0.035478875,0.033464424,0.028655987,0.029297981,0.029655242,0.029294495,0.029758902,0.030141696,0.030700399,0.031207677,0.029932775,0.030129706,0.03037165,0.030440863,0.030389076,0.030514983,0.03055638,0.030614307,0.03070645,0.03069011,0.03067268,0.030643376,Chatfield Reservoir,39.534488,-105.070358
390,2023-06-19 12:00:00+00:00,0.040703326,0.042,0.03761337,0.03463611,0.03410911,0.032483783,0.028740194,0.029232766,0.029504009,0.029228661,0.029591035,0.029901426,0.030375198,0.030818896,0.029712612,0.029866612,0.030038277,0.030082932,0.03005272,0.030121053,0.030143796,0.030178985,0.030254796,0.030233752,0.030198839,Chatfield Reservoir,39.534488,-105.070358
391,2023-06-19 13:00:00+00:00,0.042607885,0.042,0.04140107,0.039137542,0.036943298,0.036544863,0.035353173,0.032647595,0.032994907,0.033187445,0.032987963,0.033261947,0.03351055,0.033911534,0.0343002,0.033332933,0.0334521,0.033570647,0.033597942,0.033581343,0.033620723,0.033638436,0.033680994,0.033817034,0.033766493,Chatfield Reservoir,39.534488,-105.070358
392,2023-06-19 14:00:00+00:00,0.04535234,0.04700000000000001,0.045930106,0.04508885,0.043543637,0.042003475,0.041734055,0.04093756,0.039195366,0.039415862,0.039542932,0.03940285,0.039610714,0.039814424,0.04016554,0.040523097,0.039589953,0.03971244,0.039852228,0.039890684,0.039860822,0.03994646,0.03998514,0.040067945,0.040293105,Chatfield Reservoir,39.534488,-105.070358
393,2023-06-19 15:00:00+00:00,0.051057704,0.052,0.049425695,0.049832124,0.04925847,0.048200276,0.04721214,0.047043942,0.04656476,0.04554692,0.045676593,0.045759816,0.04565639,0.045826647,0.046006713,0.046336014,0.046688333,0.04571251,0.04585903,0.04605566,0.046118304,0.04606413,0.046224203,0.04629153,0.046419,Chatfield Reservoir,39.534488,-105.070358
394,2023-06-19 16:00:00+00:00,0.054665737,0.05500000000000001,0.053655986,0.05247247,0.05276298,0.05236079,0.051692944,0.051116746,0.05102728,0.05078338,0.050283402,0.05035134,0.05040749,0.050323896,0.050477855,0.050650634,0.05098001,0.051345196,0.0502878,0.050463215,0.050722156,0.05081007,0.05073137,0.050963942,0.051057585,Chatfield Reservoir,39.534488,-105.070358
395,2023-06-19 17:00:00+00:00,0.05605191,0.05500000000000001,0.055672806,0.05489019,0.0539698,0.05418044,0.053921904,0.05354931,0.053300414,0.053271476,0.053205963,0.053099286,0.05312138,0.053158153,0.05308794,0.05323121,0.0533989,0.053726703,0.05409874,0.05298907,0.053186186,0.053493015,0.05360043,0.053502932,0.053788185,Chatfield Reservoir,39.534488,-105.070358
396,2023-06-19 18:00:00+00:00,0.054443162,0.056,0.055664282,0.05535645,0.054696653,0.053985253,0.05413238,0.05397143,0.053802148,0.053768247,0.053778354,0.053826082,0.053964015,0.053957064,0.05398099,0.05392134,0.05405266,0.05421007,0.054522082,0.05488079,0.053788885,0.053991567,0.05431587,0.0544311,0.05432641,Chatfield Reservoir,39.534488,-105.070358
397,2023-06-19 19:00:00+00:00,0.05575528,0.059,0.053882875,0.05493342,0.054651905,0.054095123,0.05353724,0.05364687,0.053545143,0.053489596,0.053571794,0.053602148,0.05370459,0.05395931,0.05393925,0.053957235,0.053902775,0.05402703,0.054177213,0.054476235,0.054822166,0.053756543,0.05395934,0.054288335,0.054405496,Chatfield Reservoir,39.534488,-105.070358
398,2023-06-19 20:00:00+00:00,0.059067953,0.06,0.05517412,0.05351247,0.054532286,0.054287642,0.0538299,0.05338279,0.053463276,0.05340243,0.05341874,0.053567816,0.053608235,0.05373582,0.054035738,0.054010805,0.05402653,0.053974763,0.054094024,0.054237872,0.054524347,0.054856725,0.053825848,0.054025475,0.05435047,Chatfield Reservoir,39.534488,-105.070358
399,2023-06-19 21:00:00+00:00,0.05906466,0.058,0.057964507,0.054568,0.05294384,0.053859968,0.05365332,0.053267885,0.05290679,0.052968044,0.05293005,0.05297825,0.05314418,0.05318527,0.053307224,0.05358476,0.053563666,0.05358098,0.05352874,0.05364608,0.0537857,0.054061852,0.054381482,0.05338753,0.05358084,Chatfield Reservoir,39.534488,-105.070358
400,2023-06-19 22:00:00+00:00,0.056773406,0.056,0.05799412,0.05706741,0.05383405,0.052375805,0.053158175,0.052980978,0.052657563,0.05235885,0.052407824,0.052381355,0.05243101,0.052579504,0.05261392,0.052708454,0.05290944,0.052898753,0.052920964,0.052865453,0.052984156,0.05312205,0.05339121,0.0537006,0.05274055,Chatfield Reservoir,39.534488,-105.070358
401,2023-06-19 23:00:00+00:00,0.054867506,0.053000000000000005,0.05570982,0.05670018,0.05585973,0.053091418,0.051887628,0.05253777,0.05239308,0.05213005,0.051888734,0.051927507,0.05190496,0.051938083,0.052042335,0.052064735,0.052113894,0.052195366,0.052200846,0.052230317,0.052169874,0.05229093,0.052427094,0.052687462,0.05298349,Chatfield Reservoir,39.534488,-105.070358
402,2023-06-20 00:00:00+00:00,0.05168835,0.059,0.05356148,0.054212544,0.055054054,0.054370176,0.05220028,0.05124044,0.051756967,0.051642094,0.05143179,0.05123902,0.05127148,0.051247995,0.05125033,0.051295344,0.0513025,0.05129592,0.051227674,0.05125369,0.051292647,0.051225405,0.051350787,0.05148618,0.051737595,Chatfield Reservoir,39.534488,-105.070358
403,2023-06-20 01:00:00+00:00,0.056207325,0.06,0.049064353,0.050379496,0.050900813,0.05155591,0.051035047,0.049339727,0.048579127,0.048994206,0.04889867,0.048718993,0.048542827,0.048576295,0.048539657,0.04849452,0.04846563,0.048455667,0.048386864,0.04814316,0.048195228,0.048248038,0.04816775,0.048307795,0.048452076,Chatfield Reservoir,39.534488,-105.070358
404,2023-06-20 02:00:00+00:00,0.054511335,0.056,0.050785232,0.045853224,0.046808746,0.04720385,0.047691293,0.047283433,0.045919843,0.045298945,0.045653798,0.0455688,0.045398235,0.045218106,0.04525811,0.045203693,0.045105938,0.045007892,0.04498245,0.0448576,0.044441327,0.044521555,0.044591278,0.04449274,0.044655904,Chatfield Reservoir,39.534488,-105.070358
405,2023-06-20 03:00:00+00:00,0.051179778,0.048,0.049780603,0.04709666,0.043297257,0.04407916,0.04439201,0.044796728,0.044449896,0.043276675,0.04273497,0.04304793,0.04297075,0.04281331,0.04264229,0.042681668,0.042624954,0.04251801,0.04240479,0.042376004,0.042238586,0.041772116,0.041861802,0.041936554,0.041833736,Chatfield Reservoir,39.534488,-105.070358
406,2023-06-20 04:00:00+00:00,0.04483846,0.039,0.04778728,0.04672994,0.04459687,0.041377533,0.042021688,0.042286273,0.042636853,0.042332277,0.041290164,0.040810283,0.041089784,0.04102027,0.04087809,0.04072278,0.040758897,0.04070578,0.040603098,0.040490996,0.04046207,0.040322773,0.039837614,0.039931264,0.040007103,Chatfield Reservoir,39.534488,-105.070358
407,2023-06-20 05:00:00+00:00,0.03747876,0.038,0.042659126,0.044987395,0.044114735,0.0422857,0.0396094,0.04015148,0.04037753,0.04068181,0.040413532,0.039496228,0.039075878,0.039321534,0.039260186,0.03913399,0.038995754,0.039028447,0.03897911,0.03888113,0.038770232,0.03874099,0.03859847,0.038093273,0.038190275,Chatfield Reservoir,39.534488,-105.070358
408,2023-06-20 06:00:00+00:00,0.0370518,0.043,0.036602363,0.040643185,0.042583764,0.04183298,0.040305763,0.038053997,0.03851526,0.03871051,0.038977116,0.03874072,0.037934985,0.03756871,0.037782323,0.037728716,0.037618462,0.037497,0.03752616,0.037481014,0.03738938,0.03728118,0.037251573,0.037104666,0.036580633,Chatfield Reservoir,39.534488,-105.070358
409,2023-06-20 07:00:00+00:00,0.041438702,0.058,0.036191106,0.035841163,0.039191395,0.04085377,0.04022711,0.03894622,0.037045483,0.037440505,0.037609566,0.037842046,0.037635293,0.036934596,0.03661978,0.03680329,0.03675712,0.036661655,0.03655567,0.03658173,0.03654054,0.03645561,0.036349352,0.03631859,0.03616318,Chatfield Reservoir,39.534488,-105.070358
