,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,preds_6_Idaho Springs,preds_7_Idaho Springs,preds_8_Idaho Springs,preds_9_Idaho Springs,preds_10_Idaho Springs,preds_11_Idaho Springs,preds_12_Idaho Springs,preds_13_Idaho Springs,preds_14_Idaho Springs,preds_15_Idaho Springs,preds_16_Idaho Springs,preds_17_Idaho Springs,preds_18_Idaho Springs,preds_19_Idaho Springs,preds_20_Idaho Springs,preds_21_Idaho Springs,preds_22_Idaho Springs,preds_23_Idaho Springs,site_name,lat,lon
349,2023-06-17 19:00:00+00:00,0.051391546,0.058,0.047198772,0.047019646,0.04325654,0.04362027,0.04275525,0.04224295,0.041887954,0.041249942,0.040928226,0.040859766,0.04086394,0.04110357,0.040987723,0.040894866,0.040844463,0.04042581,0.040381018,0.040264647,0.039911203,0.039722025,0.039451074,0.039289035,0.039123736,Idaho Springs,39.792519,-105.49127
350,2023-06-17 20:00:00+00:00,0.05711414,0.058,0.049787298,0.046188436,0.046026565,0.042922925,0.04320614,0.042537477,0.042147137,0.041869566,0.041372795,0.04112101,0.041066866,0.041070398,0.041291744,0.041178163,0.041082233,0.041029047,0.04057842,0.040530384,0.040409002,0.040049735,0.03986063,0.039590288,0.039432433,Idaho Springs,39.792519,-105.49127
351,2023-06-17 21:00:00+00:00,0.055031672,0.056999999999999995,0.05415215,0.04804163,0.04487172,0.044741873,0.04230321,0.04252757,0.04199775,0.041681368,0.041455556,0.041039743,0.040828243,0.040780798,0.040784083,0.04099824,0.0408862,0.040789835,0.04073639,0.04028355,0.04023585,0.04011786,0.039775055,0.039597306,0.03934577,Idaho Springs,39.792519,-105.49127
352,2023-06-17 22:00:00+00:00,0.05360426,0.064,0.051416952,0.05064763,0.045128044,0.042493343,0.042390052,0.04040255,0.0405853,0.040151335,0.039893202,0.03970479,0.039350577,0.03916271,0.03911738,0.03912084,0.039352063,0.039229933,0.03912345,0.039064948,0.038574,0.038523585,0.038403045,0.038063455,0.037892427,Idaho Springs,39.792519,-105.49127
353,2023-06-17 23:00:00+00:00,0.06125923,0.06299999999999999,0.04981313,0.047831867,0.04708668,0.04224262,0.0400005,0.039911352,0.038179517,0.03833747,0.037967607,0.037750598,0.037590936,0.03728207,0.037109815,0.03706454,0.037068326,0.03732202,0.03718783,0.037069097,0.03700434,0.036465432,0.036411606,0.036288317,0.035956338,Idaho Springs,39.792519,-105.49127
354,2023-06-18 00:00:00+00:00,0.05909664,0.059,0.057190664,0.047679886,0.04584651,0.045230895,0.0412529,0.039403625,0.039329305,0.03786494,0.03799677,0.03769356,0.03752082,0.037393596,0.03714466,0.037001174,0.036961123,0.036964685,0.03720666,0.037077572,0.036961216,0.03689755,0.036366753,0.036314595,0.036199287,Idaho Springs,39.792519,-105.49127
355,2023-06-18 01:00:00+00:00,0.05479313,0.059,0.054896142,0.053441793,0.04523786,0.04384746,0.043396015,0.04038538,0.038981184,0.03892314,0.037772268,0.037875593,0.037641227,0.03750889,0.037410017,0.03720968,0.03708832,0.037052505,0.03705583,0.037280105,0.037160683,0.03705246,0.036993533,0.036504894,0.036457825,Idaho Springs,39.792519,-105.49127
356,2023-06-18 02:00:00+00:00,0.053052485,0.05500000000000001,0.048884206,0.048963066,0.0478294,0.041854896,0.040875614,0.0405425,0.038279157,0.037199687,0.03715428,0.036220502,0.036304567,0.03610845,0.035995297,0.03590608,0.035715695,0.035593733,0.035556626,0.03556009,0.035787288,0.035668153,0.03556132,0.03550373,0.035029445,Idaho Springs,39.792519,-105.49127
357,2023-06-18 03:00:00+00:00,0.05022779,0.052,0.048311044,0.045113128,0.045177475,0.04432384,0.04001501,0.039301995,0.03905764,0.03732995,0.03651688,0.036481548,0.03574842,0.035814844,0.035657994,0.03556588,0.035490047,0.03532146,0.035208933,0.035173986,0.03517727,0.035389893,0.03527895,0.035179615,0.035126124,Idaho Springs,39.792519,-105.49127
358,2023-06-18 04:00:00+00:00,0.049011584,0.05,0.047347043,0.04582246,0.043136176,0.043187466,0.042534523,0.03924064,0.038702846,0.03851364,0.03716372,0.03653111,0.03650339,0.035917647,0.035970513,0.035844017,0.03576867,0.035704326,0.03555644,0.035455372,0.035423566,0.03542656,0.03561933,0.035518013,0.035425875,Idaho Springs,39.792519,-105.49127
359,2023-06-18 05:00:00+00:00,0.047538258,0.04900000000000001,0.046621438,0.045265205,0.043965146,0.041726645,0.041767783,0.04123518,0.038569234,0.038134575,0.037980154,0.03686001,0.036346707,0.036323987,0.03584442,0.03588723,0.035785217,0.035724852,0.035671785,0.03554688,0.03545995,0.03543219,0.03543483,0.035607517,0.03551344,Idaho Springs,39.792519,-105.49127
360,2023-06-18 06:00:00+00:00,0.046611205,0.05500000000000001,0.045233548,0.044492956,0.04333379,0.04226855,0.040496226,0.04052927,0.040096514,0.03793545,0.0375878,0.03746295,0.036558248,0.036155373,0.036137562,0.035761613,0.035794318,0.035717677,0.035672966,0.035631564,0.035529457,0.035456613,0.03543258,0.03543499,0.03560409,Idaho Springs,39.792519,-105.49127
361,2023-06-18 07:00:00+00:00,0.052416075,0.052,0.044566706,0.043448247,0.04280937,0.04185589,0.0410128,0.039592754,0.039619464,0.039262068,0.037491284,0.037210323,0.03710897,0.036371954,0.036056697,0.036042746,0.035748947,0.035773635,0.03571719,0.035684895,0.03565248,0.035568602,0.03550707,0.035484858,0.035487384,Idaho Springs,39.792519,-105.49127
362,2023-06-18 08:00:00+00:00,0.04880688,0.045,0.049208794,0.042970464,0.04204526,0.041535202,0.040803023,0.04014708,0.039040573,0.03906179,0.038775034,0.037386872,0.03717602,0.037100196,0.036552202,0.036336306,0.03632677,0.03612594,0.03614135,0.036108963,0.036090966,0.036068518,0.03600523,0.035949457,0.035922736,Idaho Springs,39.792519,-105.49127
363,2023-06-18 09:00:00+00:00,0.04302182,0.054,0.046601623,0.046930555,0.041669644,0.040928673,0.04053539,0.039962247,0.039447516,0.038564857,0.038582005,0.038347937,0.037247818,0.03708503,0.037026208,0.036589712,0.03641801,0.036410157,0.03623833,0.036251955,0.036222156,0.03620391,0.036181785,0.036119703,0.036062088,Idaho Springs,39.792519,-105.49127
364,2023-06-18 10:00:00+00:00,0.052377358,0.05500000000000001,0.04222553,0.045095123,0.045374565,0.041068863,0.040492605,0.040181246,0.039725557,0.039306518,0.038578775,0.038593277,0.038391642,0.03742411,0.037272822,0.03721638,0.036779046,0.03658189,0.036572598,0.036364034,0.03638317,0.03633668,0.036307406,0.036277298,0.036215205,Idaho Springs,39.792519,-105.49127
365,2023-06-18 11:00:00+00:00,0.052519687,0.056,0.049926605,0.0415806,0.04396618,0.044199347,0.040758952,0.040287033,0.04002754,0.039631095,0.039256036,0.038583063,0.038597062,0.03839101,0.037262417,0.037059017,0.03698067,0.03637958,0.03607378,0.03605985,0.035758857,0.03578872,0.035716075,0.035673622,0.035642963,Idaho Springs,39.792519,-105.49127
366,2023-06-18 12:00:00+00:00,0.052303467,0.05500000000000001,0.048686333,0.046463005,0.039427094,0.041396104,0.04158455,0.038707066,0.03830187,0.038068008,0.037698958,0.03734083,0.036692783,0.0367065,0.036499284,0.03532639,0.035120677,0.035043787,0.034498695,0.0342479,0.034237195,0.03401791,0.034038518,0.03398898,0.03395822,Idaho Springs,39.792519,-105.49127
367,2023-06-18 13:00:00+00:00,0.051654246,0.052,0.04889711,0.04588109,0.044012394,0.038306635,0.039839096,0.039993193,0.03758672,0.03723451,0.037029613,0.036704514,0.03639124,0.035835586,0.035846934,0.035686493,0.03493679,0.034836017,0.034802254,0.034578487,0.034507785,0.034504246,0.034408495,0.034420066,0.03436608,Idaho Springs,39.792519,-105.49127
368,2023-06-18 14:00:00+00:00,0.051492423,0.052,0.051138386,0.049031552,0.046783924,0.0454237,0.041518822,0.042603802,0.042717014,0.040874556,0.04060233,0.04044085,0.040181667,0.039927598,0.039469704,0.03947917,0.039346647,0.038811345,0.03874851,0.038726557,0.038544074,0.038472813,0.038468044,0.038322322,0.03834223,Idaho Springs,39.792519,-105.49127
369,2023-06-18 15:00:00+00:00,0.05171281,0.052,0.051187478,0.050922487,0.049396638,0.04778578,0.04685488,0.044119626,0.044877894,0.0449617,0.04358909,0.043384217,0.04325958,0.04305256,0.042840783,0.042438153,0.04244705,0.042312287,0.04170335,0.0416111,0.04157405,0.041253556,0.04109462,0.04108577,0.040854946,Idaho Springs,39.792519,-105.49127
370,2023-06-18 16:00:00+00:00,0.05171922,0.051,0.051418133,0.05101459,0.050809745,0.04964803,0.048450794,0.047725923,0.04561969,0.046214774,0.046281226,0.045184337,0.04501905,0.044914465,0.044732433,0.044536803,0.044145346,0.044154514,0.044006247,0.043270238,0.043144174,0.043092106,0.042654194,0.042430036,0.042418428,Idaho Springs,39.792519,-105.49127
371,2023-06-18 17:00:00+00:00,0.05104228,0.05,0.051799495,0.051555824,0.05121762,0.05105803,0.050178416,0.049245086,0.048684757,0.047047745,0.047493547,0.047545265,0.046682876,0.046548743,0.046459086,0.046294052,0.04610797,0.045719948,0.045729455,0.04556858,0.044715744,0.044560242,0.044495586,0.043966748,0.043695062,Idaho Springs,39.792519,-105.49127
372,2023-06-18 18:00:00+00:00,0.049666163,0.04900000000000001,0.05081003,0.051440876,0.051221974,0.05094389,0.05081785,0.050113793,0.049382888,0.04893657,0.047697995,0.048032425,0.048072625,0.047385648,0.047275376,0.04719742,0.047046877,0.04687081,0.046491798,0.046501417,0.0463321,0.045380503,0.04519946,0.04512412,0.044521805,Idaho Springs,39.792519,-105.49127
373,2023-06-18 19:00:00+00:00,0.048047982,0.048,0.048768777,0.049742907,0.050339308,0.050153825,0.049922217,0.049814906,0.04922795,0.048605528,0.048236247,0.047225147,0.04748643,0.04751947,0.046947047,0.046852358,0.04678262,0.046643447,0.04647666,0.0461101,0.04611962,0.04594781,0.044946667,0.044752244,0.044672083,Idaho Springs,39.792519,-105.49127
374,2023-06-18 20:00:00+00:00,0.048225146,0.045,0.048272844,0.048837647,0.049732827,0.05022049,0.05007017,0.049877673,0.04979019,0.049301676,0.048798926,0.048498195,0.047720056,0.04791868,0.047944468,0.047488585,0.04741125,0.047352254,0.047231317,0.04708362,0.04675397,0.04676266,0.04660332,0.04565521,0.04547022,Idaho Springs,39.792519,-105.49127
375,2023-06-18 21:00:00+00:00,0.045646884,0.045,0.048585348,0.04861995,0.049095295,0.04978313,0.050149962,0.05003274,0.04988427,0.049814396,0.049432028,0.04902566,0.04878761,0.048163705,0.048319805,0.048340976,0.047962926,0.047897995,0.04784792,0.047744647,0.04761825,0.0473356,0.04734308,0.04720488,0.046376556,Idaho Springs,39.792519,-105.49127
376,2023-06-18 22:00:00+00:00,0.04596885,0.045,0.046528276,0.0485653,0.048592117,0.048933625,0.049415186,0.049680397,0.04959603,0.04948558,0.04943403,0.04913912,0.048822816,0.04862946,0.048107613,0.0482466,0.04826564,0.04791925,0.047859814,0.04781464,0.047722913,0.04761238,0.047368784,0.04737517,0.047258582,Idaho Springs,39.792519,-105.49127
377,2023-06-18 23:00:00+00:00,0.04544963,0.04700000000000001,0.04628991,0.046674214,0.048228305,0.04824795,0.048490163,0.04884169,0.04903526,0.048971724,0.04888904,0.048849046,0.048616923,0.04835446,0.048189607,0.047710214,0.047845483,0.047864053,0.047521427,0.047462597,0.047418922,0.04733229,0.047230035,0.047008954,0.047014624,Idaho Springs,39.792519,-105.49127
378,2023-06-19 00:00:00+00:00,0.046597116,0.04700000000000001,0.045117192,0.045711134,0.046012737,0.04718529,0.047199782,0.04738327,0.047648773,0.04779753,0.047748867,0.047684636,0.04765359,0.04746633,0.04724772,0.047104783,0.046661798,0.04679502,0.046813235,0.0464694,0.046409752,0.046366177,0.046281364,0.046182793,0.045972843,Idaho Springs,39.792519,-105.49127
379,2023-06-19 01:00:00+00:00,0.04462462,0.04700000000000001,0.04423996,0.043257054,0.043722495,0.043943275,0.044792973,0.044804007,0.044944886,0.0451534,0.045271337,0.04523165,0.045179278,0.045153037,0.044991195,0.04479392,0.044662807,0.044234976,0.044367537,0.0443855,0.044040956,0.043980565,0.04393696,0.04385321,0.04375656,Idaho Springs,39.792519,-105.49127
380,2023-06-19 02:00:00+00:00,0.044343702,0.04,0.042155776,0.04190362,0.041217487,0.041532658,0.041679185,0.042299714,0.04230787,0.04241799,0.042584777,0.04268428,0.042649947,0.042602245,0.042577658,0.04241711,0.042215765,0.042080417,0.04162787,0.041768454,0.04178721,0.041426565,0.041363303,0.04131711,0.04122674,Idaho Springs,39.792519,-105.49127
381,2023-06-19 03:00:00+00:00,0.03773267,0.042,0.041548073,0.04008106,0.03989385,0.039391197,0.03961419,0.0397295,0.0402153,0.04022219,0.04031618,0.040463977,0.040553626,0.040521745,0.040477287,0.04045389,0.040300835,0.040108155,0.03998074,0.03955935,0.039687514,0.0397046,0.039376747,0.0393181,0.039273307,Idaho Springs,39.792519,-105.49127
382,2023-06-19 04:00:00+00:00,0.040647946,0.042,0.03699142,0.03971121,0.03857479,0.038430654,0.03805006,0.038230535,0.038323473,0.03874445,0.038750414,0.038833983,0.038965955,0.039047614,0.039018523,0.038977567,0.038956065,0.03881468,0.038637042,0.038520787,0.038139004,0.03825315,0.03826843,0.037967917,0.037911404,Idaho Springs,39.792519,-105.49127
383,2023-06-19 05:00:00+00:00,0.040337678,0.043,0.03917073,0.03640958,0.03860204,0.03769345,0.03758113,0.03727213,0.03741687,0.037496526,0.03785399,0.037859198,0.037931386,0.03804634,0.038117703,0.03809207,0.038056012,0.03803697,0.037910692,0.037750438,0.037645712,0.037299648,0.037402127,0.03741622,0.037122156,Idaho Springs,39.792519,-105.49127
384,2023-06-19 06:00:00+00:00,0.041507382,0.045,0.039212693,0.038310885,0.03605143,0.037797347,0.037094936,0.037004996,0.03675713,0.036876637,0.036942616,0.03724533,0.0372497,0.037309807,0.03740512,0.037464753,0.037443206,0.03741272,0.03739645,0.037285794,0.037142124,0.037047215,0.03672757,0.03682562,0.036840294,Idaho Springs,39.792519,-105.49127
385,2023-06-19 07:00:00+00:00,0.043577384,0.043,0.04052395,0.03871486,0.037968848,0.036155827,0.037503183,0.036948167,0.03687626,0.036673576,0.036769774,0.036824577,0.037073202,0.03707678,0.03712476,0.037200406,0.037248056,0.037230585,0.037205502,0.037191734,0.037093446,0.036961235,0.03687151,0.03654595,0.036660727,Idaho Springs,39.792519,-105.49127
386,2023-06-19 08:00:00+00:00,0.04209968,0.044,0.04261625,0.040198624,0.038703367,0.038112387,0.036729,0.03777368,0.037335977,0.03727737,0.037110783,0.037190028,0.0372356,0.037441894,0.03744482,0.03748305,0.037542798,0.037580747,0.037566558,0.037545785,0.037533946,0.037445486,0.03732407,0.037237495,0.03687453,Idaho Springs,39.792519,-105.49127
387,2023-06-19 09:00:00+00:00,0.04347405,0.05,0.041769758,0.042182997,0.04018453,0.03899165,0.038538113,0.037452713,0.03829076,0.03792239,0.037871156,0.03771963,0.03779391,0.03783748,0.038035046,0.038037863,0.03807527,0.03813412,0.038171478,0.0381575,0.038136948,0.038125236,0.03803895,0.037921507,0.03783589,Idaho Springs,39.792519,-105.49127
388,2023-06-19 10:00:00+00:00,0.048256222,0.04900000000000001,0.042169895,0.040810466,0.04114533,0.039543353,0.038613196,0.03824714,0.037336234,0.038082357,0.037736032,0.037685264,0.037527002,0.03761156,0.037661348,0.03789269,0.037896086,0.037944295,0.03802212,0.038070865,0.03805331,0.038028564,0.038015775,0.03793022,0.037841808,Idaho Springs,39.792519,-105.49127
389,2023-06-19 11:00:00+00:00,0.045259107,0.05,0.044538375,0.03936648,0.0382208,0.038505595,0.0371533,0.036327865,0.035988033,0.035094135,0.035857487,0.035489608,0.035434507,0.035258446,0.035357535,0.035415202,0.035686493,0.035690542,0.03575018,0.03584798,0.035908554,0.035887644,0.035860132,0.035848133,0.03579331,Idaho Springs,39.792519,-105.49127
390,2023-06-19 12:00:00+00:00,0.047158886,0.051,0.042665772,0.042084727,0.037862126,0.036948245,0.037177064,0.036020804,0.035282433,0.034965742,0.034127902,0.03484065,0.034503233,0.034454722,0.034309912,0.03438331,0.034423646,0.034601577,0.03460405,0.034637026,0.03468911,0.03472162,0.03471002,0.034693405,0.034683578,Idaho Springs,39.792519,-105.49127
391,2023-06-19 13:00:00+00:00,0.049997553,0.043,0.04645486,0.043160185,0.04273254,0.039652593,0.039000068,0.039174624,0.03825335,0.037640687,0.037375167,0.036677595,0.037262578,0.036991972,0.03695477,0.03685189,0.036894206,0.036916498,0.037006103,0.037007213,0.037019234,0.037037745,0.0370526,0.037044413,0.037024338,Idaho Springs,39.792519,-105.49127
392,2023-06-19 14:00:00+00:00,0.04387756,0.05500000000000001,0.050197426,0.047647413,0.045341633,0.04504457,0.04297754,0.042523593,0.042648505,0.04195955,0.041494858,0.04128989,0.040742494,0.041212365,0.04098792,0.040956013,0.040861662,0.040903766,0.040929068,0.04104653,0.04104827,0.041072804,0.041115616,0.041147146,0.041132867,Idaho Springs,39.792519,-105.49127
393,2023-06-19 15:00:00+00:00,0.055670373,0.059,0.04510717,0.049766086,0.047896925,0.04622134,0.046013337,0.04450431,0.04417498,0.044269152,0.043741155,0.043380342,0.043217916,0.042768776,0.043170806,0.04296794,0.042937264,0.042837452,0.042889167,0.0429227,0.04309175,0.043094445,0.043135375,0.043206915,0.043255266,Idaho Springs,39.792519,-105.49127
394,2023-06-19 16:00:00+00:00,0.056055874,0.058,0.05251722,0.044615906,0.048255883,0.046832487,0.0455825,0.045419775,0.0442266,0.043961987,0.044037614,0.043609034,0.043315597,0.04318092,0.042795483,0.04315408,0.042964485,0.04293441,0.04283033,0.04288901,0.042928055,0.043129925,0.043133188,0.043183506,0.043269657,Idaho Springs,39.792519,-105.49127
395,2023-06-19 17:00:00+00:00,0.055698413,0.058,0.053597074,0.050837763,0.044218738,0.047042277,0.045948006,0.044948455,0.044817585,0.043828752,0.043613814,0.043676127,0.04332144,0.04307601,0.042960763,0.04261925,0.042948075,0.042767774,0.04273819,0.042631775,0.04269477,0.042737007,0.04295676,0.042960305,0.043014698,Idaho Springs,39.792519,-105.49127
396,2023-06-19 18:00:00+00:00,0.056114957,0.059,0.05355521,0.05191616,0.04949749,0.0441289,0.046393562,0.045484956,0.044663683,0.044553153,0.04372742,0.04354876,0.043600637,0.043300595,0.04309004,0.04298837,0.042676665,0.042985935,0.042811368,0.04278202,0.042673796,0.042739842,0.042784072,0.04301373,0.04301739,Idaho Springs,39.792519,-105.49127
397,2023-06-19 19:00:00+00:00,0.057215467,0.061000000000000006,0.05394271,0.051903192,0.05040685,0.048367333,0.04382857,0.045831494,0.045040827,0.044305954,0.044208758,0.043476578,0.04332246,0.04336765,0.043104444,0.042916987,0.042824376,0.042532794,0.04282858,0.04265842,0.042629365,0.04252088,0.042587943,0.042632554,0.042861857,Idaho Springs,39.792519,-105.49127
398,2023-06-19 20:00:00+00:00,0.060892425,0.062,0.056639243,0.053970635,0.052041966,0.050737638,0.04893884,0.04478098,0.046589237,0.045854226,0.045186546,0.045096926,0.044433285,0.04429406,0.044334833,0.044094447,0.0439208,0.04383341,0.04355312,0.04384145,0.043673847,0.043645028,0.04353714,0.043603826,0.04364763,Idaho Springs,39.792519,-105.49127
399,2023-06-19 21:00:00+00:00,0.062268175,0.059,0.061031513,0.05759634,0.05501483,0.05328694,0.05210557,0.050408702,0.04652716,0.048258103,0.047570884,0.046939816,0.046857007,0.046245538,0.046120375,0.046157263,0.045938373,0.045778047,0.045695867,0.04542717,0.04570773,0.045542836,0.045514274,0.045407154,0.04547313,Idaho Springs,39.792519,-105.49127
400,2023-06-19 22:00:00+00:00,0.058193766,0.061000000000000006,0.061693963,0.060756892,0.057627153,0.055487238,0.054015666,0.05297479,0.05148903,0.048017375,0.049543537,0.048930407,0.048376694,0.048303522,0.04776897,0.047659114,0.047691546,0.04749693,0.04735287,0.047278177,0.047031555,0.047290687,0.04713786,0.04711136,0.04701236,Idaho Springs,39.792519,-105.49127
401,2023-06-19 23:00:00+00:00,0.060726512,0.064,0.057879966,0.060371622,0.059573542,0.057114832,0.055395707,0.05416718,0.05330438,0.05204623,0.04913787,0.05043862,0.04992428,0.049454376,0.049392875,0.048938233,0.04884467,0.048872747,0.04870334,0.048576735,0.048510816,0.04829254,0.048522033,0.048386835,0.048363443,Idaho Springs,39.792519,-105.49127
402,2023-06-20 00:00:00+00:00,0.0612334,0.068,0.057965703,0.055977233,0.0580053,0.057400312,0.055488046,0.054095536,0.053106986,0.052398745,0.051377278,0.048973948,0.05003858,0.049609292,0.049217846,0.0491657,0.04877617,0.048693854,0.048718885,0.048565876,0.048450414,0.048390165,0.048191614,0.048398748,0.048278008,Idaho Springs,39.792519,-105.49127
403,2023-06-20 01:00:00+00:00,0.06346278,0.066,0.056707628,0.05447694,0.052877035,0.054341577,0.053886775,0.052398298,0.051317405,0.05053907,0.049985867,0.04917047,0.04727072,0.048138876,0.04778038,0.047440972,0.04739472,0.04703646,0.046958223,0.04698244,0.046833422,0.046719912,0.04666095,0.046469204,0.046665795,Idaho Springs,39.792519,-105.49127
404,2023-06-20 02:00:00+00:00,0.0585585,0.062,0.05606409,0.05168344,0.050134547,0.049031664,0.050044153,0.04970424,0.048574217,0.04772952,0.04712692,0.04668392,0.04603248,0.04447557,0.045199044,0.044875804,0.044559885,0.044515118,0.044160053,0.044080786,0.044105332,0.04395497,0.04384018,0.04377947,0.04357611,Idaho Springs,39.792519,-105.49127
405,2023-06-20 03:00:00+00:00,0.05667615,0.054,0.053554434,0.05185051,0.04855662,0.04738726,0.046566546,0.047385782,0.047105193,0.046145122,0.045431837,0.04491613,0.044539224,0.043974187,0.042640585,0.043274365,0.042985685,0.042699598,0.042659074,0.042337213,0.042266067,0.04228809,0.04215319,0.042047895,0.041989993,Idaho Springs,39.792519,-105.49127
406,2023-06-20 04:00:00+00:00,0.050403927,0.046,0.052758038,0.050535582,0.049201127,0.04655299,0.04562226,0.0449326,0.0456395,0.04538912,0.04452906,0.043884043,0.043422684,0.043081366,0.04257464,0.04137868,0.041942626,0.041682187,0.04142595,0.041389767,0.041104436,0.04104191,0.04106127,0.040939834,0.040840708,Idaho Springs,39.792519,-105.49127
407,2023-06-20 05:00:00+00:00,0.044794366,0.04700000000000001,0.048427682,0.050095037,0.048344307,0.04728628,0.04521906,0.044461034,0.04389123,0.044497296,0.04428012,0.043527238,0.042966776,0.042565234,0.042269677,0.04182928,0.040800646,0.041287694,0.041060623,0.040836718,0.04080516,0.040555906,0.040501483,0.04051872,0.04040442,Idaho Springs,39.792519,-105.49127
408,2023-06-20 06:00:00+00:00,0.046169937,0.053000000000000005,0.04438406,0.046908207,0.048209045,0.04682021,0.04599836,0.044331886,0.04371251,0.043234527,0.04374958,0.04356227,0.04291454,0.042433053,0.042091653,0.041839253,0.041465167,0.04059413,0.04100766,0.04080939,0.040612604,0.04058457,0.04036082,0.040309824,0.04032749,Idaho Springs,39.792519,-105.49127
409,2023-06-20 07:00:00+00:00,0.050791312,0.059,0.045132685,0.04388393,0.045851137,0.046879068,0.0458005,0.045141347,0.04378269,0.04326218,0.042860616,0.04330049,0.043139786,0.042583734,0.042174786,0.041886695,0.041674137,0.0413584,0.040627223,0.040980183,0.040803455,0.040625513,0.04059965,0.040378228,0.040319107,Idaho Springs,39.792519,-105.49127
410,2023-06-20 08:00:00+00:00,0.055996027,0.059,0.048896946,0.04482468,0.04384502,0.045396943,0.046194397,0.04533127,0.044795234,0.043656986,0.043216575,0.042877737,0.04324901,0.043112554,0.042642843,0.042300675,0.042062797,0.041886233,0.04162307,0.041009568,0.041314952,0.041151326,0.04098544,0.040958747,0.04067754,Idaho Springs,39.792519,-105.49127
411,2023-06-20 09:00:00+00:00,0.055863373,0.056999999999999995,0.053198267,0.047891565,0.04466589,0.043896608,0.045088626,0.045723315,0.04502532,0.04457737,0.043607835,0.043226015,0.042938855,0.04325399,0.04313804,0.04273959,0.04245249,0.042254776,0.042106796,0.041884217,0.041357856,0.04162896,0.041478537,0.04132508,0.041294448,Idaho Springs,39.792519,-105.49127
412,2023-06-20 10:00:00+00:00,0.054422803,0.051,0.05342371,0.051307164,0.04691237,0.044288665,0.04368145,0.044654276,0.04517997,0.04458239,0.04419076,0.043325227,0.042981878,0.042727083,0.04300639,0.042903498,0.04254969,0.042295728,0.042121395,0.04198957,0.041790016,0.041309096,0.04155865,0.04142119,0.041266344,Idaho Springs,39.792519,-105.49127
413,2023-06-20 11:00:00+00:00,0.049988072,0.04900000000000001,0.053067356,0.05222326,0.05037252,0.04656164,0.044375427,0.043854095,0.044703797,0.04518086,0.044621397,0.04424184,0.04338068,0.04303034,0.04275655,0.043062806,0.042949606,0.04255407,0.042261373,0.042053882,0.041896872,0.041660745,0.04110466,0.041376494,0.041254167,Idaho Springs,39.792519,-105.49127
414,2023-06-20 12:00:00+00:00,0.04562619,0.05,0.04659275,0.0491353,0.048398472,0.04683102,0.043738246,0.041894898,0.041435216,0.042231478,0.042697113,0.042136077,0.041751128,0.04087977,0.040526763,0.040222127,0.040567245,0.04044009,0.04000395,0.039684005,0.039460253,0.03930041,0.039079815,0.038652983,0.038793717,Idaho Springs,39.792519,-105.49127
415,2023-06-20 13:00:00+00:00,0.046434525,0.046,0.042381372,0.04307477,0.045051374,0.0444924,0.04335612,0.04098043,0.03944331,0.039029185,0.039764427,0.04020279,0.03968275,0.03933999,0.038619116,0.03835898,0.038192216,0.038332127,0.038289983,0.038180042,0.03812467,0.038101465,0.03808153,0.03802408,0.03765712,Idaho Springs,39.792519,-105.49127
416,2023-06-20 14:00:00+00:00,0.047930744,0.0495,0.048302937,0.045736067,0.04618521,0.047506724,0.047138494,0.046345834,0.04460955,0.04340135,0.043068677,0.04367542,0.044044256,0.0436007,0.04330571,0.042674072,0.04243796,0.042298254,0.042415928,0.042379685,0.042268466,0.042194497,0.042145316,0.042095784,0.0419752,Idaho Springs,39.792519,-105.49127
417,2023-06-20 15:00:00+00:00,0.05063818,0.053000000000000005,0.04931453,0.049559824,0.047817964,0.04813111,0.049037248,0.048766024,0.048165955,0.046783082,0.045820944,0.045554735,0.04604791,0.04635649,0.04597391,0.04570924,0.04510641,0.04485942,0.04468512,0.04487094,0.044802483,0.044558503,0.0443722,0.04423468,0.044121623,Idaho Springs,39.792519,-105.49127
418,2023-06-20 16:00:00+00:00,0.05374114,0.05,0.051497664,0.05061873,0.05078399,0.049606394,0.04981102,0.050457165,0.050255302,0.04977231,0.048641708,0.047855187,0.047638785,0.048051376,0.048320577,0.047971986,0.047718376,0.047107752,0.046839517,0.046621013,0.046883803,0.04678109,0.046407383,0.04612088,0.04591502,Idaho Springs,39.792519,-105.49127
419,2023-06-20 17:00:00+00:00,0.049099185,0.052,0.052378092,0.05076169,0.05009386,0.05021942,0.04935614,0.049514867,0.050014075,0.049847968,0.049444754,0.048484392,0.047825877,0.04764426,0.04799749,0.04823499,0.04791794,0.04767996,0.04708845,0.046819873,0.046588678,0.04687809,0.046763342,0.04634305,0.046023864,Idaho Springs,39.792519,-105.49127
420,2023-06-20 18:00:00+00:00,0.052483406,0.05500000000000001,0.049756702,0.05209377,0.05085267,0.050352115,0.050444324,0.049766213,0.04989115,0.05031232,0.050168224,0.04980168,0.04892541,0.048324592,0.04815833,0.04848818,0.04871508,0.04840708,0.048172746,0.047585066,0.04731607,0.04707895,0.04737818,0.04725891,0.046826933,Idaho Springs,39.792519,-105.49127
