,date,preds_0_East Plains,actual,preds_1_East Plains,preds_2_East Plains,preds_3_East Plains,preds_4_East Plains,preds_5_East Plains,preds_6_East Plains,preds_7_East Plains,preds_8_East Plains,preds_9_East Plains,preds_10_East Plains,preds_11_East Plains,preds_12_East Plains,preds_13_East Plains,preds_14_East Plains,preds_15_East Plains,preds_16_East Plains,preds_17_East Plains,preds_18_East Plains,preds_19_East Plains,preds_20_East Plains,preds_21_East Plains,preds_22_East Plains,preds_23_East Plains,site_name,lat,lon
604,2023-07-01 07:00:00+00:00,0.034287777,0.033,0.035055783,0.035301164,0.035138115,0.034595534,0.0338342,0.03315426,0.03306035,0.032620974,0.031589553,0.029951403,0.029393015,0.029164042,0.029711733,0.029373074,0.029536504,0.029528638,0.029480007,0.0293948,0.029346904,0.02953735,0.02936504,0.029142402,0.028705971,East Plains,39.638522,-104.569335
605,2023-07-01 08:00:00+00:00,0.0316922,0.037,0.032865364,0.033443015,0.033651248,0.033509403,0.03305312,0.03240094,0.031817604,0.031735387,0.031345688,0.030436443,0.029022617,0.028556913,0.02836833,0.028826496,0.02853606,0.028676903,0.02866998,0.02862649,0.028548492,0.028504465,0.028678613,0.02852216,0.02832085,East Plains,39.638522,-104.569335
606,2023-07-01 09:00:00+00:00,0.035444524,0.035,0.03060087,0.03149348,0.03198849,0.03217304,0.032051224,0.031652946,0.031082354,0.030562581,0.030488236,0.030130405,0.029296752,0.02802011,0.027605323,0.027439093,0.027844014,0.027587794,0.027712539,0.027706344,0.027666923,0.027595384,0.027554909,0.027713072,0.027575232,East Plains,39.638522,-104.569335
607,2023-07-01 10:00:00+00:00,0.03277977,0.039,0.03319141,0.029457558,0.030217359,0.030659366,0.030819865,0.030712336,0.030359328,0.029843936,0.029368099,0.029299116,0.02896248,0.028177725,0.026992029,0.026611697,0.026461484,0.026823346,0.02659672,0.026707048,0.02670153,0.026666008,0.026601344,0.026564758,0.026702395,East Plains,39.638522,-104.569335
608,2023-07-01 11:00:00+00:00,0.03703954,0.038,0.031234134,0.031545416,0.028424844,0.029094897,0.029477954,0.029618792,0.029524155,0.029207638,0.028739821,0.028303642,0.02823979,0.027926126,0.027202068,0.026151339,0.025834395,0.025715232,0.026008021,0.025819851,0.02591234,0.025907578,0.025876049,0.025817104,0.025783533,East Plains,39.638522,-104.569335
609,2023-07-01 12:00:00+00:00,0.035617303,0.034,0.03471129,0.03042676,0.03067777,0.027999884,0.028568724,0.028896194,0.029015692,0.028934581,0.028661864,0.028257446,0.027880356,0.027824996,0.027551562,0.026953094,0.02617831,0.025996154,0.025937865,0.026118001,0.025975104,0.02605144,0.026046943,0.02601351,0.025939032,East Plains,39.638522,-104.569335
610,2023-07-01 13:00:00+00:00,0.034737594,0.035,0.036216687,0.03558816,0.032346882,0.03254796,0.030422142,0.03087325,0.031127516,0.031219976,0.031157412,0.030946817,0.03063462,0.030342925,0.030299291,0.030078286,0.029635845,0.029159412,0.029103259,0.029092502,0.029212335,0.02907631,0.029164335,0.02915829,0.029105434,East Plains,39.638522,-104.569335
611,2023-07-01 14:00:00+00:00,0.039455585,0.044,0.039213028,0.04018645,0.03974338,0.03733865,0.03748396,0.035964757,0.036274694,0.036447413,0.03650992,0.0364672,0.036320943,0.036099106,0.03588399,0.035849757,0.035662953,0.035301335,0.034922697,0.034882855,0.034865007,0.035033524,0.034860004,0.03497769,0.034969434,East Plains,39.638522,-104.569335
612,2023-07-01 15:00:00+00:00,0.04840901,0.054,0.04397787,0.043814015,0.04449579,0.044170238,0.042492844,0.042591464,0.041616943,0.04180792,0.041913435,0.041952338,0.041924674,0.041825145,0.041664448,0.041496597,0.04146731,0.04129314,0.040945113,0.040530585,0.040448036,0.040399734,0.040648006,0.040439118,0.040580794,East Plains,39.638522,-104.569335
613,2023-07-01 16:00:00+00:00,0.05722529,0.058,0.051229402,0.048058756,0.04793859,0.048435383,0.048217453,0.047156915,0.047212966,0.04669437,0.046789367,0.046843767,0.04686593,0.04684811,0.04677565,0.046644527,0.04649221,0.046463165,0.046277832,0.04587157,0.045285225,0.0451037,0.045002375,0.0453638,0.045104384,East Plains,39.638522,-104.569335
614,2023-07-01 17:00:00+00:00,0.05868062,0.061000000000000006,0.057783898,0.053188685,0.050694086,0.050605454,0.05093033,0.050800856,0.050286524,0.05030764,0.050154053,0.05017466,0.05019129,0.05020152,0.05019031,0.050134894,0.050019775,0.049872972,0.0498432,0.049645618,0.04917617,0.048413895,0.048134264,0.04798499,0.048433784,East Plains,39.638522,-104.569335
615,2023-07-01 18:00:00+00:00,0.060759574,0.062,0.05797082,0.057236683,0.05333704,0.051371757,0.05130788,0.051520336,0.051451728,0.051276054,0.051275972,0.05133325,0.051313475,0.051310442,0.05131493,0.051306672,0.051257744,0.0511469,0.05099835,0.05096747,0.050758693,0.050232824,0.04932204,0.048963204,0.048777137,East Plains,39.638522,-104.569335
616,2023-07-01 19:00:00+00:00,0.060287833,0.061000000000000006,0.05876682,0.056410197,0.0557476,0.05250101,0.050933328,0.050884355,0.05102529,0.050989963,0.051000096,0.050989386,0.051144153,0.0511073,0.051097356,0.051100217,0.051092446,0.051043335,0.05092925,0.05077459,0.050742343,0.050523195,0.049949437,0.048920557,0.048500523,East Plains,39.638522,-104.569335
617,2023-07-01 20:00:00+00:00,0.058819707,0.062,0.057950404,0.05665259,0.054456584,0.053889997,0.051208198,0.04991453,0.049876504,0.049973566,0.049956802,0.050052814,0.05003817,0.05022096,0.050181754,0.05017225,0.0501759,0.05016733,0.050114647,0.049994227,0.04983241,0.049798995,0.049572907,0.048967943,0.047865767,East Plains,39.638522,-104.569335
618,2023-07-01 21:00:00+00:00,0.06037637,0.06299999999999999,0.0566178,0.055891026,0.05469189,0.052816484,0.05234886,0.050120443,0.04906066,0.04903076,0.049102504,0.049092963,0.049193233,0.049180184,0.049327552,0.04929862,0.04929632,0.049302757,0.049292285,0.04923362,0.04910523,0.048937045,0.048902977,0.04867527,0.048061132,East Plains,39.638522,-104.569335
619,2023-07-01 22:00:00+00:00,0.060843244,0.06299999999999999,0.057812124,0.054733556,0.05405893,0.053003613,0.05140191,0.05099699,0.04906274,0.0481522,0.0481262,0.048187226,0.048175663,0.048234835,0.04822655,0.048308495,0.048296604,0.048305,0.048315596,0.04830232,0.048234396,0.048093036,0.047913507,0.047877982,0.047644462,East Plains,39.638522,-104.569335
620,2023-07-01 23:00:00+00:00,0.059895284,0.062,0.057527784,0.055175953,0.05245716,0.05188958,0.05102304,0.049690213,0.049349148,0.047720943,0.046934802,0.046912577,0.046973865,0.046956047,0.046930477,0.046929695,0.046911933,0.04692389,0.046946477,0.04696214,0.046945676,0.04686841,0.04671591,0.046529386,0.046493538,East Plains,39.638522,-104.569335
621,2023-07-02 00:00:00+00:00,0.058378555,0.058,0.056198068,0.054476544,0.05254183,0.050362155,0.049915772,0.049227428,0.048150048,0.047874477,0.04652383,0.045878608,0.045858894,0.04592005,0.045893308,0.0457753,0.04578289,0.04565837,0.045695882,0.045732904,0.04575349,0.045734186,0.0456496,0.045490585,0.0453034,East Plains,39.638522,-104.569335
622,2023-07-02 01:00:00+00:00,0.052288126,0.048,0.052667283,0.05125455,0.04993768,0.048484866,0.046834797,0.04648912,0.045942638,0.045080245,0.04485081,0.0437198,0.04314541,0.043126855,0.043199986,0.04316161,0.042933248,0.04294964,0.042714614,0.04277763,0.042828877,0.042854216,0.042832196,0.042740904,0.04257667,East Plains,39.638522,-104.569335
623,2023-07-02 02:00:00+00:00,0.043533787,0.042,0.047410324,0.047648914,0.046658415,0.045694802,0.044607617,0.043323908,0.0430443,0.04259784,0.041857176,0.041658226,0.040623624,0.040091936,0.04007254,0.040156633,0.04010735,0.03979455,0.03981755,0.0395023,0.039583877,0.039645262,0.039673958,0.039650083,0.03955463,East Plains,39.638522,-104.569335
624,2023-07-02 03:00:00+00:00,0.040196575,0.036,0.041501354,0.04400019,0.044180308,0.043372206,0.04258847,0.041666213,0.04054912,0.040304467,0.039905157,0.039242506,0.039060783,0.038120028,0.037624847,0.03760666,0.037690267,0.037640706,0.037316956,0.03734092,0.037012227,0.037097093,0.037159756,0.037188537,0.037164997,East Plains,39.638522,-104.569335
625,2023-07-02 04:00:00+00:00,0.03580085,0.037,0.039262485,0.040087584,0.04200768,0.042156458,0.041487243,0.04081887,0.040013798,0.03903995,0.038824547,0.03847493,0.03788903,0.037729587,0.03689871,0.036467645,0.036451444,0.036526516,0.03648082,0.03617741,0.03620023,0.03588361,0.035966016,0.036026295,0.03605365,East Plains,39.638522,-104.569335
626,2023-07-02 05:00:00+00:00,0.036326364,0.037,0.03531761,0.037604444,0.03825744,0.03987884,0.040003087,0.039426893,0.03884282,0.0381345,0.037272945,0.03708372,0.03677527,0.036259864,0.036118962,0.035388764,0.035007495,0.03499311,0.03506177,0.03501936,0.034731343,0.03475341,0.034442607,0.034524217,0.03458334,East Plains,39.638522,-104.569335
627,2023-07-02 06:00:00+00:00,0.03546378,0.039,0.03488867,0.03419468,0.036060587,0.036626376,0.038003273,0.038112536,0.037597105,0.03707079,0.036430687,0.035661135,0.035492845,0.03522047,0.034764323,0.034640342,0.03399607,0.03366222,0.033649378,0.033711527,0.03367234,0.0333995,0.03342088,0.033114795,0.033195734,East Plains,39.638522,-104.569335
628,2023-07-02 07:00:00+00:00,0.037073977,0.039,0.034026407,0.03362438,0.03305463,0.034662697,0.035139874,0.0363329,0.036429025,0.035967764,0.03549543,0.034925997,0.03424667,0.0341,0.03386318,0.033467755,0.03336019,0.032802474,0.032512102,0.03250078,0.032556634,0.03252071,0.03226255,0.032283418,0.031980284,East Plains,39.638522,-104.569335
629,2023-07-02 08:00:00+00:00,0.036736827,0.036,0.035017986,0.032812648,0.032478306,0.031982947,0.03334494,0.03375899,0.0348035,0.03488965,0.034471113,0.034045156,0.033536207,0.032938506,0.032810885,0.032606065,0.032263275,0.03217007,0.031683475,0.03142884,0.03141866,0.03146961,0.03143597,0.031182254,0.031203495,East Plains,39.638522,-104.569335
630,2023-07-02 09:00:00+00:00,0.034472454,0.034,0.03512182,0.03384986,0.031998493,0.031707797,0.031287957,0.032462746,0.032821923,0.033747666,0.033825472,0.03344393,0.03305808,0.032603532,0.032076336,0.03196528,0.03178763,0.031490184,0.031409018,0.030982882,0.030756677,0.030747415,0.030794518,0.030762423,0.030511143,East Plains,39.638522,-104.569335
631,2023-07-02 10:00:00+00:00,0.032976758,0.034,0.033394977,0.033883248,0.032812797,0.031172724,0.030921238,0.030551717,0.031589903,0.031914152,0.032764968,0.0328377,0.032477684,0.032114293,0.031690776,0.03120478,0.031103404,0.030942475,0.030674262,0.030601567,0.03021972,0.030015199,0.030006614,0.030051565,0.03002174,East Plains,39.638522,-104.569335
632,2023-07-02 11:00:00+00:00,0.032594167,0.042,0.031671558,0.031981435,0.032386623,0.031442516,0.030014832,0.02979277,0.029465787,0.030400671,0.03069796,0.031491626,0.031560425,0.03121902,0.03087562,0.030483896,0.03004256,0.02995237,0.029811133,0.029578447,0.029516019,0.029188516,0.029010454,0.029002698,0.029044103,East Plains,39.638522,-104.569335
633,2023-07-02 12:00:00+00:00,0.040268097,0.042,0.031693008,0.031055793,0.031297635,0.031635743,0.030849822,0.029651802,0.029467596,0.029195774,0.029977854,0.030230619,0.030918373,0.030978857,0.030679358,0.030394152,0.030088002,0.029766869,0.0297051,0.02960949,0.029443713,0.029395344,0.029102268,0.028912352,0.028902104,East Plains,39.638522,-104.569335
634,2023-07-02 13:00:00+00:00,0.042018533,0.042,0.04043635,0.034907993,0.034452673,0.03463542,0.034889884,0.034297135,0.03341213,0.033277057,0.03307808,0.033663385,0.033858977,0.034415007,0.03446589,0.034208383,0.033977814,0.03374278,0.033509187,0.03346547,0.033392128,0.033241812,0.033187855,0.032787506,0.032465275,East Plains,39.638522,-104.569335
635,2023-07-02 14:00:00+00:00,0.04620625,0.044,0.046223097,0.045239016,0.04158678,0.041273307,0.041395508,0.041564815,0.0411824,0.04061395,0.040526886,0.040393278,0.04081584,0.04096852,0.041437957,0.041483954,0.041233864,0.04099444,0.040722594,0.04041506,0.040348005,0.040226616,0.039980236,0.039895527,0.03930458,East Plains,39.638522,-104.569335
636,2023-07-02 15:00:00+00:00,0.048926126,0.04700000000000001,0.051015537,0.051026322,0.050373487,0.047877874,0.047681678,0.047756575,0.047855545,0.04762965,0.047285184,0.04722895,0.047132727,0.04747621,0.047613043,0.048065938,0.048113108,0.047838263,0.047544528,0.0471723,0.04670546,0.046595804,0.04639609,0.046014752,0.045894377,East Plains,39.638522,-104.569335
637,2023-07-02 16:00:00+00:00,0.051043883,0.05,0.05301647,0.054446418,0.05445401,0.05400126,0.052481472,0.052374188,0.052409574,0.0524568,0.05234127,0.052140452,0.052101802,0.052022953,0.052343894,0.052482195,0.05296218,0.053014006,0.05269844,0.05233636,0.051850256,0.051215656,0.051063284,0.050787374,0.05028431,East Plains,39.638522,-104.569335
638,2023-07-02 17:00:00+00:00,0.0520887,0.053000000000000005,0.053213883,0.0546755,0.05578068,0.055786163,0.05549676,0.054661352,0.0546244,0.054632843,0.05464534,0.05459829,0.05448128,0.054451987,0.05438075,0.054697298,0.054839555,0.05534297,0.05539822,0.055055078,0.054646086,0.054082673,0.053336024,0.053155266,0.052832767,East Plains,39.638522,-104.569335
639,2023-07-02 18:00:00+00:00,0.053637505,0.058,0.052601762,0.053476203,0.054698147,0.05554985,0.055553757,0.055360395,0.054959208,0.054958213,0.05495303,0.05494982,0.054931976,0.05484948,0.054823864,0.054756,0.05506718,0.055208534,0.055710353,0.055765595,0.055419974,0.055000708,0.054417104,0.053636648,0.053448286,East Plains,39.638522,-104.569335
640,2023-07-02 19:00:00+00:00,0.05831939,0.058,0.053192105,0.052349627,0.053133987,0.0541395,0.054806154,0.05480919,0.054673426,0.054466248,0.054481164,0.054471202,0.054463193,0.05445314,0.054378398,0.05435363,0.0542868,0.05459334,0.05473231,0.055223804,0.055277847,0.05493918,0.054525603,0.053945888,0.05317028,East Plains,39.638522,-104.569335
641,2023-07-02 20:00:00+00:00,0.0563771,0.061000000000000006,0.05675628,0.05253107,0.05174276,0.05242423,0.053265054,0.053827487,0.053829983,0.053720362,0.053590436,0.05360819,0.053598613,0.053592928,0.05357417,0.053484492,0.053457133,0.0533866,0.053702362,0.053843435,0.054337636,0.054391652,0.054054685,0.053642318,0.053066332,East Plains,39.638522,-104.569335
642,2023-07-02 21:00:00+00:00,0.060820423,0.061000000000000006,0.055452872,0.055762563,0.051833127,0.051136233,0.05172163,0.05245332,0.05293906,0.052941237,0.05284246,0.052710686,0.052723657,0.05271768,0.052718926,0.052681983,0.052562874,0.052531015,0.052454215,0.052785024,0.052929778,0.05343015,0.053484328,0.053148083,0.052739903,East Plains,39.638522,-104.569335
643,2023-07-02 22:00:00+00:00,0.058422092,0.06299999999999999,0.05822057,0.05406394,0.054339387,0.051017944,0.050436582,0.050931342,0.05154819,0.051959787,0.05196171,0.05187017,0.051694628,0.05169793,0.051697813,0.0517085,0.051648244,0.0514951,0.05145845,0.0513763,0.051715143,0.051859654,0.052351072,0.05240376,0.052080024,East Plains,39.638522,-104.569335
644,2023-07-02 23:00:00+00:00,0.060975317,0.062,0.05605881,0.05590604,0.052338053,0.052567065,0.049853597,0.04936621,0.04978274,0.050304122,0.050662044,0.05066374,0.050571907,0.050337967,0.050329275,0.050335668,0.050356824,0.050271466,0.05008062,0.0500387,0.04995058,0.050298143,0.050442323,0.050923858,0.050974827,East Plains,39.638522,-104.569335
645,2023-07-03 00:00:00+00:00,0.058027834,0.061000000000000006,0.056979813,0.053567845,0.05344651,0.050662745,0.050839946,0.04870066,0.04831123,0.04864381,0.049069747,0.049362905,0.04936441,0.049277615,0.04898757,0.048968438,0.04898074,0.04901073,0.048904635,0.0486836,0.048637748,0.04854652,0.048890535,0.049028836,0.049480785,East Plains,39.638522,-104.569335
646,2023-07-03 01:00:00+00:00,0.055335864,0.056999999999999995,0.05236114,0.051705427,0.04916194,0.04907273,0.04698349,0.047119442,0.04542772,0.045118943,0.045391556,0.045746803,0.046010315,0.046011712,0.045918785,0.045570217,0.045540944,0.04555805,0.04559519,0.045472138,0.045223158,0.045173053,0.045077067,0.045424864,0.04556004,East Plains,39.638522,-104.569335
647,2023-07-03 02:00:00+00:00,0.05041529,0.04700000000000001,0.048827317,0.04703036,0.04659093,0.04482014,0.044756062,0.043192063,0.04329827,0.041963212,0.041712794,0.041936573,0.042250272,0.04249224,0.042493682,0.04239507,0.041982435,0.041946024,0.041966625,0.042008325,0.04187398,0.041604687,0.041551154,0.04145091,0.041803617,East Plains,39.638522,-104.569335
648,2023-07-03 03:00:00+00:00,0.043100853,0.045,0.046116546,0.045101184,0.043771476,0.043417446,0.04199137,0.041937314,0.04057818,0.040670462,0.039487388,0.039268196,0.03946827,0.03975047,0.039976433,0.039977774,0.039882593,0.039484203,0.039448235,0.039468482,0.039509267,0.03937738,0.03911113,0.039058186,0.038960055,East Plains,39.638522,-104.569335
649,2023-07-03 04:00:00+00:00,0.043188952,0.042,0.041580185,0.043558832,0.04277933,0.04165932,0.0413579,0.040100887,0.040052045,0.038821682,0.038905986,0.03783373,0.037635505,0.037815273,0.038072597,0.038277823,0.038279068,0.0381914,0.037818257,0.037784275,0.037803654,0.03784299,0.037714794,0.037454747,0.037403215,East Plains,39.638522,-104.569335
650,2023-07-03 05:00:00+00:00,0.03989847,0.043,0.040928625,0.03982333,0.04139493,0.040729422,0.03977805,0.039512094,0.03838716,0.038343202,0.03722964,0.03730519,0.0363441,0.036168765,0.03632843,0.036557615,0.036743406,0.03674454,0.036663648,0.036315538,0.03628312,0.0363019,0.03634023,0.036214925,0.035961583,East Plains,39.638522,-104.569335
651,2023-07-03 06:00:00+00:00,0.04106556,0.041,0.03841306,0.03912644,0.038236186,0.03956819,0.039009795,0.038182694,0.03794591,0.036936827,0.036897313,0.035905328,0.03597223,0.035128873,0.034976434,0.03511478,0.035315916,0.035480008,0.035481025,0.03540767,0.035085954,0.03505506,0.035073306,0.035110805,0.034988526,East Plains,39.638522,-104.569335
652,2023-07-03 07:00:00+00:00,0.03874924,0.034,0.038806263,0.036901966,0.037488554,0.03671799,0.037850935,0.037361775,0.03662304,0.03640641,0.03548084,0.03544489,0.034547344,0.034607086,0.03385776,0.033724125,0.033845734,0.034023907,0.034171693,0.034172617,0.034105096,0.033803273,0.03377307,0.0337914,0.03382924,East Plains,39.638522,-104.569335
653,2023-07-03 08:00:00+00:00,0.03304789,0.036,0.03706865,0.037110325,0.035526026,0.036035586,0.03537852,0.036367062,0.03593333,0.03526337,0.035063602,0.034215,0.034182355,0.033377115,0.033430062,0.032771297,0.03265513,0.032760933,0.03291844,0.03305116,0.033052005,0.03298993,0.03270483,0.03267446,0.032693446,East Plains,39.638522,-104.569335
654,2023-07-03 09:00:00+00:00,0.035185147,0.037,0.032682765,0.03567655,0.03571186,0.03431824,0.034756687,0.03418067,0.03505727,0.034663178,0.03404317,0.03385577,0.033065923,0.03303599,0.03230534,0.032352675,0.031766653,0.03166448,0.031758092,0.031899575,0.032021437,0.03202223,0.031963807,0.03168281,0.031650882,East Plains,39.638522,-104.569335
655,2023-07-03 10:00:00+00:00,0.03524676,0.036,0.033633776,0.031722005,0.034285612,0.034317195,0.03309834,0.03348711,0.032972097,0.033771925,0.033405226,0.03282018,0.032641646,0.031890843,0.03186273,0.031183457,0.031227017,0.03069128,0.030598402,0.030683283,0.030811401,0.030921698,0.030922422,0.03086759,0.030601041,East Plains,39.638522,-104.569335
656,2023-07-03 11:00:00+00:00,0.03392093,0.039,0.033244845,0.032023042,0.030417306,0.032697126,0.03272488,0.031641725,0.031989068,0.031521104,0.032259062,0.031915594,0.031363323,0.031194743,0.03048644,0.030460436,0.02984194,0.029880922,0.029407507,0.029326495,0.029399933,0.02950936,0.029602626,0.029603245,0.029556422,East Plains,39.638522,-104.569335
657,2023-07-03 12:00:00+00:00,0.03723781,0.036,0.03269019,0.03220638,0.03123174,0.029879767,0.031795643,0.031819217,0.030904112,0.03119951,0.030797705,0.031442054,0.031136675,0.030642882,0.030491699,0.029890662,0.029869819,0.029401293,0.02942922,0.029096985,0.029041318,0.029096404,0.029195769,0.02930136,0.029302238,East Plains,39.638522,-104.569335
658,2023-07-03 13:00:00+00:00,0.037590485,0.036,0.038689654,0.035695218,0.03534201,0.034598675,0.033576787,0.035023585,0.03504125,0.034354847,0.034577418,0.034266923,0.034785934,0.034529727,0.034103464,0.033968955,0.033471137,0.03345477,0.033100825,0.033121362,0.032858588,0.03280946,0.032871317,0.03301453,0.03320445,East Plains,39.638522,-104.569335
659,2023-07-03 14:00:00+00:00,0.042298373,0.045,0.04371761,0.044402186,0.042415377,0.042173084,0.04167753,0.04100696,0.04193427,0.041945837,0.04148653,0.041642297,0.04140901,0.041831717,0.041608334,0.041215304,0.041082703,0.04056305,0.040544204,0.04008847,0.04011893,0.039693072,0.03960602,0.03970914,0.039921712,East Plains,39.638522,-104.569335
660,2023-07-03 15:00:00+00:00,0.051541034,0.05,0.04902827,0.049930017,0.050378438,0.049051903,0.04890235,0.048603307,0.048221454,0.04876416,0.048771475,0.048455194,0.048573956,0.0483762,0.048766773,0.04854733,0.04814161,0.047996756,0.04736412,0.047338616,0.0466628,0.046711378,0.046026476,0.045887936,0.046036925,East Plains,39.638522,-104.569335
661,2023-07-03 16:00:00+00:00,0.053938087,0.056,0.05551608,0.0537885,0.054419123,0.05472499,0.053937733,0.053856842,0.053716213,0.053541563,0.053824577,0.05382937,0.05358442,0.053689994,0.05349564,0.053903207,0.053665277,0.05321365,0.053047046,0.05226498,0.0522316,0.051314257,0.051381662,0.050440647,0.05025531,East Plains,39.638522,-104.569335
662,2023-07-03 17:00:00+00:00,0.05871161,0.05500000000000001,0.056436446,0.057592057,0.056288376,0.056727562,0.056909867,0.056520272,0.0564951,0.056466028,0.056435306,0.05655193,0.056555238,0.05634789,0.056448158,0.056252323,0.056674715,0.056424182,0.05594334,0.05576353,0.054883987,0.054845426,0.05377019,0.05384977,0.052754357,East Plains,39.638522,-104.569335
663,2023-07-03 18:00:00+00:00,0.054120097,0.052,0.05835173,0.05658642,0.057531666,0.056567963,0.056861207,0.056970056,0.056828752,0.056831434,0.05685726,0.056889366,0.05693803,0.056940764,0.05674743,0.056845218,0.056651104,0.057071235,0.056821402,0.056340907,0.05616039,0.055258483,0.055218473,0.054093473,0.05417661,East Plains,39.638522,-104.569335
664,2023-07-03 19:00:00+00:00,0.051815577,0.05500000000000001,0.054257095,0.057647966,0.056098513,0.05685086,0.056124043,0.056337845,0.056404717,0.056363355,0.05637691,0.05641821,0.056464512,0.05650241,0.056505095,0.056312717,0.056410044,0.056218024,0.056631263,0.056386348,0.055915587,0.055738635,0.05484667,0.054806836,0.053686716,East Plains,39.638522,-104.569335
665,2023-07-03 20:00:00+00:00,0.055374216,0.056,0.05173473,0.053706154,0.056790397,0.0554958,0.056104053,0.055514306,0.055679057,0.055728294,0.0557219,0.055735964,0.055772915,0.055807475,0.0558671,0.055870056,0.05566817,0.05576754,0.055574894,0.055984512,0.05574333,0.055281237,0.055108186,0.054232508,0.054193478,East Plains,39.638522,-104.569335
666,2023-07-03 21:00:00+00:00,0.05487946,0.056999999999999995,0.054176982,0.051248334,0.053089276,0.05575495,0.05467352,0.055191185,0.054692503,0.05483247,0.054876134,0.054856233,0.054865077,0.05488443,0.05488909,0.05499349,0.054997005,0.054776054,0.054880384,0.05468361,0.055095047,0.05485524,0.05439879,0.05422859,0.053372663,East Plains,39.638522,-104.569335
667,2023-07-03 22:00:00+00:00,0.05647397,0.056,0.054153,0.05360216,0.050889224,0.05250959,0.054766763,0.053841542,0.05428692,0.053853847,0.05398101,0.054024465,0.05397113,0.053971943,0.053967815,0.05393515,0.05409408,0.0540982,0.05385585,0.05396545,0.053764522,0.054176908,0.053939275,0.05348946,0.053322937,East Plains,39.638522,-104.569335
668,2023-07-03 23:00:00+00:00,0.054214798,0.054,0.05470923,0.052979417,0.052501317,0.050220054,0.05155227,0.053414315,0.05264764,0.053020176,0.052642327,0.05275665,0.05280409,0.052705787,0.052696366,0.052663997,0.05258695,0.052806262,0.052811015,0.052549835,0.052662868,0.052462284,0.05286529,0.052636072,0.052205656,East Plains,39.638522,-104.569335
669,2023-07-04 00:00:00+00:00,0.052488234,0.051,0.05269639,0.053045366,0.051633034,0.051252227,0.049454007,0.050520517,0.052016612,0.051396463,0.05170742,0.051388428,0.051494684,0.051543467,0.051403794,0.051385716,0.051328998,0.05121387,0.051482886,0.05148809,0.05121591,0.051329296,0.0511342,0.051517915,0.05130266,East Plains,39.638522,-104.569335
670,2023-07-04 01:00:00+00:00,0.04755101,0.042,0.04895565,0.049086083,0.04935245,0.048288297,0.047997974,0.046596203,0.0474473,0.048660204,0.048131127,0.048400298,0.048097983,0.04820384,0.04826129,0.048075646,0.048048574,0.047969118,0.0478179,0.048134353,0.04814004,0.047852702,0.047968794,0.047774725,0.04814761,East Plains,39.638522,-104.569335
671,2023-07-04 02:00:00+00:00,0.039809123,0.039,0.044673994,0.045508776,0.045598336,0.045786798,0.045008104,0.04478752,0.043679673,0.044361867,0.045398176,0.044928644,0.045183543,0.044885926,0.045001633,0.045066778,0.044837855,0.044804484,0.044709228,0.044533793,0.044883046,0.044889104,0.044587668,0.044707287,0.044512093,East Plains,39.638522,-104.569335
672,2023-07-04 03:00:00+00:00,0.03860918,0.04900000000000001,0.039276447,0.042259954,0.04288242,0.042953644,0.043103997,0.042454295,0.042265482,0.041311555,0.041910492,0.04283444,0.04240085,0.04263577,0.042350564,0.04246111,0.04252555,0.042299807,0.04226664,0.042172436,0.041997783,0.04234328,0.042349238,0.042052705,0.042169586,East Plains,39.638522,-104.569335
673,2023-07-04 04:00:00+00:00,0.04690351,0.04900000000000001,0.03821006,0.03862474,0.040901292,0.041411854,0.04147061,0.041599147,0.041029345,0.04086303,0.04001414,0.0405453,0.041379303,0.040987574,0.041201454,0.04094441,0.041045073,0.04110296,0.040898222,0.040868096,0.040781397,0.040617775,0.04094323,0.040948838,0.04067042,East Plains,39.638522,-104.569335
674,2023-07-04 05:00:00+00:00,0.044678424,0.048,0.04277346,0.037055623,0.037380114,0.03928738,0.039709635,0.039759826,0.03987156,0.039370663,0.039223406,0.038475703,0.038944278,0.039682884,0.03933285,0.0395223,0.03929254,0.039381534,0.03943316,0.03925028,0.039223067,0.039143182,0.038989656,0.039296243,0.03930149,East Plains,39.638522,-104.569335
675,2023-07-04 06:00:00+00:00,0.04441219,0.04,0.04142394,0.04009856,0.03547258,0.03575476,0.03738844,0.03776465,0.037810136,0.037912417,0.037451755,0.03731738,0.036636643,0.037060477,0.037735533,0.037414394,0.03758886,0.037377257,0.03746004,0.037507992,0.037336238,0.03731014,0.03723165,0.037078053,0.037384227,East Plains,39.638522,-104.569335
676,2023-07-04 07:00:00+00:00,0.037339244,0.038,0.041325416,0.039129704,0.03803826,0.034069523,0.034307495,0.03572956,0.03606448,0.036106016,0.036199618,0.035780508,0.035659216,0.035050847,0.03542822,0.03603472,0.035741713,0.03590087,0.03570406,0.035781685,0.035827026,0.035661895,0.03563589,0.035554916,0.03539456,East Plains,39.638522,-104.569335
677,2023-07-04 08:00:00+00:00,0.036921725,0.037,0.0363558,0.03924862,0.037441704,0.03650644,0.033208787,0.033411395,0.03463686,0.034933206,0.03497061,0.035054553,0.034681216,0.03457476,0.034045007,0.034371033,0.034900956,0.034642074,0.03478344,0.034606304,0.034677096,0.034718487,0.034563903,0.03453818,0.034455582,East Plains,39.638522,-104.569335
