,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,preds_8_Highlands Ranch,preds_9_Highlands Ranch,preds_10_Highlands Ranch,preds_11_Highlands Ranch,preds_12_Highlands Ranch,preds_13_Highlands Ranch,preds_14_Highlands Ranch,preds_15_Highlands Ranch,preds_16_Highlands Ranch,preds_17_Highlands Ranch,preds_18_Highlands Ranch,preds_19_Highlands Ranch,preds_20_Highlands Ranch,preds_21_Highlands Ranch,preds_22_Highlands Ranch,preds_23_Highlands Ranch,site_name,lat,lon
604,2023-05-28 03:00:00+00:00,0.046957362,0.051,0.043253805,0.040776223,0.038290214,0.036801916,0.036456503,0.036507573,0.036127638,0.035882268,0.034915,0.03502586,0.03477454,0.034688424,0.03451984,0.034297727,0.034067024,0.03410733,0.034046523,0.033949077,0.03372457,0.033737544,0.033362262,0.033026066,0.03333766,Highlands Ranch,39.567887,-104.957193
605,2023-05-28 04:00:00+00:00,0.046995025,0.05,0.043047003,0.03998211,0.038050815,0.035994552,0.034727216,0.03443613,0.034480445,0.034142073,0.033922832,0.0330684,0.03316425,0.03294679,0.03287224,0.032725237,0.03252779,0.032314885,0.03235424,0.032292575,0.032191392,0.031954687,0.031968355,0.031574927,0.03121987,Highlands Ranch,39.567887,-104.957193
606,2023-05-28 05:00:00+00:00,0.04622066,0.045,0.043237433,0.039830524,0.037311118,0.03565576,0.033884857,0.032791983,0.032538664,0.032578163,0.0322677,0.032066543,0.031289715,0.031375594,0.03118016,0.031113079,0.030979887,0.030798126,0.03059561,0.030634806,0.030572327,0.030468883,0.030226246,0.030240124,0.029845167,Highlands Ranch,39.567887,-104.957193
607,2023-05-28 06:00:00+00:00,0.04142322,0.038,0.042645667,0.040014364,0.037120342,0.034909446,0.033457946,0.031893395,0.030911835,0.030682204,0.030719033,0.03042382,0.030232456,0.02949842,0.029578868,0.0293957,0.029333001,0.029208787,0.029038614,0.02884475,0.028883694,0.028821044,0.028716983,0.02847389,0.028487565,Highlands Ranch,39.567887,-104.957193
608,2023-05-28 07:00:00+00:00,0.035025395,0.033,0.038376622,0.0394396,0.037216805,0.03471363,0.032801412,0.031540673,0.03016492,0.029281642,0.02907205,0.029106377,0.028826687,0.028645018,0.02794841,0.02802501,0.027850544,0.027791088,0.027674288,0.0275149,0.027328163,0.027367074,0.027306143,0.027207712,0.026985077,Highlands Ranch,39.567887,-104.957193
609,2023-05-28 08:00:00+00:00,0.030280195,0.031999999999999994,0.032236643,0.035109553,0.036007863,0.03407288,0.031916786,0.030263333,0.029163983,0.027935786,0.027127836,0.02693107,0.026964,0.026692035,0.026513297,0.025821319,0.025899097,0.025721788,0.025661733,0.025545625,0.025388693,0.025195492,0.025236752,0.025178103,0.02509248,Highlands Ranch,39.567887,-104.957193
610,2023-05-28 09:00:00+00:00,0.029458515,0.031000000000000003,0.027802425,0.029427884,0.031793553,0.032571744,0.030907376,0.02905387,0.027621482,0.026651759,0.025544008,0.024799397,0.024613313,0.024644854,0.024382796,0.024209196,0.02353625,0.023612851,0.023438973,0.023380825,0.023270302,0.023120753,0.022925325,0.02296759,0.022914194,Highlands Ranch,39.567887,-104.957193
611,2023-05-28 10:00:00+00:00,0.027843062,0.035,0.026377756,0.025013024,0.026318526,0.028333565,0.028997429,0.027573697,0.025977565,0.024724532,0.023861408,0.022855733,0.022171889,0.022001605,0.022030417,0.02179318,0.021639094,0.021061482,0.02112516,0.020982774,0.020936115,0.020847714,0.020724174,0.020551411,0.020590141,Highlands Ranch,39.567887,-104.957193
612,2023-05-28 11:00:00+00:00,0.032022767,0.038,0.025079763,0.023919743,0.022879137,0.023934087,0.025565132,0.026108133,0.02492897,0.023577692,0.022500182,0.021744683,0.020847796,0.020238226,0.020097079,0.020120341,0.019935278,0.019825066,0.019457564,0.019492116,0.019417178,0.019392367,0.019339265,0.019249259,0.019103464,Highlands Ranch,39.567887,-104.957193
613,2023-05-28 12:00:00+00:00,0.035775915,0.031999999999999994,0.029995732,0.024669107,0.023830546,0.023033861,0.023843328,0.025113044,0.02554337,0.02457723,0.023436679,0.022512969,0.021851562,0.021047754,0.020502739,0.020392338,0.02040982,0.02027756,0.020209976,0.020026563,0.020038558,0.020008292,0.019993301,0.019943977,0.019837035,Highlands Ranch,39.567887,-104.957193
614,2023-05-28 13:00:00+00:00,0.0313648,0.038,0.034923386,0.030527582,0.026787758,0.026165595,0.025571687,0.026183078,0.027153661,0.027495267,0.026696784,0.025724325,0.024921963,0.024330592,0.023584196,0.023067158,0.022970475,0.022985978,0.022868222,0.022808407,0.022628179,0.02264518,0.022590226,0.022561055,0.022474898,Highlands Ranch,39.567887,-104.957193
615,2023-05-28 14:00:00+00:00,0.040601008,0.043,0.034430005,0.037064362,0.034051787,0.031355266,0.030906118,0.030472977,0.03091876,0.031651538,0.031922583,0.03126201,0.030431274,0.029728975,0.029192096,0.028481074,0.027964959,0.027866643,0.027883278,0.027751222,0.027675472,0.027397128,0.02743162,0.02732753,0.027278954,Highlands Ranch,39.567887,-104.957193
616,2023-05-28 15:00:00+00:00,0.04632393,0.04700000000000001,0.04386687,0.03925357,0.041007563,0.03888492,0.036990333,0.0366771,0.036378533,0.036689166,0.03723005,0.03744255,0.03690039,0.036196634,0.03558354,0.035097074,0.034421228,0.033902835,0.033797044,0.033815823,0.03366062,0.033562988,0.033169754,0.033221632,0.03307427,Highlands Ranch,39.567887,-104.957193
617,2023-05-28 16:00:00+00:00,0.04958289,0.056999999999999995,0.04886157,0.04691582,0.043746978,0.04495999,0.043516286,0.04228704,0.04209288,0.041911453,0.042107973,0.042485107,0.042648092,0.042209577,0.04162003,0.041089732,0.040654127,0.040022783,0.039512083,0.03939966,0.039420366,0.039244607,0.0391279,0.03864151,0.03870642,Highlands Ranch,39.567887,-104.957193
618,2023-05-28 17:00:00+00:00,0.05932405,0.056999999999999995,0.0510017,0.050419528,0.049039956,0.04686829,0.047654193,0.04680744,0.046178892,0.04609532,0.046017166,0.046110734,0.046341516,0.046457794,0.046121947,0.045654505,0.04522044,0.044852953,0.04429989,0.043829665,0.04371809,0.04373931,0.043555584,0.04342973,0.04289689,Highlands Ranch,39.567887,-104.957193
619,2023-05-28 18:00:00+00:00,0.055274934,0.058,0.05803272,0.051170543,0.050734237,0.04976038,0.04831379,0.048770536,0.048347775,0.04816622,0.04815757,0.048151553,0.048176125,0.04830182,0.048382364,0.048132073,0.04777262,0.047429763,0.047132306,0.046670765,0.046261676,0.046157975,0.046178225,0.046000957,0.0458774,Highlands Ranch,39.567887,-104.957193
620,2023-05-28 19:00:00+00:00,0.0565648,0.058,0.053463593,0.05574029,0.05036249,0.05003236,0.049321923,0.04836046,0.04863132,0.04846507,0.04850791,0.048539616,0.048569124,0.04855663,0.048622027,0.04867897,0.0484894,0.04821095,0.047939632,0.047699533,0.04731744,0.04696881,0.0468764,0.046894733,0.046733633,Highlands Ranch,39.567887,-104.957193
621,2023-05-28 20:00:00+00:00,0.05590177,0.058,0.05420122,0.051587176,0.053430475,0.049090095,0.048825964,0.048275,0.04755241,0.047715332,0.047650516,0.04779564,0.047840424,0.04788271,0.047858033,0.047899067,0.047945287,0.04778687,0.047553044,0.04732347,0.04711811,0.04678645,0.046478827,0.046394948,0.046411682,Highlands Ranch,39.567887,-104.957193
622,2023-05-28 21:00:00+00:00,0.0556635,0.059,0.053259723,0.051822416,0.0496227,0.05116471,0.047555335,0.047336917,0.046881784,0.046346217,0.04645655,0.04646374,0.04665214,0.046704154,0.04675122,0.046720948,0.046750046,0.046789754,0.046651468,0.046447776,0.04624686,0.04606597,0.04577107,0.045493606,0.04541537,Highlands Ranch,39.567887,-104.957193
623,2023-05-28 22:00:00+00:00,0.056530762,0.058,0.053080507,0.051157128,0.049992617,0.048186243,0.049452946,0.046498302,0.0463157,0.045945685,0.045503825,0.04557668,0.045599956,0.045794163,0.04584368,0.045887835,0.04586104,0.045891017,0.04592874,0.045800254,0.04561385,0.045431457,0.045268543,0.04500478,0.044753596,Highlands Ranch,39.567887,-104.957193
624,2023-05-28 23:00:00+00:00,0.055461377,0.06,0.054097243,0.05148004,0.050054304,0.049166385,0.047794275,0.048762523,0.046454474,0.046311963,0.046010256,0.04565469,0.04572677,0.045725305,0.045854963,0.04588995,0.04591794,0.045907132,0.045956533,0.045998022,0.04586662,0.04568253,0.04550663,0.045353904,0.04511231,Highlands Ranch,39.567887,-104.957193
625,2023-05-29 00:00:00+00:00,0.05646863,0.059,0.05236428,0.051367342,0.0494655,0.04836773,0.04768144,0.046609245,0.047394473,0.04550262,0.04538104,0.045117225,0.044768326,0.044852566,0.044798966,0.04485383,0.044871565,0.04488076,0.044890296,0.044969544,0.045020275,0.044869114,0.044661272,0.04446578,0.04430055,Highlands Ranch,39.567887,-104.957193
626,2023-05-29 01:00:00+00:00,0.05360692,0.054,0.051137872,0.048205145,0.047503605,0.046048135,0.04518276,0.044637546,0.043750133,0.04441521,0.042746607,0.042637415,0.042381037,0.042020574,0.042133987,0.042021073,0.04198726,0.041985754,0.04197321,0.042006314,0.0421212,0.042183302,0.0420066,0.04176728,0.041546572,Highlands Ranch,39.567887,-104.957193
627,2023-05-29 02:00:00+00:00,0.04784244,0.051,0.047458,0.045678705,0.043747313,0.043224834,0.042111117,0.04144516,0.04100874,0.04028576,0.040852383,0.03939659,0.03929776,0.039054785,0.03867338,0.03881282,0.038634032,0.038501553,0.03847714,0.03843866,0.03850008,0.038656034,0.038730264,0.038528763,0.038262352,Highlands Ranch,39.567887,-104.957193
628,2023-05-29 03:00:00+00:00,0.04575209,0.048,0.04280517,0.042512003,0.041233357,0.0397005,0.039274346,0.03834105,0.037765294,0.037382808,0.0367363,0.03725223,0.035908807,0.0358172,0.03558468,0.03520628,0.03535639,0.035146598,0.034958895,0.034920555,0.034865033,0.03494627,0.035132233,0.035215307,0.03499718,Highlands Ranch,39.567887,-104.957193
629,2023-05-29 04:00:00+00:00,0.044048887,0.043,0.04197258,0.03963905,0.039415862,0.038362034,0.03705435,0.036686283,0.035850316,0.035329573,0.034980346,0.034387197,0.034863964,0.033623107,0.03353908,0.033323787,0.032967255,0.033114474,0.03289572,0.032677215,0.032628994,0.032559827,0.032657977,0.032869082,0.032958504,Highlands Ranch,39.567887,-104.957193
630,2023-05-29 05:00:00+00:00,0.039989967,0.037,0.04096334,0.03933285,0.037549723,0.037368268,0.03649653,0.035398513,0.035080954,0.034347087,0.03388971,0.033583276,0.033063486,0.03348228,0.032398034,0.032325365,0.03213803,0.03182414,0.03195798,0.03174788,0.03151821,0.031464294,0.031387113,0.031494226,0.031713087,Highlands Ranch,39.567887,-104.957193
631,2023-05-29 06:00:00+00:00,0.035075795,0.035,0.03779468,0.03856756,0.037295483,0.03583419,0.035683133,0.034944467,0.033993453,0.033713125,0.033056926,0.032650173,0.032378823,0.031919725,0.032288827,0.03133934,0.031276356,0.031113978,0.030840484,0.030960005,0.030763824,0.030533219,0.030476786,0.030396506,0.03050522,Highlands Ranch,39.567887,-104.957193
632,2023-05-29 07:00:00+00:00,0.033514973,0.038,0.03358395,0.035780877,0.03639931,0.035328258,0.034088124,0.03395833,0.03331055,0.03245218,0.032195218,0.03158959,0.03121688,0.030968947,0.030550083,0.030885277,0.030028008,0.029971609,0.029827219,0.029583221,0.029692778,0.029506491,0.029277248,0.029220628,0.029142136,Highlands Ranch,39.567887,-104.957193
633,2023-05-29 08:00:00+00:00,0.03594914,0.038,0.031764477,0.031822003,0.03362713,0.03415968,0.03323563,0.032155544,0.032040436,0.0314479,0.030641014,0.030394718,0.029809427,0.02944863,0.029207408,0.028798731,0.029123187,0.028298775,0.028244955,0.028110392,0.02788288,0.027990082,0.027808266,0.0275895,0.027538858,Highlands Ranch,39.567887,-104.957193
634,2023-05-29 09:00:00+00:00,0.035468955,0.034,0.033495355,0.029991632,0.030038299,0.03158034,0.032035183,0.031240478,0.030297477,0.030194342,0.029646846,0.02888256,0.028643744,0.028071966,0.027716963,0.027477836,0.027072998,0.027390603,0.026593583,0.026542455,0.026419193,0.026208216,0.026314462,0.026142027,0.025954079,Highlands Ranch,39.567887,-104.957193
635,2023-05-29 10:00:00+00:00,0.030525966,0.04,0.03192318,0.030265238,0.027440945,0.027480174,0.028779993,0.029166713,0.028482964,0.027651673,0.027558247,0.02704737,0.026321303,0.026091404,0.025543777,0.025206795,0.024981547,0.02460683,0.024895785,0.024189353,0.024145782,0.024043487,0.02386183,0.023959883,0.023805818,Highlands Ranch,39.567887,-104.957193
636,2023-05-29 11:00:00+00:00,0.03639183,0.039,0.027527057,0.028640559,0.027354345,0.025065104,0.02509684,0.026157169,0.026476324,0.025898483,0.025176955,0.02509381,0.024629464,0.023965668,0.023761498,0.023296714,0.023029856,0.02286166,0.02259842,0.022794947,0.022336734,0.022310125,0.022241142,0.0220996,0.022190344,Highlands Ranch,39.567887,-104.957193
637,2023-05-29 12:00:00+00:00,0.03583002,0.038,0.033356454,0.026575385,0.027378447,0.026395174,0.0246433,0.024667872,0.025499865,0.025758613,0.02527295,0.024647843,0.024574125,0.024158258,0.02356434,0.023397135,0.023054644,0.022891467,0.02280574,0.022693843,0.022773363,0.022586135,0.022573208,0.022513771,0.02233758,Highlands Ranch,39.567887,-104.957193
638,2023-05-29 13:00:00+00:00,0.037010636,0.04,0.03500629,0.03317864,0.028532358,0.02911178,0.028397772,0.027108485,0.027126748,0.027766898,0.027976224,0.027563842,0.02701228,0.02694531,0.026561808,0.026003107,0.025855578,0.025573418,0.02545506,0.025398469,0.025322862,0.025389818,0.025164308,0.025142511,0.025043167,Highlands Ranch,39.567887,-104.957193
639,2023-05-29 14:00:00+00:00,0.041904777,0.046,0.03915391,0.03770606,0.03649755,0.03325705,0.033661805,0.033157106,0.032243278,0.0322565,0.032744,0.032913107,0.032561466,0.032071017,0.032009322,0.031646784,0.031095747,0.030947069,0.030647421,0.030503169,0.03041622,0.030265136,0.03041043,0.029937018,0.029896522,Highlands Ranch,39.567887,-104.957193
640,2023-05-29 15:00:00+00:00,0.048675593,0.04900000000000001,0.044606537,0.042580433,0.041630633,0.040792804,0.038545117,0.038823877,0.03847645,0.037841607,0.037851136,0.03822674,0.038366262,0.03806023,0.037615355,0.03755743,0.037207305,0.036652356,0.0364932,0.036143556,0.035946302,0.035809536,0.035553638,0.035793018,0.035064653,Highlands Ranch,39.567887,-104.957193
641,2023-05-29 16:00:00+00:00,0.050777327,0.051,0.050433636,0.047320373,0.04595365,0.04530038,0.04473037,0.043259013,0.043434665,0.04321448,0.042799134,0.042805742,0.043094654,0.043210603,0.04294252,0.042538714,0.04248463,0.04215018,0.041603316,0.041436754,0.04104395,0.040799823,0.04062005,0.04027969,0.0405888,Highlands Ranch,39.567887,-104.957193
642,2023-05-29 17:00:00+00:00,0.05181666,0.054,0.051564194,0.05128727,0.04907043,0.048108082,0.047667183,0.047311038,0.04648078,0.04656875,0.046450324,0.0462129,0.046217203,0.046436064,0.0465322,0.046299174,0.045938138,0.04588878,0.0455781,0.045058694,0.04489185,0.044476733,0.044202387,0.043994598,0.043602973,Highlands Ranch,39.567887,-104.957193
643,2023-05-29 18:00:00+00:00,0.05371161,0.05500000000000001,0.05116751,0.050955746,0.050744586,0.049124453,0.04844831,0.04816716,0.047961347,0.04760086,0.04763018,0.047580693,0.047458015,0.047460783,0.047630604,0.047711045,0.047509745,0.04719291,0.047149062,0.0468698,0.046395447,0.046236243,0.045824025,0.045540832,0.04532388,Highlands Ranch,39.567887,-104.957193
644,2023-05-29 19:00:00+00:00,0.05355704,0.056,0.052036993,0.049864884,0.049693633,0.04952956,0.04830623,0.04782522,0.04763827,0.04752775,0.04741579,0.04741252,0.047397755,0.04733552,0.047337472,0.047476806,0.047545873,0.047370724,0.04709344,0.04705487,0.04680734,0.046382524,0.046235234,0.045843665,0.045569275,Highlands Ranch,39.567887,-104.957193
645,2023-05-29 20:00:00+00:00,0.054316167,0.058,0.0514823,0.05016407,0.048306722,0.048163112,0.04802783,0.047040205,0.04665648,0.046526205,0.04645773,0.04647395,0.046457805,0.046457857,0.046418656,0.046420258,0.046544634,0.04660712,0.046448484,0.046197463,0.046162475,0.0459368,0.04554646,0.045408122,0.04503501,Highlands Ranch,39.567887,-104.957193
646,2023-05-29 21:00:00+00:00,0.056110177,0.058,0.052440137,0.05019059,0.04911075,0.047587,0.047469284,0.04735833,0.04653853,0.046235494,0.046133723,0.046092488,0.04615539,0.04613366,0.04613969,0.04611455,0.046115868,0.04622365,0.046278212,0.046139915,0.0459212,0.045890633,0.045691974,0.045346014,0.045221645,Highlands Ranch,39.567887,-104.957193
647,2023-05-29 22:00:00+00:00,0.055481095,0.056,0.053775724,0.051029656,0.0493471,0.048514575,0.047340937,0.047249228,0.047160458,0.0464991,0.04624243,0.04615641,0.04611465,0.046151277,0.046136398,0.046134673,0.04609871,0.046100043,0.04620019,0.046249453,0.04612648,0.045933466,0.04590649,0.045730297,0.04542382,Highlands Ranch,39.567887,-104.957193
648,2023-05-29 23:00:00+00:00,0.053265113,0.05500000000000001,0.052773584,0.051489946,0.04951015,0.04824163,0.047619496,0.046737604,0.046666928,0.04659726,0.046045344,0.04582263,0.045733072,0.045673817,0.045602404,0.04560598,0.045578267,0.04549425,0.045496214,0.04561267,0.045665253,0.045539457,0.045346703,0.045320224,0.045148503,Highlands Ranch,39.567887,-104.957193
649,2023-05-30 00:00:00+00:00,0.052069444,0.05500000000000001,0.050340015,0.049967874,0.04904366,0.047522556,0.046524916,0.046040785,0.045342635,0.0452868,0.045230042,0.04477595,0.044578526,0.044490214,0.0444136,0.044235487,0.044260178,0.044201586,0.04405324,0.04405615,0.044201534,0.04426143,0.04412553,0.04392424,0.0438973,Highlands Ranch,39.567887,-104.957193
650,2023-05-30 01:00:00+00:00,0.05043887,0.05500000000000001,0.047641464,0.04641157,0.046146046,0.045454055,0.044251673,0.043452907,0.043052908,0.042469006,0.0424208,0.04237107,0.04195376,0.04176755,0.04167344,0.041581582,0.041312724,0.04135437,0.041271154,0.041070364,0.04107408,0.041244514,0.04131078,0.04116623,0.04095854,Highlands Ranch,39.567887,-104.957193
651,2023-05-30 02:00:00+00:00,0.049609587,0.053000000000000005,0.04531486,0.043389738,0.04260331,0.04241134,0.04189731,0.040956873,0.040300544,0.03996754,0.039461553,0.039418634,0.03937205,0.038969103,0.038778678,0.03867712,0.038571276,0.038236395,0.038289946,0.038189415,0.037948452,0.037952837,0.0381463,0.038219053,0.038065247,Highlands Ranch,39.567887,-104.957193
652,2023-05-30 03:00:00+00:00,0.047879864,0.051,0.044827066,0.041811954,0.040503256,0.039910614,0.03976184,0.039342243,0.038531758,0.0379568,0.037660964,0.037204944,0.037165675,0.037122454,0.036743905,0.036564495,0.036467172,0.03636444,0.03602642,0.036082182,0.03597738,0.035721727,0.0357264,0.03592812,0.036001854,Highlands Ranch,39.567887,-104.957193
653,2023-05-30 04:00:00+00:00,0.04703364,0.042,0.04426175,0.042031355,0.039876,0.038838968,0.03835244,0.038227167,0.037857797,0.03712243,0.03659665,0.036326222,0.035908088,0.035872057,0.035832327,0.035486028,0.035323273,0.035234846,0.03514021,0.034814157,0.034870543,0.034762885,0.034495607,0.034500487,0.034705896,Highlands Ranch,39.567887,-104.957193
654,2023-05-30 05:00:00+00:00,0.03905793,0.034,0.04362436,0.041483205,0.039811034,0.03804571,0.03718034,0.036768477,0.03665924,0.036328472,0.035657022,0.035179168,0.034935597,0.034559496,0.03452717,0.034491576,0.03418268,0.03403846,0.033959713,0.03387366,0.033560243,0.033617195,0.033507336,0.03323255,0.033237528,Highlands Ranch,39.567887,-104.957193
655,2023-05-30 06:00:00+00:00,0.032975353,0.033,0.03740514,0.041049294,0.03938233,0.03800483,0.03653072,0.035799894,0.0354459,0.0353509,0.035056423,0.034454074,0.03403082,0.033817615,0.03348922,0.03346107,0.033430114,0.03316191,0.03303671,0.032967497,0.03288974,0.032590915,0.03264713,0.032539397,0.032271456,Highlands Ranch,39.567887,-104.957193
656,2023-05-30 07:00:00+00:00,0.032439914,0.037,0.032418367,0.035944525,0.03890191,0.03747413,0.036297273,0.035028037,0.0343867,0.034067344,0.033979785,0.03370192,0.033128385,0.032726876,0.03252461,0.032212146,0.03218539,0.03215621,0.031905755,0.03178951,0.031724688,0.031650305,0.0313608,0.031414967,0.03131476,Highlands Ranch,39.567887,-104.957193
657,2023-05-30 08:00:00+00:00,0.035666823,0.037,0.03137286,0.031355385,0.034206934,0.036744375,0.03551817,0.03450524,0.03339653,0.032820694,0.032525443,0.03244246,0.032173585,0.031614307,0.031219888,0.031018883,0.030706735,0.03068007,0.030651415,0.030409938,0.03029802,0.030233908,0.030160042,0.029888289,0.02993532,Highlands Ranch,39.567887,-104.957193
658,2023-05-30 09:00:00+00:00,0.034632232,0.037,0.033345986,0.029698944,0.029684572,0.032160975,0.034369882,0.03329669,0.03240164,0.031401053,0.030867731,0.030586509,0.030505463,0.030239956,0.029686166,0.029291494,0.029087666,0.028771337,0.028744508,0.028716225,0.02848358,0.028374333,0.028309068,0.028236039,0.028002523,Highlands Ranch,39.567887,-104.957193
659,2023-05-30 10:00:00+00:00,0.033618208,0.038,0.031314123,0.030231684,0.02722062,0.027208146,0.029360209,0.031298805,0.030347737,0.0295395,0.028616602,0.028113399,0.027842615,0.027763372,0.027503552,0.026968248,0.026591519,0.026398653,0.026104119,0.026079582,0.026054217,0.0258499,0.025752233,0.025691576,0.025625283,Highlands Ranch,39.567887,-104.957193
660,2023-05-30 11:00:00+00:00,0.034311373,0.038,0.030067412,0.02819268,0.02733762,0.024839029,0.024828704,0.026624147,0.028258836,0.027440889,0.02672823,0.025899025,0.025441293,0.025194982,0.025124658,0.024897898,0.024448987,0.02415406,0.02401208,0.023804802,0.02378803,0.023770569,0.023623442,0.023547556,0.02349339,Highlands Ranch,39.567887,-104.957193
661,2023-05-30 12:00:00+00:00,0.03483926,0.035,0.031411305,0.028113984,0.026719715,0.026047431,0.024088593,0.024080439,0.025517708,0.026866298,0.026169185,0.02553917,0.02479228,0.024379207,0.024162043,0.024105268,0.023929125,0.02360619,0.023426285,0.02335326,0.023254145,0.023245769,0.023234855,0.023108214,0.023021668,Highlands Ranch,39.567887,-104.957193
662,2023-05-30 13:00:00+00:00,0.034296393,0.031999999999999994,0.03415013,0.031596646,0.02929156,0.028265167,0.027769133,0.026307069,0.026300978,0.027414838,0.02851361,0.027917719,0.02735015,0.026658805,0.026272666,0.026072158,0.02602413,0.025877621,0.025619969,0.025490694,0.025441151,0.025363652,0.025355007,0.025340686,0.025150089,Highlands Ranch,39.567887,-104.957193
663,2023-05-30 14:00:00+00:00,0.03522523,0.037,0.037322443,0.037216768,0.035523444,0.033916526,0.03320055,0.032851603,0.03182017,0.031815838,0.032653417,0.03353577,0.03302911,0.032518286,0.031872865,0.031502735,0.031305753,0.031258754,0.031110264,0.03083655,0.030681282,0.030608265,0.030477222,0.030462377,0.030439524,Highlands Ranch,39.567887,-104.957193
664,2023-05-30 15:00:00+00:00,0.042275794,0.045,0.040588878,0.04209034,0.042022105,0.040873755,0.039787155,0.03930528,0.03907101,0.038371097,0.03836812,0.03898942,0.039698806,0.03926773,0.038810357,0.03821026,0.037854187,0.037655596,0.037605304,0.03743832,0.03710872,0.03689454,0.03678056,0.036576048,0.03655424,Highlands Ranch,39.567887,-104.957193
665,2023-05-30 16:00:00+00:00,0.04944264,0.04900000000000001,0.04660875,0.045318153,0.046324115,0.0462774,0.045505438,0.04479979,0.044495706,0.044348344,0.043893963,0.04389199,0.044353604,0.044933975,0.044560775,0.04414821,0.04358854,0.043245744,0.043044988,0.04299035,0.04280136,0.04241103,0.042136915,0.041984607,0.041716352,Highlands Ranch,39.567887,-104.957193
666,2023-05-30 17:00:00+00:00,0.05132178,0.05500000000000001,0.051822316,0.0495293,0.04861368,0.04930583,0.0492753,0.04881409,0.048427284,0.048274975,0.048198506,0.04794841,0.047947254,0.04827254,0.04873606,0.0484213,0.048062075,0.047561347,0.047246147,0.047053188,0.046996884,0.046795897,0.046368327,0.04605516,0.045878172,Highlands Ranch,39.567887,-104.957193
667,2023-05-30 18:00:00+00:00,0.05606619,0.059,0.051776126,0.052192558,0.05047117,0.04981672,0.050283376,0.050264917,0.05001731,0.04985443,0.04979952,0.04976986,0.04965036,0.04964975,0.04987845,0.050245963,0.049985856,0.049683273,0.049253456,0.048977472,0.048802543,0.048748627,0.04855182,0.048125956,0.04780706,Highlands Ranch,39.567887,-104.957193
668,2023-05-30 19:00:00+00:00,0.057931177,0.059,0.054472916,0.05081456,0.051148187,0.049820684,0.049330797,0.049656298,0.049644254,0.049516633,0.049457766,0.049450845,0.04944197,0.049383897,0.049383536,0.049560763,0.049869124,0.04964654,0.049385864,0.04901209,0.048769236,0.048611805,0.048561428,0.048375115,0.04796847,Highlands Ranch,39.567887,-104.957193
669,2023-05-30 20:00:00+00:00,0.056694455,0.058,0.055446636,0.05245689,0.049339052,0.049617317,0.048523348,0.048130188,0.048385743,0.048377514,0.04830152,0.04829669,0.04830923,0.04830994,0.048278455,0.048278216,0.04842778,0.04870004,0.04850166,0.048268918,0.04793327,0.047713432,0.04756856,0.047521006,0.04734394,Highlands Ranch,39.567887,-104.957193
670,2023-05-30 21:00:00+00:00,0.054733794,0.056999999999999995,0.053480864,0.052479997,0.050053015,0.047504053,0.047732364,0.0468306,0.046502564,0.046705794,0.04669934,0.046656676,0.04667498,0.046698943,0.046704974,0.04669349,0.046693344,0.046814803,0.04704674,0.04687625,0.046675716,0.0463848,0.04619265,0.046064075,0.046020858,Highlands Ranch,39.567887,-104.957193
671,2023-05-30 22:00:00+00:00,0.05526783,0.054,0.053180847,0.05220771,0.051457543,0.049633056,0.04772918,0.047901224,0.047203165,0.04694537,0.04711626,0.04711042,0.04705166,0.047035813,0.04703665,0.047030408,0.046982944,0.046982665,0.04711827,0.047350176,0.047187004,0.047001645,0.04673811,0.046566293,0.046450477,Highlands Ranch,39.567887,-104.957193
672,2023-05-30 23:00:00+00:00,0.05122688,0.054,0.052358758,0.050784484,0.050075054,0.04949953,0.048119284,0.046666566,0.046801783,0.046241798,0.046023216,0.04617243,0.046166465,0.046091393,0.046039857,0.046019126,0.04600077,0.045916636,0.0459162,0.046071384,0.046309598,0.04614889,0.045971584,0.045724817,0.045565125,Highlands Ranch,39.567887,-104.957193
673,2023-05-31 00:00:00+00:00,0.052086387,0.054,0.049294133,0.050209943,0.049026188,0.048450276,0.047968596,0.046844058,0.045644253,0.045755815,0.045279518,0.045089565,0.04523295,0.045226168,0.04510813,0.044985436,0.044920392,0.044876296,0.044707946,0.044707138,0.044927206,0.045221254,0.045033734,0.04483336,0.04455999,Highlands Ranch,39.567887,-104.957193
674,2023-05-31 01:00:00+00:00,0.04921792,0.051,0.047383,0.045297295,0.045973092,0.04507126,0.04461473,0.04422983,0.043312583,0.042325675,0.042419195,0.042016882,0.04185007,0.041981425,0.041974254,0.041830968,0.04165929,0.041562587,0.04149981,0.041268703,0.041267596,0.041533977,0.04185738,0.04166118,0.041457742,Highlands Ranch,39.567887,-104.957193
675,2023-05-31 02:00:00+00:00,0.045653347,0.04900000000000001,0.04395286,0.042635202,0.041275445,0.041762415,0.041095097,0.040747028,0.04043816,0.039695833,0.038869664,0.03894941,0.03859183,0.038440257,0.03856819,0.038560733,0.03840162,0.038202904,0.03808866,0.03801541,0.037746385,0.03774508,0.03804253,0.03838339,0.038184028,Highlands Ranch,39.567887,-104.957193
